Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/05 @ 12:00:00,1,5,12,5.4,5.12,0.0053541731358296395,101.16,0.96,4.83,43.18,6,42,3.4
2002/01/05 @ 13:00:00,1,5,13,5.7,5.49,0.005525342341493113,101.04,0.97,5.28,34.86,5,34,3.4
2002/01/05 @ 14:00:00,1,5,14,6.5,6.35,0.005903310671302863,100.89,0.98,6.23,17.34,3,17,4.1
2002/01/05 @ 15:00:00,1,5,15,6.9,6.6,0.005944586920111118,100.84,0.96,6.33,0.0,0,0,4.7
2002/01/05 @ 16:00:00,1,5,16,7.1,6.8,0.006027549930101683,100.85,0.96,6.53,0.0,0,0,5.2
2002/01/05 @ 17:00:00,1,5,17,7.1,6.8,0.006027549930101683,100.87,0.96,6.53,0.0,0,0,5.3
2002/01/05 @ 18:00:00,1,5,18,6.9,6.45,0.005819582527767891,100.94,0.94,6.02,0.0,0,0,6.2
2002/01/05 @ 19:00:00,1,5,19,6.9,6.45,0.005819582527767891,100.93,0.94,6.02,0.0,0,0,5.6
2002/01/05 @ 20:00:00,1,5,20,6.6,6.15,0.005699650319519575,101.04,0.94,5.72,0.0,0,0,5.6
2002/01/05 @ 21:00:00,1,5,21,6.5,6.06,0.005660166376206655,101.07,0.94,5.63,0.0,0,0,5.5
2002/01/05 @ 22:00:00,1,5,22,6.2,5.76,0.005543176101725412,101.11,0.94,5.33,0.0,0,0,4.4
2002/01/05 @ 23:00:00,1,5,23,6.1,5.66,0.0055046620913904425,101.16,0.94,5.23,0.0,0,0,4.8
2002/01/06 @ 00:00:00,1,6,0,5.7,5.2,0.005295553150127982,101.09,0.93,4.67,0.0,0,0,4.9
2002/01/06 @ 01:00:00,1,6,1,6.0,5.57,0.005466387251495971,101.16,0.94,5.13,0.0,0,0,4.3
2002/01/06 @ 02:00:00,1,6,2,5.6,5.24,0.005372691464565697,101.25,0.95,4.88,0.0,0,0,3.5
2002/01/06 @ 03:00:00,1,6,3,5.4,5.05,0.005297925409930964,101.35,0.95,4.68,0.0,0,0,3.4
2002/01/06 @ 04:00:00,1,6,4,5.5,5.15,0.005335191464872161,101.34,0.95,4.78,0.0,0,0,3.3
2002/01/06 @ 05:00:00,1,6,5,5.7,5.2,0.005295553150127982,101.34,0.93,4.67,0.0,0,0,3.0
2002/01/06 @ 06:00:00,1,6,6,5.5,4.93,0.005165312494185434,101.27,0.92,4.32,0.0,0,0,3.3
2002/01/06 @ 07:00:00,1,6,7,5.0,4.44,0.004987201878538748,101.22,0.92,3.82,0.0,0,0,3.5
