Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/02/04 @ 10:00:00,2,4,10,7.6,6.25,0.005387250386995324,97.08,0.83,4.92,32.54,2,32,9.0
2002/02/04 @ 11:00:00,2,4,11,7.9,6.28,0.00529915950212164,97.22,0.8,4.68,53.04,3,52,8.4
2002/02/04 @ 12:00:00,2,4,12,7.8,6.19,0.005262853181987202,97.19,0.8,4.58,161.09,34,148,8.7
2002/02/04 @ 13:00:00,2,4,13,8.4,6.76,0.005484063192042767,97.36,0.8,5.17,98.06,8,95,8.6
2002/02/04 @ 14:00:00,2,4,14,8.4,6.75,0.005484063192042767,97.33,0.8,5.17,125.82,23,118,8.6
2002/02/04 @ 15:00:00,2,4,15,8.4,6.75,0.005484063192042767,97.23,0.8,5.17,41.78,3,41,8.7
2002/02/04 @ 16:00:00,2,4,16,8.3,6.58,0.00537795721711752,97.23,0.79,4.89,47.33,16,45,8.6
2002/02/04 @ 17:00:00,2,4,17,8.4,6.5,0.005276666039643052,97.38,0.77,4.62,8.47,59,8,9.1
2002/02/04 @ 18:00:00,2,4,18,8.3,6.32,0.00517203266875134,97.37,0.76,4.34,0.0,0,0,9.0
2002/02/04 @ 19:00:00,2,4,19,8.2,6.23,0.005136717465109787,97.23,0.76,4.24,0.0,0,0,9.1
2002/02/04 @ 20:00:00,2,4,20,7.9,6.03,0.005098811892563899,97.23,0.77,4.13,0.0,0,0,9.1
2002/02/04 @ 21:00:00,2,4,21,8.0,6.13,0.005133949011634965,97.51,0.77,4.23,0.0,0,0,8.9
2002/02/04 @ 22:00:00,2,4,22,8.1,6.22,0.0051693018196026265,97.5,0.77,4.33,0.0,0,0,9.1
2002/02/04 @ 23:00:00,2,4,23,9.8,8.16,0.006108940977190821,97.5,0.81,6.72,0.0,0,0,10.3
2002/02/05 @ 00:00:00,2,5,0,8.2,6.57,0.00540942244016997,97.35,0.8,4.98,0.0,0,0,9.1
2002/02/05 @ 01:00:00,2,5,1,8.4,6.84,0.005553226058626634,97.33,0.81,5.35,0.0,0,0,9.3
2002/02/05 @ 02:00:00,2,5,2,8.3,6.74,0.005515315397845116,97.33,0.81,5.25,0.0,0,0,9.3
2002/02/05 @ 03:00:00,2,5,3,8.7,7.12,0.005668356618728456,97.38,0.81,5.65,0.0,0,0,9.5
2002/02/05 @ 04:00:00,2,5,4,10.2,8.8,0.006511471540696887,97.2,0.84,7.65,0.0,0,0,9.0
2002/02/05 @ 05:00:00,2,5,5,9.6,8.32,0.006327272150843625,97.32,0.85,7.23,0.0,0,0,8.2
2002/02/05 @ 06:00:00,2,5,6,7.9,6.7,0.005633356840006682,97.28,0.85,5.56,0.0,0,0,7.5
2002/02/05 @ 07:00:00,2,5,7,7.8,6.68,0.005661159994827993,97.32,0.86,5.63,0.0,0,0,7.2
2002/02/05 @ 08:00:00,2,5,8,7.7,6.51,0.005556360350942707,97.43,0.85,5.36,1.0,0,1,7.3
2002/02/05 @ 09:00:00,2,5,9,8.5,7.35,0.005939811491367464,97.54,0.86,6.32,14.16,1,14,7.5
2002/02/05 @ 10:00:00,2,5,10,8.7,7.63,0.006092347862156032,97.36,0.87,6.68,20.27,1,20,7.6
2002/02/05 @ 11:00:00,2,5,11,9.0,7.75,0.006074111084188415,97.82,0.85,6.64,21.35,1,21,8.4
2002/02/05 @ 12:00:00,2,5,12,8.3,7.17,0.00585897415746699,98.04,0.86,6.12,29.39,1,29,8.6
2002/02/05 @ 13:00:00,2,5,13,8.1,6.97,0.005779120200019104,97.9,0.86,5.92,30.39,1,30,8.5
2002/02/05 @ 14:00:00,2,5,14,8.4,7.18,0.005830030071680399,97.83,0.85,6.05,25.34,1,25,8.4
2002/02/05 @ 15:00:00,2,5,15,7.7,6.99,0.0059523277056645375,97.45,0.91,6.35,18.26,1,18,8.8
2002/02/05 @ 16:00:00,2,5,16,8.4,7.26,0.005899269236860659,98.04,0.86,6.22,7.0,0,7,8.2
2002/02/05 @ 17:00:00,2,5,17,8.6,7.54,0.006050820706737453,98.06,0.87,6.59,0.0,0,0,8.4
2002/02/05 @ 18:00:00,2,5,18,7.7,6.67,0.0056882939671469256,98.16,0.87,5.7,0.0,0,0,7.5
2002/02/05 @ 19:00:00,2,5,19,6.3,5.02,0.004923554938988569,98.43,0.83,3.64,0.0,0,0,7.1
2002/02/05 @ 20:00:00,2,5,20,6.2,4.85,0.004830041052589951,98.39,0.82,3.37,0.0,0,0,6.1
2002/02/05 @ 21:00:00,2,5,21,6.4,5.04,0.004897711074582554,98.45,0.82,3.56,0.0,0,0,6.2
2002/02/05 @ 22:00:00,2,5,22,6.3,4.79,0.004744237632651161,98.44,0.8,3.11,0.0,0,0,6.4
2002/02/05 @ 23:00:00,2,5,23,6.1,4.37,0.004501932022686223,98.61,0.77,2.37,0.0,0,0,6.5
2002/02/06 @ 00:00:00,2,6,0,6.0,4.2,0.004412206349577687,98.7,0.76,2.09,0.0,0,0,6.2
2002/02/06 @ 01:00:00,2,6,1,5.7,4.38,0.004664499821371498,98.61,0.82,2.87,0.0,0,0,5.7
2002/02/06 @ 02:00:00,2,6,2,5.2,4.05,0.00461470715870279,98.54,0.84,2.72,0.0,0,0,5.6
2002/02/06 @ 03:00:00,2,6,3,4.8,3.74,0.0045406173895131,98.57,0.85,2.49,0.0,0,0,5.5
2002/02/06 @ 04:00:00,2,6,4,4.4,3.36,0.004414388330005299,98.52,0.85,2.1,0.0,0,0,5.2
2002/02/06 @ 05:00:00,2,6,5,4.0,3.04,0.004342137599690301,98.52,0.86,1.87,0.0,0,0,4.6
2002/02/06 @ 06:00:00,2,6,6,4.3,3.33,0.004435260673119717,98.67,0.86,2.16,0.0,0,0,5.1
2002/02/06 @ 07:00:00,2,6,7,4.8,3.67,0.004486812987792377,98.69,0.84,2.33,0.0,0,0,5.4
2002/02/06 @ 08:00:00,2,6,8,4.2,3.24,0.0044040235793677465,98.66,0.86,2.06,26.68,118,23,4.8
2002/02/06 @ 09:00:00,2,6,9,4.2,3.44,0.004558778388086763,98.58,0.89,2.55,154.48,397,88,4.5
2002/02/06 @ 10:00:00,2,6,10,4.5,3.45,0.004445648501480533,98.76,0.85,2.2,211.71,319,123,5.0
2002/02/06 @ 11:00:00,2,6,11,6.2,4.85,0.004830041052589951,98.73,0.82,3.37,313.37,527,126,5.0
2002/02/06 @ 12:00:00,2,6,12,7.3,5.41,0.004828422501425673,98.81,0.76,3.36,348.32,533,138,4.7
2002/02/06 @ 13:00:00,2,6,13,6.6,4.04,0.00405185110904803,98.56,0.67,0.9,236.43,131,185,5.1
2002/02/06 @ 14:00:00,2,6,14,6.9,4.14,0.004012596024045635,98.54,0.65,0.76,287.18,421,140,4.7
2002/02/06 @ 15:00:00,2,6,15,6.9,4.15,0.004012596024045635,98.58,0.65,0.76,231.58,501,97,4.4
2002/02/06 @ 16:00:00,2,6,16,5.9,3.57,0.00397541203676385,98.72,0.69,0.63,121.1,368,64,3.7
2002/02/06 @ 17:00:00,2,6,17,5.2,3.31,0.004061749477134637,98.74,0.74,0.93,14.32,78,13,3.2
2002/02/06 @ 18:00:00,2,6,18,4.7,3.29,0.004241731805954449,98.82,0.8,1.54,0.0,0,0,2.9
2002/02/06 @ 19:00:00,2,6,19,4.3,3.33,0.004435260673119717,98.8,0.86,2.16,0.0,0,0,2.7
2002/02/06 @ 20:00:00,2,6,20,3.7,3.16,0.0045494971357575124,99.07,0.92,2.52,0.0,0,0,2.8
2002/02/06 @ 21:00:00,2,6,21,3.6,3.2,0.004616224514431308,99.14,0.94,2.73,0.0,0,0,2.9
2002/02/06 @ 22:00:00,2,6,22,3.2,2.81,0.004486638946572485,99.15,0.94,2.33,0.0,0,0,2.9
2002/02/06 @ 23:00:00,2,6,23,2.6,2.22,0.004298346396757808,99.14,0.94,1.72,0.0,0,0,2.9
2002/02/07 @ 00:00:00,2,7,0,2.2,1.76,0.0041320413420524674,99.25,0.93,1.17,0.0,0,0,2.8
2002/02/07 @ 01:00:00,2,7,1,2.0,1.57,0.004073055210680281,99.27,0.93,0.97,0.0,0,0,2.8
2002/02/07 @ 02:00:00,2,7,2,1.8,1.37,0.004014822005091702,99.3,0.93,0.77,0.0,0,0,3.0
2002/02/07 @ 03:00:00,2,7,3,1.6,1.17,0.003957333258869273,99.31,0.93,0.57,0.0,0,0,3.0
2002/02/07 @ 04:00:00,2,7,4,1.4,0.92,0.0038583786681382418,99.34,0.92,0.22,0.0,0,0,3.0
2002/02/07 @ 05:00:00,2,7,5,1.1,0.62,0.0037755234517333394,99.33,0.92,-0.04,0.0,0,0,2.9
2002/02/07 @ 06:00:00,2,7,6,0.9,0.37,0.003680485921938036,99.36,0.91,-0.35,0.0,0,0,2.9
2002/02/07 @ 07:00:00,2,7,7,0.9,0.31,0.003639804326293227,99.43,0.9,-0.48,0.0,0,0,3.0
2002/02/07 @ 08:00:00,2,7,8,0.7,0.0,0.00350716509771709,99.44,0.88,-0.93,28.54,128,24,3.0
2002/02/07 @ 09:00:00,2,7,9,1.2,0.42,0.0035950861027064015,99.58,0.87,-0.63,155.29,403,86,3.4
2002/02/07 @ 10:00:00,2,7,10,3.2,2.01,0.003910275471759628,99.58,0.82,0.4,212.81,307,126,4.6
2002/02/07 @ 11:00:00,2,7,11,3.8,2.37,0.003930370793399829,99.51,0.79,0.47,213.61,121,170,4.8
2002/02/07 @ 12:00:00,2,7,12,4.7,3.07,0.004081622971690571,99.43,0.77,1.0,302.05,313,177,5.0
2002/02/07 @ 13:00:00,2,7,13,6.0,4.06,0.004295293769283939,99.41,0.74,1.71,324.78,412,161,5.0
2002/02/07 @ 14:00:00,2,7,14,6.3,4.1,0.004206900715797831,99.35,0.71,1.42,219.76,146,168,5.0
2002/02/07 @ 15:00:00,2,7,15,6.1,3.91,0.004148792053218913,99.25,0.71,1.23,150.98,95,125,4.5
2002/02/07 @ 16:00:00,2,7,16,5.3,3.26,0.003979053608362271,99.36,0.72,0.65,107.58,210,74,4.5
2002/02/07 @ 17:00:00,2,7,17,5.2,3.32,0.004061749477134637,99.38,0.74,0.93,5.37,17,5,4.4
2002/02/07 @ 18:00:00,2,7,18,4.9,3.19,0.004085327745259033,99.37,0.76,1.01,0.0,0,0,3.9
2002/02/07 @ 19:00:00,2,7,19,4.4,2.87,0.004048484056934775,99.4,0.78,0.89,0.0,0,0,3.8
2002/02/07 @ 20:00:00,2,7,20,4.0,2.63,0.0040372312939574205,99.41,0.8,0.85,0.0,0,0,3.6
2002/02/07 @ 21:00:00,2,7,21,4.0,2.84,0.004189647327072478,99.38,0.83,1.37,0.0,0,0,3.2
2002/02/07 @ 22:00:00,2,7,22,4.1,3.07,0.0043217809408697735,99.43,0.85,1.8,0.0,0,0,2.9
2002/02/07 @ 23:00:00,2,7,23,3.9,3.16,0.00446296648701925,99.26,0.89,2.25,0.0,0,0,2.4
2002/02/08 @ 00:00:00,2,8,0,3.8,2.99,0.004381288824525537,99.12,0.88,1.99,0.0,0,0,2.5
2002/02/08 @ 01:00:00,2,8,1,2.8,2.28,0.00426690217045664,98.74,0.92,1.62,0.0,0,0,2.7
2002/02/08 @ 02:00:00,2,8,2,5.2,4.56,0.0050023591303815255,99.4,0.91,3.86,0.0,0,0,2.8
2002/02/08 @ 03:00:00,2,8,3,4.4,3.57,0.00457133542527005,99.41,0.88,2.59,0.0,0,0,2.8
2002/02/08 @ 04:00:00,2,8,4,3.8,2.85,0.004281028676519631,99.12,0.86,1.67,0.0,0,0,2.5
2002/02/08 @ 05:00:00,2,8,5,3.3,2.77,0.004421900372674015,99.35,0.92,2.12,0.0,0,0,1.2
2002/02/08 @ 06:00:00,2,8,6,3.1,2.78,0.004502488528200871,99.31,0.95,2.38,0.0,0,0,0.6
2002/02/08 @ 07:00:00,2,8,7,3.1,2.84,0.004550229889415324,99.39,0.96,2.52,0.0,0,0,0.6
2002/02/08 @ 08:00:00,2,8,8,3.4,3.27,0.004746158199024328,99.49,0.98,3.12,6.12,3,6,1.1
2002/02/08 @ 09:00:00,2,8,9,3.5,3.43,0.004829215942727669,99.45,0.99,3.36,15.18,1,15,1.6
2002/02/08 @ 10:00:00,2,8,10,3.3,3.23,0.004760924796001101,99.54,0.99,3.16,26.29,1,26,1.6
2002/02/08 @ 11:00:00,2,8,11,3.8,3.73,0.004933293998583054,99.65,0.99,3.67,124.58,18,118,1.9
2002/02/08 @ 12:00:00,2,8,12,4.3,4.03,0.004955097514386896,99.6,0.96,3.73,98.83,7,96,2.5
2002/02/08 @ 13:00:00,2,8,13,4.8,4.38,0.005025273241501019,99.86,0.94,3.93,101.22,8,98,2.8
2002/02/08 @ 14:00:00,2,8,14,4.8,4.52,0.005133076393610924,99.99,0.96,4.23,85.52,7,83,2.8
2002/02/08 @ 15:00:00,2,8,15,4.9,4.62,0.005169349666363951,100.05,0.96,4.33,84.62,13,81,2.8
2002/02/08 @ 16:00:00,2,8,16,4.5,4.29,0.005078394206802206,100.17,0.97,4.08,38.15,7,37,2.5
2002/02/08 @ 17:00:00,2,8,17,4.8,4.52,0.005133076393610924,100.09,0.96,4.23,3.05,2,3,2.3
2002/02/08 @ 18:00:00,2,8,18,4.6,4.26,0.005008065633230546,100.15,0.95,3.88,0.0,0,0,2.0
2002/02/08 @ 19:00:00,2,8,19,4.5,4.23,0.005025616577012788,100.34,0.96,3.93,0.0,0,0,2.1
2002/02/08 @ 20:00:00,2,8,20,4.3,3.96,0.004903075006060183,100.36,0.95,3.58,0.0,0,0,2.2
2002/02/08 @ 21:00:00,2,8,21,4.3,3.48,0.004539159060643109,100.49,0.88,2.49,0.0,0,0,2.4
2002/02/08 @ 22:00:00,2,8,22,4.0,3.12,0.004392984197606004,100.41,0.87,2.03,0.0,0,0,2.8
2002/02/08 @ 23:00:00,2,8,23,3.8,3.06,0.004431430938392968,100.49,0.89,2.15,0.0,0,0,2.7
2002/02/09 @ 00:00:00,2,9,0,4.2,3.73,0.004765237128539665,100.6,0.93,3.17,0.0,0,0,2.3
2002/02/09 @ 01:00:00,2,9,1,4.0,3.67,0.004800054397370738,100.55,0.95,3.28,0.0,0,0,2.3
2002/02/09 @ 02:00:00,2,9,2,4.3,3.96,0.004903075006060183,100.67,0.95,3.58,0.0,0,0,2.2
2002/02/09 @ 03:00:00,2,9,3,4.0,3.46,0.004647341080505489,100.87,0.92,2.82,0.0,0,0,2.7
2002/02/09 @ 04:00:00,2,9,4,4.1,3.56,0.004680370679767339,100.76,0.92,2.92,0.0,0,0,3.0
2002/02/09 @ 05:00:00,2,9,5,3.9,3.37,0.004614519727185198,100.73,0.92,2.72,0.0,0,0,3.1
2002/02/09 @ 06:00:00,2,9,6,3.9,3.5,0.004715595968106279,100.9,0.94,3.03,0.0,0,0,3.4
2002/02/09 @ 07:00:00,2,9,7,3.8,3.47,0.004732452301207666,101.16,0.95,3.08,0.0,0,0,3.1
2002/02/09 @ 08:00:00,2,9,8,3.8,3.54,0.004782650659627321,101.19,0.96,3.23,4.04,1,4,3.0
2002/02/09 @ 09:00:00,2,9,9,4.0,3.73,0.004850975379601357,101.28,0.96,3.43,22.36,2,22,2.6
2002/02/09 @ 10:00:00,2,9,10,3.8,3.27,0.004581905462591884,101.32,0.92,2.62,94.39,15,90,2.6
2002/02/09 @ 11:00:00,2,9,11,3.8,3.14,0.004481581081407273,101.36,0.9,2.31,126.66,18,120,2.6
2002/02/09 @ 12:00:00,2,9,12,4.0,3.19,0.004443839052393936,101.45,0.88,2.19,137.96,17,131,2.5
2002/02/09 @ 13:00:00,2,9,13,4.1,3.29,0.00447541199094925,101.57,0.88,2.29,141.75,19,134,2.5
2002/02/09 @ 14:00:00,2,9,14,4.3,3.55,0.004591121180782312,101.74,0.89,2.65,129.66,21,122,2.7
2002/02/09 @ 15:00:00,2,9,15,4.3,3.55,0.004591121180782312,101.77,0.89,2.65,92.53,16,88,2.6
2002/02/09 @ 16:00:00,2,9,16,4.2,3.39,0.0045071849556687325,101.77,0.88,2.39,52.37,14,50,2.6
2002/02/09 @ 17:00:00,2,9,17,4.0,3.13,0.004392984197606004,101.79,0.87,2.03,5.15,5,5,2.2
2002/02/09 @ 18:00:00,2,9,18,4.0,3.06,0.004342137599690301,101.79,0.86,1.87,0.0,0,0,1.9
2002/02/09 @ 19:00:00,2,9,19,3.9,2.96,0.004311486545014434,101.81,0.86,1.77,0.0,0,0,1.8
2002/02/09 @ 20:00:00,2,9,20,3.8,2.87,0.004281028676519631,101.82,0.86,1.67,0.0,0,0,1.9
2002/02/09 @ 21:00:00,2,9,21,3.9,2.96,0.004311486545014434,101.82,0.86,1.77,0.0,0,0,2.1
2002/02/09 @ 22:00:00,2,9,22,3.9,2.96,0.004311486545014434,101.83,0.86,1.77,0.0,0,0,2.3
2002/02/09 @ 23:00:00,2,9,23,3.8,2.94,0.00433115473787691,101.84,0.87,1.83,0.0,0,0,2.2
2002/02/10 @ 00:00:00,2,10,0,3.7,2.91,0.00435030933423903,101.85,0.88,1.89,0.0,0,0,2.1
2002/02/10 @ 01:00:00,2,10,1,3.8,3.2,0.004531739255497143,101.86,0.91,2.47,0.0,0,0,1.9
2002/02/10 @ 02:00:00,2,10,2,3.7,3.11,0.004499688308205504,101.89,0.91,2.37,0.0,0,0,1.4
2002/02/10 @ 03:00:00,2,10,3,4.0,3.47,0.004647341080505489,101.98,0.92,2.82,0.0,0,0,0.8
2002/02/10 @ 04:00:00,2,10,4,4.0,3.6,0.004749141688121755,102.1,0.94,3.13,0.0,0,0,0.6
2002/02/10 @ 05:00:00,2,10,5,4.1,3.7,0.004782900327778514,102.07,0.94,3.23,0.0,0,0,0.6
2002/02/10 @ 06:00:00,2,10,6,4.4,3.99,0.004885465691844592,102.01,0.94,3.53,0.0,0,0,0.2
2002/02/10 @ 07:00:00,2,10,7,4.3,3.96,0.004903075006060183,102.02,0.95,3.58,0.0,0,0,0.3
2002/02/10 @ 08:00:00,2,10,8,4.1,3.77,0.00483417773488715,101.95,0.95,3.38,8.15,3,8,0.7
2002/02/10 @ 09:00:00,2,10,9,4.1,3.63,0.004731631310091478,101.93,0.93,3.07,68.28,23,64,0.9
2002/02/10 @ 10:00:00,2,10,10,4.2,3.32,0.004455600020128674,101.82,0.87,2.23,131.19,41,119,1.0
2002/02/10 @ 11:00:00,2,10,11,4.3,3.14,0.004279477691573807,101.75,0.83,1.66,194.77,74,167,1.6
2002/02/10 @ 12:00:00,2,10,12,4.7,3.17,0.004134983485000837,101.68,0.78,1.18,271.23,179,197,1.9
2002/02/10 @ 13:00:00,2,10,13,5.4,3.52,0.0041190489008600785,101.56,0.74,1.13,371.86,569,137,2.0
2002/02/10 @ 14:00:00,2,10,14,5.7,3.65,0.004091915844134288,101.48,0.72,1.04,330.15,555,125,2.1
2002/02/10 @ 15:00:00,2,10,15,5.4,3.22,0.0038950032291918428,101.32,0.7,0.35,256.56,550,98,1.8
2002/02/10 @ 16:00:00,2,10,16,4.8,2.68,0.0037345205827441375,101.32,0.7,-0.18,162.22,403,92,1.7
2002/02/10 @ 17:00:00,2,10,17,3.7,2.09,0.003753505163284587,101.44,0.76,-0.11,28.27,121,24,1.9
2002/02/10 @ 18:00:00,2,10,18,3.4,2.15,0.003917658956202009,101.4,0.81,0.43,0.0,0,0,2.3
2002/02/10 @ 19:00:00,2,10,19,2.4,1.52,0.003874312524801693,101.36,0.86,0.28,0.0,0,0,2.5
2002/02/10 @ 20:00:00,2,10,20,1.3,0.64,0.0037049273204977492,101.31,0.89,-0.27,0.0,0,0,2.7
2002/02/10 @ 21:00:00,2,10,21,0.7,0.12,0.0035873331470077222,101.28,0.9,-0.66,0.0,0,0,2.6
2002/02/10 @ 22:00:00,2,10,22,0.4,-0.16,0.0035098919555138007,101.28,0.9,-0.92,0.0,0,0,2.5
2002/02/10 @ 23:00:00,2,10,23,0.2,-0.35,0.0034590970593073194,101.24,0.9,-1.09,0.0,0,0,2.5
2002/02/11 @ 00:00:00,2,11,0,0.1,-0.39,0.003472314521276861,101.22,0.91,-1.05,0.0,0,0,2.5
2002/02/11 @ 01:00:00,2,11,1,-0.1,-0.67,0.0033808332539318857,101.24,0.9,-1.37,0.0,0,0,2.7
2002/02/11 @ 02:00:00,2,11,2,-0.2,-0.82,0.0033154720917685505,101.23,0.89,-1.6,0.0,0,0,2.7
2002/02/11 @ 03:00:00,2,11,3,-0.3,-0.92,0.0032880865221358536,101.22,0.89,-1.7,0.0,0,0,2.7
2002/02/11 @ 04:00:00,2,11,4,-0.3,-0.92,0.0032880865221358536,101.16,0.89,-1.7,0.0,0,0,3.0
2002/02/11 @ 05:00:00,2,11,5,-0.3,-0.92,0.0032880865221358536,101.18,0.89,-1.7,0.0,0,0,3.0
2002/02/11 @ 06:00:00,2,11,6,-0.1,-0.73,0.0033430665223508414,101.12,0.89,-1.5,0.0,0,0,3.1
2002/02/11 @ 07:00:00,2,11,7,-0.1,-0.73,0.0033430665223508414,101.13,0.89,-1.5,0.0,0,0,3.3
2002/02/11 @ 08:00:00,2,11,8,-0.1,-0.67,0.0033808332539318857,101.18,0.9,-1.37,42.86,166,34,3.4
2002/02/11 @ 09:00:00,2,11,9,-0.1,-0.67,0.0033808332539318857,101.22,0.9,-1.37,172.19,431,90,3.4
2002/02/11 @ 10:00:00,2,11,10,-0.2,-0.88,0.0032780232533569085,101.2,0.88,-1.74,264.47,521,107,3.5
2002/02/11 @ 11:00:00,2,11,11,0.6,-0.26,0.003362429110682552,101.14,0.85,-1.43,343.21,571,126,4.1
2002/02/11 @ 12:00:00,2,11,12,3.2,1.89,0.0038143179901314063,101.31,0.8,0.06,394.13,641,125,4.4
2002/02/11 @ 13:00:00,2,11,13,3.5,1.77,0.003602652947838316,101.2,0.74,-0.61,390.55,633,126,4.5
2002/02/11 @ 14:00:00,2,11,14,3.5,1.35,0.003308991828050371,101.11,0.68,-1.62,335.24,561,125,4.6
2002/02/11 @ 15:00:00,2,11,15,3.5,1.42,0.0033579161995490885,101.13,0.69,-1.45,259.55,544,100,4.4
2002/02/11 @ 16:00:00,2,11,16,3.4,1.54,0.003479927936691856,101.17,0.72,-1.02,163.6,411,90,3.8
2002/02/11 @ 17:00:00,2,11,17,3.2,1.62,0.0036224912742635405,101.35,0.76,-0.54,31.23,131,26,3.4
2002/02/11 @ 18:00:00,2,11,18,2.0,0.57,0.003368519244367291,101.47,0.77,-1.41,0.0,0,0,3.4
2002/02/11 @ 19:00:00,2,11,19,0.7,-0.5,0.0031466630186324164,101.43,0.79,-2.22,0.0,0,0,3.4
2002/02/11 @ 20:00:00,2,11,20,0.1,-0.82,0.003165502433461614,101.48,0.83,-2.15,0.0,0,0,3.1
2002/02/11 @ 21:00:00,2,11,21,-0.1,-0.84,0.0032675467431308434,101.54,0.87,-1.77,0.0,0,0,2.9
2002/02/11 @ 22:00:00,2,11,22,0.0,-0.48,0.003447041012421533,101.68,0.91,-1.14,0.0,0,0,2.8
2002/02/11 @ 23:00:00,2,11,23,0.0,-0.42,0.00348513284606614,101.71,0.92,-1.0,0.0,0,0,2.7
2002/02/12 @ 00:00:00,2,12,0,-0.1,-0.44,0.0035319458126859215,101.77,0.94,-0.85,0.0,0,0,2.6
2002/02/12 @ 01:00:00,2,12,1,-0.2,-0.48,0.003540259364811677,101.8,0.95,-0.82,0.0,0,0,2.6
2002/02/12 @ 02:00:00,2,12,2,-0.1,-0.44,0.0035319458126859215,101.8,0.94,-0.85,0.0,0,0,2.7
2002/02/12 @ 03:00:00,2,12,3,-0.3,-0.75,0.003399526715598442,101.74,0.92,-1.3,0.0,0,0,2.6
2002/02/12 @ 04:00:00,2,12,4,-0.5,-1.06,0.003270463648157094,101.67,0.9,-1.76,0.0,0,0,2.6
2002/02/12 @ 05:00:00,2,12,5,-0.6,-1.27,0.0031709492930192366,101.59,0.88,-2.13,0.0,0,0,2.6
2002/02/12 @ 06:00:00,2,12,6,-0.6,-1.49,0.003026113940586922,101.47,0.84,-2.69,0.0,0,0,2.6
2002/02/12 @ 07:00:00,2,12,7,-0.6,-1.55,0.0029899155885656312,101.51,0.83,-2.83,0.0,0,0,2.4
2002/02/12 @ 08:00:00,2,12,8,-0.7,-1.7,0.0029292660877051177,101.61,0.82,-3.07,48.22,176,38,2.2
2002/02/12 @ 09:00:00,2,12,9,-0.7,-1.81,0.002857492320858856,101.63,0.8,-3.36,178.67,438,93,2.4
2002/02/12 @ 10:00:00,2,12,10,-0.6,-1.83,0.0028089867085491793,101.46,0.78,-3.57,270.78,533,107,2.9
2002/02/12 @ 11:00:00,2,12,11,-0.6,-2.01,0.00270047965840093,101.42,0.75,-4.03,347.54,572,127,3.2
2002/02/12 @ 12:00:00,2,12,12,1.6,-0.29,0.0029312727522884767,101.21,0.69,-3.06,409.32,683,119,3.7
2002/02/12 @ 13:00:00,2,12,13,3.2,0.94,0.003143438630291119,101.08,0.66,-2.23,400.85,659,122,4.5
2002/02/12 @ 14:00:00,2,12,14,3.4,1.26,0.0032855772971827854,101.08,0.68,-1.71,346.66,594,121,4.4
2002/02/12 @ 15:00:00,2,12,15,3.4,1.33,0.0033341536322279144,101.01,0.69,-1.53,192.01,171,141,4.0
2002/02/12 @ 16:00:00,2,12,16,3.2,1.15,0.0032870773666081534,100.98,0.69,-1.7,129.72,254,83,3.9
2002/02/12 @ 17:00:00,2,12,17,2.6,0.6,0.003149380388109755,100.97,0.69,-2.21,36.29,141,30,4.3
2002/02/12 @ 18:00:00,2,12,18,2.0,0.05,0.003016845603219168,100.93,0.69,-2.72,0.0,0,0,4.3
