Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/06/26 @ 05:00:00,6,26,5,17.9,17.9,0.01290817634700129,100.78,1.0,17.92,0.0,0,0,0.5
2002/06/26 @ 06:00:00,6,26,6,18.7,18.27,0.01303267549175476,100.76,0.96,18.07,57.31,28,48,0.8
2002/06/26 @ 07:00:00,6,26,7,19.5,18.61,0.013130917307793455,100.73,0.92,18.19,177.62,70,141,1.1
2002/06/26 @ 08:00:00,6,26,8,20.1,19.19,0.013639979004700743,100.7,0.92,18.78,375.81,206,233,1.4
2002/06/26 @ 09:00:00,6,26,9,20.9,19.01,0.013072609219799037,100.72,0.84,18.12,500.98,237,304,2.4
2002/06/26 @ 10:00:00,6,26,10,21.5,19.58,0.013573828831302372,100.63,0.84,18.7,684.23,397,316,3.1
2002/06/26 @ 11:00:00,6,26,11,21.6,19.8,0.01382524613990952,100.55,0.85,18.99,921.2,735,204,3.5
2002/06/26 @ 12:00:00,6,26,12,21.8,19.87,0.013830858222651156,100.55,0.84,18.99,951.74,777,196,3.3
2002/06/26 @ 13:00:00,6,26,13,21.8,19.74,0.013662588129164559,100.52,0.83,18.8,865.12,684,237,3.3
2002/06/26 @ 14:00:00,6,26,14,21.5,19.33,0.013243760466271768,100.53,0.82,18.32,710.53,493,308,3.1
2002/06/26 @ 15:00:00,6,26,15,21.0,18.86,0.012835295542823357,100.55,0.82,17.83,559.89,344,328,3.1
2002/06/26 @ 16:00:00,6,26,16,20.5,18.63,0.012747765563113701,100.6,0.84,17.73,383.14,160,303,2.9
2002/06/26 @ 17:00:00,6,26,17,19.9,18.65,0.013019973969072738,100.58,0.89,18.05,232.29,69,211,2.4
2002/06/26 @ 18:00:00,6,26,18,18.8,17.81,0.01241941521037075,100.61,0.91,17.32,75.99,9,75,1.8
2002/06/26 @ 19:00:00,6,26,19,17.9,17.26,0.012118594821576643,100.61,0.94,16.94,0.0,0,0,1.2
2002/06/26 @ 20:00:00,6,26,20,17.5,17.4,0.012451760274432934,100.58,0.99,17.36,0.0,0,0,0.4
2002/06/26 @ 21:00:00,6,26,21,17.4,17.4,0.012499236528139859,100.6,1.0,17.42,0.0,0,0,0.7
2002/06/26 @ 22:00:00,6,26,22,17.3,17.3,0.012418860837205444,100.61,1.0,17.32,0.0,0,0,1.1
2002/06/26 @ 23:00:00,6,26,23,17.6,17.6,0.012661392774020392,100.64,1.0,17.62,0.0,0,0,1.5
2002/06/27 @ 00:00:00,6,27,0,17.6,17.6,0.012661392774020392,100.61,1.0,17.62,0.0,0,0,1.2
2002/06/27 @ 01:00:00,6,27,1,17.5,17.18,0.012195277082835704,100.61,0.97,17.04,0.0,0,0,0.9
2002/06/27 @ 02:00:00,6,27,2,17.5,17.18,0.012195277082835704,100.61,0.97,17.04,0.0,0,0,0.7
2002/06/27 @ 03:00:00,6,27,3,17.4,17.19,0.012244330308356862,100.64,0.98,17.1,0.0,0,0,0.8
2002/06/27 @ 04:00:00,6,27,4,17.6,17.39,0.012403114931490681,100.67,0.98,17.3,0.0,0,0,0.9
2002/06/27 @ 05:00:00,6,27,5,18.0,17.57,0.012461326346584933,100.72,0.96,17.37,0.0,0,0,1.0
2002/06/27 @ 06:00:00,6,27,6,19.0,18.23,0.012860938745532825,100.75,0.93,17.86,205.77,322,99,1.5
2002/06/27 @ 07:00:00,6,27,7,19.3,18.3,0.012821237180168475,100.78,0.91,17.82,320.59,363,131,1.9
2002/06/27 @ 08:00:00,6,27,8,20.8,19.28,0.013464707077679241,100.78,0.87,18.58,485.23,422,193,2.6
2002/06/27 @ 09:00:00,6,27,9,21.5,19.58,0.013573828831302372,100.73,0.84,18.7,676.78,562,210,2.5
2002/06/27 @ 10:00:00,6,27,10,22.2,20.12,0.014007753846394827,100.67,0.83,19.19,858.24,724,187,2.6
2002/06/27 @ 11:00:00,6,27,11,22.8,20.82,0.014719546846292338,100.58,0.84,19.97,985.24,850,156,2.6
2002/06/27 @ 12:00:00,6,27,12,22.5,20.54,0.014447695324845446,100.54,0.84,19.68,967.84,809,181,2.9
2002/06/27 @ 13:00:00,6,27,13,22.3,20.22,0.01409526114171068,100.53,0.83,19.29,855.08,661,248,3.1
2002/06/27 @ 14:00:00,6,27,14,22.0,19.93,0.01383420323154927,100.5,0.83,19.0,717.35,511,300,3.3
2002/06/27 @ 15:00:00,6,27,15,21.4,19.24,0.013161145823131411,100.55,0.82,18.22,568.54,370,319,3.0
2002/06/27 @ 16:00:00,6,27,16,20.5,18.51,0.012592933681648981,100.61,0.83,17.54,390.21,174,303,2.5
2002/06/27 @ 17:00:00,6,27,17,19.5,17.91,0.012257675382637471,100.55,0.86,17.12,219.68,54,203,1.8
2002/06/27 @ 18:00:00,6,27,18,18.7,17.71,0.012340422084167336,100.52,0.91,17.22,61.55,5,61,1.4
2002/06/27 @ 19:00:00,6,27,19,18.4,17.42,0.012106142966446336,100.53,0.91,16.93,0.0,0,0,1.4
2002/06/27 @ 20:00:00,6,27,20,17.9,17.04,0.01185583725256263,100.5,0.92,16.61,0.0,0,0,0.9
2002/06/27 @ 21:00:00,6,27,21,17.4,16.55,0.011480839160308278,100.49,0.92,16.11,0.0,0,0,1.1
2002/06/27 @ 22:00:00,6,27,22,17.4,16.66,0.011607959998850273,100.46,0.93,16.28,0.0,0,0,1.1
2002/06/27 @ 23:00:00,6,27,23,17.3,16.56,0.011533419803474405,100.4,0.93,16.18,0.0,0,0,1.1
2002/06/28 @ 00:00:00,6,28,0,17.2,16.57,0.011584823075531266,100.4,0.94,16.25,0.0,0,0,0.9
2002/06/28 @ 01:00:00,6,28,1,16.9,16.38,0.01148571021681726,100.43,0.95,16.12,0.0,0,0,0.8
2002/06/28 @ 02:00:00,6,28,2,16.8,16.7,0.011901369287318692,100.4,0.99,16.67,0.0,0,0,0.5
2002/06/28 @ 03:00:00,6,28,3,16.5,16.5,0.011792393256093159,100.45,1.0,16.52,0.0,0,0,0.6
2002/06/28 @ 04:00:00,6,28,4,17.0,16.79,0.011932230149106549,100.46,0.98,16.71,0.0,0,0,0.7
2002/06/28 @ 05:00:00,6,28,5,17.5,16.65,0.011554975516954967,100.51,0.92,16.21,0.0,0,0,0.7
2002/06/28 @ 06:00:00,6,28,6,18.6,17.73,0.012399312836145818,100.53,0.92,17.3,222.1,321,116,0.9
2002/06/28 @ 07:00:00,6,28,7,20.0,18.86,0.013252992674350803,100.55,0.9,18.33,317.61,356,132,1.4
2002/06/28 @ 08:00:00,6,28,8,21.2,19.3,0.013321100920784283,100.55,0.84,18.41,552.05,574,155,1.8
2002/06/28 @ 09:00:00,6,28,9,22.8,20.82,0.014719546846292338,100.49,0.84,19.97,742.66,696,165,2.3
2002/06/28 @ 10:00:00,6,28,10,23.4,21.39,0.015277107370603397,100.47,0.84,20.55,874.67,755,175,2.8
2002/06/28 @ 11:00:00,6,28,11,23.3,21.43,0.015368094866705295,100.46,0.85,20.65,934.26,760,193,3.2
2002/06/28 @ 12:00:00,6,28,12,23.0,21.01,0.01490332998825183,100.4,0.84,20.16,908.92,695,233,3.2
2002/06/28 @ 13:00:00,6,28,13,22.5,20.28,0.014095906247354658,100.36,0.82,19.29,848.29,647,254,3.3
2002/06/28 @ 14:00:00,6,28,14,22.1,19.9,0.013749307893991378,100.28,0.82,18.9,738.2,567,275,3.2
2002/06/28 @ 15:00:00,6,28,15,21.9,19.96,0.013917501989614653,100.32,0.84,19.09,586.75,425,300,2.9
2002/06/28 @ 16:00:00,6,28,16,20.8,18.92,0.012990708887168198,100.36,0.84,18.02,414.36,236,296,2.1
2002/06/28 @ 17:00:00,6,28,17,20.0,18.27,0.01250191515688198,100.32,0.85,17.42,257.94,113,223,1.3
2002/06/28 @ 18:00:00,6,28,18,19.3,18.07,0.012533773054728,100.32,0.89,17.46,75.89,8,75,1.3
2002/06/28 @ 19:00:00,6,28,19,18.5,17.4,0.012047307048254676,100.36,0.9,16.85,0.0,0,0,1.3
2002/06/28 @ 20:00:00,6,28,20,17.9,17.04,0.01185583725256263,100.33,0.92,16.61,0.0,0,0,1.3
2002/06/28 @ 21:00:00,6,28,21,17.4,16.55,0.011480839160308278,100.32,0.92,16.11,0.0,0,0,1.1
2002/06/28 @ 22:00:00,6,28,22,17.3,16.45,0.011407129965441739,100.34,0.92,16.01,0.0,0,0,1.1
2002/06/28 @ 23:00:00,6,28,23,17.2,16.25,0.011208431589626562,100.35,0.91,15.74,0.0,0,0,1.0
2002/06/29 @ 00:00:00,6,29,0,17.1,16.15,0.011136390502104547,100.35,0.91,15.65,0.0,0,0,1.1
2002/06/29 @ 01:00:00,6,29,1,17.0,16.05,0.011064765042164963,100.34,0.91,15.55,0.0,0,0,1.1
2002/06/29 @ 02:00:00,6,29,2,16.8,15.97,0.011044914214607912,100.32,0.92,15.52,0.0,0,0,1.0
2002/06/29 @ 03:00:00,6,29,3,16.5,15.88,0.011072253527516982,100.32,0.94,15.56,0.0,0,0,1.1
2002/06/29 @ 04:00:00,6,29,4,16.7,16.49,0.01170286592062218,100.36,0.98,16.41,0.0,0,0,1.1
2002/06/29 @ 05:00:00,6,29,5,17.3,16.35,0.011280890471489372,100.4,0.91,15.84,0.0,0,0,1.3
2002/06/29 @ 06:00:00,6,29,6,18.4,17.31,0.011970547918480377,100.45,0.9,16.75,128.52,211,59,1.4
2002/06/29 @ 07:00:00,6,29,7,20.1,18.25,0.01243018878403363,100.43,0.84,17.34,363.88,484,112,1.7
2002/06/29 @ 08:00:00,6,29,8,22.0,20.06,0.014004633528096763,100.4,0.84,19.19,596.75,677,129,1.8
2002/06/29 @ 09:00:00,6,29,9,23.0,21.01,0.01490332998825183,100.42,0.84,20.16,728.83,669,174,2.5
2002/06/29 @ 10:00:00,6,29,10,22.5,20.41,0.01427175215662544,100.36,0.83,19.48,869.93,747,178,3.2
2002/06/29 @ 11:00:00,6,29,11,22.4,20.31,0.014183259744442091,100.32,0.83,19.39,920.67,736,203,3.4
2002/06/29 @ 12:00:00,6,29,12,22.0,19.55,0.013323459991917044,100.28,0.8,18.41,920.24,718,222,3.3
2002/06/29 @ 13:00:00,6,29,13,22.0,19.81,0.013663864258912573,100.25,0.82,18.8,850.08,650,253,3.3
2002/06/29 @ 14:00:00,6,29,14,22.0,19.93,0.01383420323154927,100.16,0.83,19.0,755.89,613,255,3.3
2002/06/29 @ 15:00:00,6,29,15,21.5,19.58,0.013573828831302372,100.16,0.84,18.7,644.52,626,222,3.2
2002/06/29 @ 16:00:00,6,29,16,20.7,18.82,0.01290926973020125,100.18,0.84,17.92,497.11,624,184,3.1
2002/06/29 @ 17:00:00,6,29,17,20.1,18.49,0.012732204368294088,100.16,0.86,17.71,311.1,372,196,2.9
2002/06/29 @ 18:00:00,6,29,18,18.8,17.81,0.01241941521037075,100.17,0.91,17.32,130.88,53,125,2.1
2002/06/29 @ 19:00:00,6,29,19,18.2,17.44,0.012220030560187672,100.16,0.93,17.07,0.0,0,0,1.6
2002/06/29 @ 20:00:00,6,29,20,17.4,16.77,0.011735131870837062,100.21,0.94,16.45,0.0,0,0,1.3
2002/06/29 @ 21:00:00,6,29,21,17.3,16.88,0.011912591683391377,100.21,0.96,16.68,0.0,0,0,1.1
2002/06/29 @ 22:00:00,6,29,22,17.0,16.9,0.012056347856828775,100.2,0.99,16.86,0.0,0,0,0.8
2002/06/29 @ 23:00:00,6,29,23,16.8,16.8,0.012023909242101612,100.2,1.0,16.82,0.0,0,0,0.5
2002/06/30 @ 00:00:00,6,30,0,16.8,16.8,0.012023909242101612,100.21,1.0,16.82,0.0,0,0,0.5
2002/06/30 @ 01:00:00,6,30,1,17.2,17.2,0.012338950168833629,100.21,1.0,17.22,0.0,0,0,0.5
2002/06/30 @ 02:00:00,6,30,2,17.3,17.3,0.012418860837205444,100.25,1.0,17.32,0.0,0,0,0.4
2002/06/30 @ 03:00:00,6,30,3,17.4,17.4,0.012499236528139859,100.28,1.0,17.42,0.0,0,0,0.8
2002/06/30 @ 04:00:00,6,30,4,17.3,17.2,0.01229221774585553,100.32,0.99,17.16,0.0,0,0,0.9
2002/06/30 @ 05:00:00,6,30,5,17.4,16.55,0.011480839160308278,100.36,0.92,16.11,0.0,0,0,1.3
2002/06/30 @ 06:00:00,6,30,6,18.2,17.55,0.012354038773203535,100.4,0.94,17.24,0.0,0,0,1.4
2002/06/30 @ 07:00:00,6,30,7,19.3,18.75,0.013396947590275234,100.43,0.95,18.5,255.6,211,146,1.6
2002/06/30 @ 08:00:00,6,30,8,20.3,19.62,0.014120682673478237,100.43,0.94,19.32,428.54,308,216,1.8
2002/06/30 @ 09:00:00,6,30,9,21.4,20.34,0.014639663594132313,100.43,0.91,19.88,597.76,410,258,2.6
2002/06/30 @ 10:00:00,6,30,10,21.8,20.12,0.014167665837121196,100.43,0.86,19.37,785.3,589,240,3.2
2002/06/30 @ 11:00:00,6,30,11,21.6,20.42,0.014657662142027659,100.43,0.9,19.9,920.46,736,203,3.5
2002/06/30 @ 12:00:00,6,30,12,21.4,19.49,0.013489111495038255,100.4,0.84,18.6,932.52,741,212,3.4
2002/06/30 @ 13:00:00,6,30,13,21.2,19.3,0.013321100920784283,100.39,0.84,18.41,863.58,681,238,3.5
2002/06/30 @ 14:00:00,6,30,14,20.9,19.01,0.013072609219799037,100.32,0.84,18.12,749.44,594,264,3.4
2002/06/30 @ 15:00:00,6,30,15,20.6,18.48,0.012516707019037015,100.35,0.82,17.44,594.48,451,290,3.2
2002/06/30 @ 16:00:00,6,30,16,20.1,18.01,0.012128460495515362,100.4,0.82,16.96,426.54,276,288,3.1
2002/06/30 @ 17:00:00,6,30,17,19.3,17.49,0.01181625055212395,100.4,0.84,16.55,272.74,151,226,2.8
2002/06/30 @ 18:00:00,6,30,18,18.8,17.81,0.01241941521037075,100.4,0.91,17.32,91.55,14,90,2.3
2002/06/30 @ 19:00:00,6,30,19,17.6,16.75,0.011629541260652375,100.4,0.92,16.31,0.0,0,0,1.8
2002/06/30 @ 20:00:00,6,30,20,17.3,16.88,0.011912591683391377,100.43,0.96,16.68,0.0,0,0,1.3
2002/06/30 @ 21:00:00,6,30,21,17.0,17.0,0.01218051418034497,100.43,1.0,17.02,0.0,0,0,1.2
2002/06/30 @ 22:00:00,6,30,22,17.1,17.1,0.012259502090294567,100.46,1.0,17.12,0.0,0,0,0.9
2002/06/30 @ 23:00:00,6,30,23,17.1,17.1,0.012259502090294567,100.49,1.0,17.12,0.0,0,0,0.6
2002/07/01 @ 00:00:00,7,1,0,16.3,15.69,0.010929592247189446,100.39,0.94,15.36,0.0,0,0,1.7
2002/07/01 @ 01:00:00,7,1,1,16.3,15.89,0.011166311834162251,100.39,0.96,15.69,0.0,0,0,1.6
2002/07/01 @ 02:00:00,7,1,2,15.8,15.5,0.010923719584665353,100.39,0.97,15.35,38.0,0,38,1.7
2002/07/01 @ 03:00:00,7,1,3,16.1,15.8,0.01113906530953165,100.43,0.97,15.65,40.0,0,40,1.7
2002/07/01 @ 04:00:00,7,1,4,16.7,16.29,0.011459631292666228,100.51,0.96,16.08,37.0,0,37,2.0
2002/07/01 @ 05:00:00,7,1,5,17.8,17.38,0.012302273416945415,100.59,0.96,17.18,88.0,0,88,2.3
2002/07/01 @ 06:00:00,7,1,6,19.0,18.0,0.012578765632780903,100.59,0.91,17.52,235.73,314,133,2.2
2002/07/01 @ 07:00:00,7,1,7,20.5,19.23,0.013523059758152734,100.59,0.89,18.64,485.92,567,192,2.2
2002/07/01 @ 08:00:00,7,1,8,21.2,19.54,0.01364522855490153,100.51,0.86,18.78,715.96,708,228,1.9
2002/07/01 @ 09:00:00,7,1,9,21.5,19.71,0.01373899168435519,100.47,0.85,18.89,940.27,795,282,2.2
2002/07/01 @ 10:00:00,7,1,10,21.6,19.55,0.013492888957901563,100.45,0.83,18.61,977.6,849,192,2.5
2002/07/01 @ 11:00:00,7,1,11,21.8,19.49,0.013326315015976753,100.43,0.81,18.41,992.93,866,149,2.7
2002/07/01 @ 12:00:00,7,1,12,21.8,19.24,0.012990397530426995,100.41,0.79,18.02,988.48,847,165,2.8
2002/07/01 @ 13:00:00,7,1,13,21.7,19.14,0.01290958096346307,100.39,0.79,17.92,904.42,769,198,2.9
2002/07/01 @ 14:00:00,7,1,14,21.5,19.08,0.012914034777389772,100.39,0.8,17.93,823.06,788,179,3.0
2002/07/01 @ 15:00:00,7,1,15,21.2,19.05,0.012997303704504517,100.39,0.82,18.03,709.25,843,140,2.6
2002/07/01 @ 16:00:00,7,1,16,20.8,19.04,0.013148629688988155,100.43,0.85,18.21,474.54,497,225,2.2
2002/07/01 @ 17:00:00,7,1,17,19.8,18.08,0.012344767178712666,100.39,0.85,17.23,265.87,132,225,1.7
2002/07/01 @ 18:00:00,7,1,18,18.8,17.24,0.01172416624162566,100.42,0.86,16.43,74.89,8,74,1.6
2002/07/01 @ 19:00:00,7,1,19,18.4,17.42,0.012106142966446336,100.43,0.91,16.93,0.0,0,0,1.6
2002/07/01 @ 20:00:00,7,1,20,17.5,17.08,0.012067113242398238,100.47,0.96,16.88,0.0,0,0,1.4
2002/07/01 @ 21:00:00,7,1,21,17.2,16.78,0.011835999446816226,100.47,0.96,16.58,0.0,0,0,1.4
2002/07/01 @ 22:00:00,7,1,22,17.2,16.78,0.011835999446816226,100.47,0.96,16.58,0.0,0,0,1.6
2002/07/01 @ 23:00:00,7,1,23,17.5,17.08,0.012067113242398238,100.51,0.96,16.88,0.0,0,0,1.8
2002/07/02 @ 00:00:00,7,2,0,17.4,16.98,0.011989628838120566,100.48,0.96,16.78,0.0,0,0,1.6
2002/07/02 @ 01:00:00,7,2,1,17.5,17.18,0.012195277082835704,100.47,0.97,17.04,0.0,0,0,1.3
2002/07/02 @ 02:00:00,7,2,2,17.4,17.09,0.012116953994966784,100.45,0.97,16.94,0.0,0,0,1.1
2002/07/02 @ 03:00:00,7,2,3,17.5,17.18,0.012195277082835704,100.55,0.97,17.04,0.0,0,0,1.6
2002/07/02 @ 04:00:00,7,2,4,17.5,17.18,0.012195277082835704,100.69,0.97,17.04,32.0,0,32,2.3
2002/07/02 @ 05:00:00,7,2,5,17.8,17.38,0.012302273416945415,100.77,0.96,17.18,55.0,0,55,2.6
2002/07/02 @ 06:00:00,7,2,6,18.9,18.57,0.013340639940137648,100.74,0.97,18.43,85.01,89,56,2.5
2002/07/02 @ 07:00:00,7,2,7,20.2,19.63,0.014184339869242628,100.72,0.95,19.39,49.55,3,48,2.4
2002/07/02 @ 08:00:00,7,2,8,21.3,20.6,0.015039276013364028,100.72,0.94,20.31,163.32,15,153,2.1
2002/07/02 @ 09:00:00,7,2,9,22.0,20.68,0.014858157443426327,100.69,0.89,20.12,348.08,69,291,2.6
2002/07/02 @ 10:00:00,7,2,10,21.5,19.95,0.01406957506610729,100.62,0.87,19.26,663.48,366,325,2.9
2002/07/02 @ 11:00:00,7,2,11,21.3,20.0,0.014221023081420297,100.59,0.89,19.43,955.33,801,175,3.0
2002/07/02 @ 12:00:00,7,2,12,21.2,19.79,0.013969687112875188,100.62,0.88,19.15,1043.01,895,173,2.8
2002/07/02 @ 13:00:00,7,2,13,21.0,19.59,0.013795295092936458,100.62,0.88,18.95,958.52,878,152,2.9
2002/07/02 @ 14:00:00,7,2,14,20.7,19.54,0.013851897137398683,100.62,0.9,19.02,819.74,779,183,2.9
2002/07/02 @ 15:00:00,7,2,15,20.7,19.3,0.0135373771317655,100.62,0.88,18.66,683.94,761,170,2.8
2002/07/02 @ 16:00:00,7,2,16,20.4,18.9,0.013129664433615736,100.65,0.87,18.18,427.1,279,287,2.3
2002/07/02 @ 17:00:00,7,2,17,19.8,18.32,0.012641136040693987,100.66,0.87,17.6,207.0,42,194,1.7
2002/07/02 @ 18:00:00,7,2,18,18.8,17.36,0.011863094092316605,100.75,0.87,16.62,39.22,2,39,1.4
2002/07/02 @ 19:00:00,7,2,19,18.6,17.39,0.011987194562164473,100.76,0.89,16.78,0.0,0,0,1.2
2002/07/02 @ 20:00:00,7,2,20,18.2,17.23,0.011952183933716208,100.83,0.91,16.73,0.0,0,0,1.0
2002/07/02 @ 21:00:00,7,2,21,17.5,16.87,0.011810940915160504,100.81,0.94,16.55,0.0,0,0,1.2
2002/07/02 @ 22:00:00,7,2,22,16.9,16.49,0.01160886912107759,100.83,0.96,16.28,0.0,0,0,1.3
2002/07/02 @ 23:00:00,7,2,23,17.1,16.79,0.011884689057089726,100.84,0.97,16.64,0.0,0,0,1.4
2002/07/03 @ 00:00:00,7,3,0,17.7,17.28,0.012223433172492106,100.88,0.96,17.08,0.0,0,0,1.2
2002/07/03 @ 01:00:00,7,3,1,17.7,17.28,0.012223433172492106,100.9,0.96,17.08,0.0,0,0,0.9
2002/07/03 @ 02:00:00,7,3,2,17.2,17.1,0.012213137666766233,100.93,0.99,17.06,0.0,0,0,0.7
2002/07/03 @ 03:00:00,7,3,3,16.9,16.9,0.012101984030369042,100.99,1.0,16.92,0.0,0,0,0.7
2002/07/03 @ 04:00:00,7,3,4,17.1,17.1,0.012259502090294567,101.02,1.0,17.12,0.0,0,0,0.8
2002/07/03 @ 05:00:00,7,3,5,18.0,17.57,0.012461326346584933,101.1,0.96,17.37,40.0,0,40,0.8
2002/07/03 @ 06:00:00,7,3,6,19.0,18.01,0.012578765632780903,101.14,0.91,17.52,137.47,254,55,1.2
2002/07/03 @ 07:00:00,7,3,7,19.8,18.55,0.012937781986009565,101.16,0.89,17.96,181.3,80,140,1.3
2002/07/03 @ 08:00:00,7,3,8,20.9,19.5,0.013708835604226725,101.17,0.88,18.86,184.44,21,170,1.7
2002/07/03 @ 09:00:00,7,3,9,22.1,19.91,0.013749307893991378,101.16,0.82,18.9,453.65,175,309,2.3
2002/07/03 @ 10:00:00,7,3,10,22.1,19.65,0.013406730093388507,101.15,0.8,18.51,825.43,668,208,2.5
2002/07/03 @ 11:00:00,7,3,11,22.2,19.62,0.013318225483594296,101.15,0.79,18.41,984.72,852,155,2.9
2002/07/03 @ 12:00:00,7,3,12,22.0,19.3,0.012983420140986513,101.09,0.78,18.01,1050.84,895,181,2.7
2002/07/03 @ 13:00:00,7,3,13,21.7,18.76,0.012409562091742727,101.07,0.76,17.31,932.7,826,174,2.8
2002/07/03 @ 14:00:00,7,3,14,21.5,18.58,0.012255609295692325,101.01,0.76,17.12,835.63,818,167,2.9
2002/07/03 @ 15:00:00,7,3,15,21.1,18.59,0.01243408521467963,101.02,0.79,17.34,641.36,615,226,3.0
2002/07/03 @ 16:00:00,7,3,16,20.7,18.46,0.012439003399094583,101.09,0.81,17.35,454.85,394,257,3.1
2002/07/03 @ 17:00:00,7,3,17,19.8,17.85,0.012048675012030633,101.1,0.83,16.85,234.98,71,213,3.0
2002/07/03 @ 18:00:00,7,3,18,19.1,17.53,0.011950206589071137,101.12,0.86,16.73,117.76,34,114,2.4
2002/07/03 @ 19:00:00,7,3,19,18.3,16.99,0.011624971542431823,101.16,0.88,16.3,36.0,20,36,1.7
2002/07/03 @ 20:00:00,7,3,20,17.1,16.68,0.01175984981037399,101.15,0.96,16.48,33.0,0,33,1.1
2002/07/03 @ 21:00:00,7,3,21,16.8,16.8,0.012023909242101612,101.15,1.0,16.82,0.0,0,0,0.8
2002/07/03 @ 22:00:00,7,3,22,16.8,16.8,0.012023909242101612,101.11,1.0,16.82,0.0,0,0,0.8
2002/07/03 @ 23:00:00,7,3,23,16.9,16.9,0.012101984030369042,101.08,1.0,16.92,30.0,0,30,0.4
2002/07/04 @ 00:00:00,7,4,0,17.4,17.4,0.012499236528139859,101.12,1.0,17.42,0.0,0,0,0.4
2002/07/04 @ 01:00:00,7,4,1,17.5,17.5,0.012580079688502995,101.16,1.0,17.52,0.0,0,0,0.4
2002/07/04 @ 02:00:00,7,4,2,17.2,17.2,0.012338950168833629,101.16,1.0,17.22,0.0,0,0,0.6
2002/07/04 @ 03:00:00,7,4,3,17.2,17.2,0.012338950168833629,101.2,1.0,17.22,0.0,0,0,0.8
2002/07/04 @ 04:00:00,7,4,4,17.2,17.2,0.012338950168833629,101.23,1.0,17.22,41.0,0,41,1.0
2002/07/04 @ 05:00:00,7,4,5,17.5,17.5,0.012580079688502995,101.31,1.0,17.52,97.0,0,97,1.3
2002/07/04 @ 06:00:00,7,4,6,19.0,17.67,0.01215597600068311,101.32,0.88,16.99,75.31,69,53,1.5
2002/07/04 @ 07:00:00,7,4,7,19.9,18.42,0.012721405710565953,101.32,0.87,17.69,111.27,18,102,1.9
2002/07/04 @ 08:00:00,7,4,8,21.7,19.4,0.013243365031651192,101.38,0.81,18.32,386.94,233,227,2.6
2002/07/04 @ 09:00:00,7,4,9,22.2,19.62,0.013318225483594296,101.38,0.79,18.41,701.02,620,189,2.8
2002/07/04 @ 10:00:00,7,4,10,22.5,19.77,0.01339349358864289,101.32,0.78,18.49,910.09,825,148,2.9
2002/07/04 @ 11:00:00,7,4,11,22.7,19.82,0.013383155813442885,101.25,0.77,18.48,956.68,804,174,3.0
2002/07/04 @ 12:00:00,7,4,12,22.6,19.46,0.012947757253361348,101.16,0.75,17.97,961.39,798,186,3.0
2002/07/04 @ 13:00:00,7,4,13,22.5,18.97,0.012342778703833716,101.14,0.72,17.23,861.77,677,240,3.4
2002/07/04 @ 14:00:00,7,4,14,22.4,18.88,0.012266477552908045,101.1,0.72,17.13,758.13,618,253,3.4
2002/07/04 @ 15:00:00,7,4,15,21.8,18.72,0.012319627188048774,101.1,0.75,17.2,559.97,342,329,3.3
2002/07/04 @ 16:00:00,7,4,16,21.1,18.59,0.01243408521467963,101.12,0.79,17.34,377.31,146,304,3.1
2002/07/04 @ 17:00:00,7,4,17,19.9,17.94,0.01212511074471018,101.09,0.83,16.95,163.57,18,158,2.7
2002/07/04 @ 18:00:00,7,4,18,19.1,17.42,0.011808612400495874,101.09,0.85,16.54,25.11,1,25,2.1
2002/07/04 @ 19:00:00,7,4,19,18.4,16.75,0.01129344168007994,101.05,0.85,15.86,18.0,3,18,1.4
2002/07/04 @ 20:00:00,7,4,20,17.8,17.05,0.011910465095950618,100.97,0.93,16.68,0.0,0,0,0.9
2002/07/04 @ 21:00:00,7,4,21,16.8,16.7,0.011901369287318692,101.0,0.99,16.67,0.0,0,0,1.0
2002/07/04 @ 22:00:00,7,4,22,16.5,16.5,0.011792393256093159,100.99,1.0,16.52,40.0,0,40,1.3
2002/07/04 @ 23:00:00,7,4,23,16.7,16.7,0.011946287430104863,101.01,1.0,16.72,62.0,0,62,1.7
2002/07/05 @ 00:00:00,7,5,0,16.8,16.8,0.012023909242101612,101.01,1.0,16.82,59.0,0,59,1.5
2002/07/05 @ 01:00:00,7,5,1,16.9,16.9,0.012101984030369042,101.0,1.0,16.92,30.0,0,30,1.4
2002/07/05 @ 02:00:00,7,5,2,16.9,16.8,0.01197863335326231,101.0,0.99,16.77,0.0,0,0,1.3
2002/07/05 @ 03:00:00,7,5,3,16.8,16.59,0.011778876694917135,101.02,0.98,16.51,0.0,0,0,1.3
2002/07/05 @ 04:00:00,7,5,4,17.0,16.48,0.011560168435347535,101.04,0.95,16.22,38.0,0,38,1.3
2002/07/05 @ 05:00:00,7,5,5,18.0,16.48,0.011140021298253321,101.1,0.86,15.65,41.0,0,41,1.4
2002/07/05 @ 06:00:00,7,5,6,18.7,17.04,0.011511707787994803,101.16,0.85,16.15,77.48,76,53,1.4
2002/07/05 @ 07:00:00,7,5,7,19.7,17.99,0.012266860113127848,101.14,0.85,17.13,179.09,78,139,1.6
2002/07/05 @ 08:00:00,7,5,8,21.2,19.3,0.013321100920784283,101.1,0.84,18.41,437.95,334,209,1.9
2002/07/05 @ 09:00:00,7,5,9,22.1,19.65,0.013406730093388507,101.07,0.8,18.51,665.79,550,212,2.7
