Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/03/21 @ 19:00:00,3,21,19,-7.8,-9.23,0.0012078684124167045,101.25,0.62,-13.16,0.0,0,0,4.6
2002/03/21 @ 20:00:00,3,21,20,-7.2,-8.61,0.0013139446950880503,101.25,0.64,-12.24,0.0,0,0,4.6
2002/03/21 @ 21:00:00,3,21,21,-6.1,-7.48,0.001513396215776366,101.25,0.67,-10.67,0.0,0,0,4.6
2002/03/21 @ 22:00:00,3,21,22,-5.6,-6.98,0.0016037195376677326,101.25,0.68,-10.02,0.0,0,0,4.6
2002/03/21 @ 23:00:00,3,21,23,-5.0,-6.38,0.0017134327629687964,101.25,0.69,-9.27,0.0,0,0,4.6
2002/03/22 @ 00:00:00,3,22,0,-5.0,-6.38,0.0017134327629687964,101.25,0.69,-9.27,0.0,0,0,4.6
2002/03/22 @ 01:00:00,3,22,1,-3.9,-5.32,0.001909486024051946,101.25,0.7,-8.04,0.0,0,0,4.6
2002/03/22 @ 02:00:00,3,22,2,-3.9,-5.18,0.001991583190578876,101.25,0.73,-7.56,0.0,0,0,4.6
2002/03/22 @ 03:00:00,3,22,3,-3.3,-4.77,0.0020092117850380705,101.25,0.7,-7.46,0.0,0,0,4.1
2002/03/22 @ 04:00:00,3,22,4,-2.8,-4.31,0.0020959331007849176,101.25,0.7,-6.97,0.0,0,0,3.6
2002/03/22 @ 05:00:00,3,22,5,-2.8,-4.31,0.0020959331007849176,101.25,0.7,-6.97,0.0,0,0,3.1
2002/03/22 @ 06:00:00,3,22,6,-5.6,-6.98,0.0016037195376677326,101.25,0.68,-10.02,0.0,0,0,3.1
2002/03/22 @ 07:00:00,3,22,7,-8.3,-9.58,0.0012121395515405223,101.25,0.65,-13.12,375.64,250,307,3.6
2002/03/22 @ 08:00:00,3,22,8,-10.6,-11.66,0.001004015884631763,101.59,0.66,-15.17,515.16,529,286,3.6
