Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/02/11 @ 18:00:00,2,11,18,32.6,26.43,0.019407673168720434,100.44,0.62,24.37,75.58,142,72,0.7
2002/02/11 @ 19:00:00,2,11,19,31.3,25.82,0.018887876366712658,100.48,0.65,23.93,0.0,0,0,0.9
2002/02/11 @ 20:00:00,2,11,20,30.0,25.49,0.018884033209612017,100.53,0.7,23.93,0.0,0,0,1.5
2002/02/11 @ 21:00:00,2,11,21,28.7,24.47,0.017737485675504316,100.59,0.71,22.93,0.0,0,0,1.7
2002/02/11 @ 22:00:00,2,11,22,28.3,24.57,0.01807182914832622,100.65,0.74,23.22,1.0,0,1,1.8
2002/02/11 @ 23:00:00,2,11,23,28.4,24.82,0.01843326416402241,100.72,0.75,23.54,0.0,0,0,2.0
2002/02/12 @ 00:00:00,2,12,0,28.0,24.45,0.017996708564366918,100.73,0.75,23.16,0.0,0,0,1.8
2002/02/12 @ 01:00:00,2,12,1,28.0,24.45,0.017996708564366918,100.74,0.75,23.16,0.0,0,0,1.8
2002/02/12 @ 02:00:00,2,12,2,27.3,24.1,0.01772839189776604,100.76,0.77,22.92,0.0,0,0,1.6
2002/02/12 @ 03:00:00,2,12,3,27.1,23.91,0.017515813984881702,100.72,0.77,22.72,23.0,0,23,1.5
2002/02/12 @ 04:00:00,2,12,4,27.0,23.67,0.01717803612725945,100.69,0.76,22.41,0.0,0,0,1.5
2002/02/12 @ 05:00:00,2,12,5,26.9,23.73,0.01730553933572098,100.65,0.77,22.53,0.0,0,0,1.6
2002/02/12 @ 06:00:00,2,12,6,27.1,24.06,0.01774978412120971,100.64,0.78,22.94,0.0,0,0,1.7
2002/02/12 @ 07:00:00,2,12,7,27.5,24.43,0.018183138876840334,100.62,0.78,23.32,73.5,80,54,1.9
2002/02/12 @ 08:00:00,2,12,8,28.5,25.22,0.019053539922408994,100.61,0.77,24.07,197.97,73,163,1.9
2002/02/12 @ 09:00:00,2,12,9,29.3,25.81,0.019718268658619274,100.59,0.76,24.63,304.72,67,259,1.9
2002/02/12 @ 10:00:00,2,12,10,30.6,26.21,0.019853850019549885,100.57,0.71,24.74,437.47,97,356,1.8
2002/02/12 @ 11:00:00,2,12,11,30.9,26.15,0.019620915565830142,100.55,0.69,24.55,655.87,255,416,1.8
2002/02/12 @ 12:00:00,2,12,12,31.2,26.25,0.01967153212169527,100.53,0.68,24.59,809.39,436,383,1.6
2002/02/12 @ 13:00:00,2,12,13,31.7,26.18,0.019335392907289892,100.5,0.65,24.31,864.19,567,326,1.5
2002/02/12 @ 14:00:00,2,12,14,31.4,26.08,0.019300230648269842,100.48,0.66,24.28,792.11,570,304,1.4
2002/02/12 @ 15:00:00,2,12,15,31.2,26.08,0.01937323375136772,100.48,0.67,24.34,605.86,398,325,1.3
2002/02/12 @ 16:00:00,2,12,16,31.2,26.25,0.01967153212169527,100.48,0.68,24.59,348.38,117,289,1.2
2002/02/12 @ 17:00:00,2,12,17,30.4,26.02,0.019620803846064773,100.48,0.71,24.55,178.22,48,165,1.1
2002/02/12 @ 18:00:00,2,12,18,29.6,25.29,0.018713142512818828,100.53,0.71,23.78,47.37,15,47,1.4
2002/02/12 @ 19:00:00,2,12,19,28.9,24.81,0.018210462982361956,100.57,0.72,23.35,0.0,0,0,1.7
2002/02/12 @ 20:00:00,2,12,20,28.6,24.85,0.018399016097644254,100.62,0.74,23.51,0.0,0,0,2.0
2002/02/12 @ 21:00:00,2,12,21,28.3,24.88,0.018574844218566006,100.67,0.76,23.67,0.0,0,0,2.1
2002/02/12 @ 22:00:00,2,12,22,27.8,24.57,0.01827006587260704,100.72,0.77,23.4,14.0,0,14,2.4
2002/02/12 @ 23:00:00,2,12,23,27.3,24.25,0.017965281351017704,100.78,0.78,23.13,0.0,0,0,2.7
2002/02/13 @ 00:00:00,2,13,0,27.1,24.21,0.01798392553327565,100.76,0.79,23.15,2.0,0,2,2.6
2002/02/13 @ 01:00:00,2,13,1,26.8,23.93,0.01766073142323448,100.74,0.79,22.86,0.0,0,0,2.6
2002/02/13 @ 02:00:00,2,13,2,26.2,23.08,0.01658738749511961,100.73,0.77,21.86,1.0,0,1,2.7
2002/02/13 @ 03:00:00,2,13,3,26.5,23.64,0.017342791069255185,100.72,0.79,22.57,0.0,0,0,2.2
2002/02/13 @ 04:00:00,2,13,4,25.9,23.22,0.016939799587001172,100.72,0.8,22.19,0.0,0,0,1.9
2002/02/13 @ 05:00:00,2,13,5,26.5,23.5,0.017117220173608904,100.71,0.78,22.36,0.0,0,0,1.4
2002/02/13 @ 06:00:00,2,13,6,27.4,24.64,0.018551170426806447,100.71,0.8,23.65,0.0,0,0,2.1
2002/02/13 @ 07:00:00,2,13,7,28.3,25.63,0.019835847928143097,100.72,0.81,24.72,185.36,313,109,2.5
2002/02/13 @ 08:00:00,2,13,8,29.7,26.65,0.02101723153560983,100.72,0.79,25.66,421.04,636,116,2.8
2002/02/13 @ 09:00:00,2,13,9,30.8,26.56,0.020381619008305207,100.68,0.72,25.16,680.42,791,140,3.1
2002/02/13 @ 10:00:00,2,13,10,32.0,26.97,0.020615575819367956,100.63,0.68,25.35,984.26,878,246,3.2
2002/02/13 @ 11:00:00,2,13,11,34.3,27.16,0.019986348886203383,100.59,0.58,24.84,1134.07,926,262,3.3
2002/02/13 @ 12:00:00,2,13,12,35.5,27.18,0.019503826259877316,100.57,0.53,24.45,1240.17,948,312,3.0
2002/02/13 @ 13:00:00,2,13,13,35.5,26.32,0.017989263325050752,100.55,0.49,23.15,1199.79,949,298,2.7
2002/02/13 @ 14:00:00,2,13,14,36.5,26.02,0.017040653799774888,100.53,0.44,22.28,1015.22,930,218,2.6
2002/02/13 @ 15:00:00,2,13,15,36.1,26.38,0.01782970581461553,100.54,0.47,23.0,759.4,850,159,2.5
2002/02/13 @ 16:00:00,2,13,16,33.9,25.21,0.01676533772259074,100.54,0.5,22.02,431.44,310,274,2.4
2002/02/13 @ 17:00:00,2,13,17,32.7,24.42,0.015968440657589362,100.55,0.51,21.25,233.88,163,189,2.3
2002/02/13 @ 18:00:00,2,13,18,30.6,25.02,0.017840280208943512,100.59,0.64,23.02,77.53,184,73,3.0
2002/02/13 @ 19:00:00,2,13,19,30.3,25.6,0.018939037177716094,100.63,0.69,23.98,0.0,0,0,4.2
2002/02/13 @ 20:00:00,2,13,20,29.5,26.92,0.021584476679252118,100.67,0.82,26.1,0.0,0,0,4.8
2002/02/13 @ 21:00:00,2,13,21,28.0,25.05,0.01898583314732902,100.74,0.79,24.02,0.0,0,0,4.0
2002/02/13 @ 22:00:00,2,13,22,27.6,24.23,0.01781047783280353,100.8,0.76,22.99,0.0,0,0,3.1
2002/02/13 @ 23:00:00,2,13,23,27.6,24.08,0.017569509262833898,100.87,0.75,22.77,0.0,0,0,2.8
2002/02/14 @ 00:00:00,2,14,0,27.7,24.32,0.01791790424595032,100.82,0.76,23.09,0.0,0,0,2.1
2002/02/14 @ 01:00:00,2,14,1,27.5,24.29,0.017943296212961757,100.77,0.77,23.11,0.0,0,0,1.8
2002/02/14 @ 02:00:00,2,14,2,27.0,23.97,0.01764291325848796,100.72,0.78,22.84,0.0,0,0,1.4
2002/02/14 @ 03:00:00,2,14,3,27.0,23.97,0.01764291325848796,100.64,0.78,22.84,0.0,0,0,1.4
2002/02/14 @ 04:00:00,2,14,4,26.3,23.74,0.01757973628848946,100.57,0.81,22.78,0.0,0,0,1.6
2002/02/14 @ 05:00:00,2,14,5,26.3,23.74,0.01757973628848946,100.49,0.81,22.78,0.0,0,0,1.6
2002/02/14 @ 06:00:00,2,14,6,26.9,24.31,0.018230880178484232,100.53,0.81,23.37,0.0,0,0,1.7
2002/02/14 @ 07:00:00,2,14,7,28.0,25.2,0.01923359223974547,100.57,0.8,24.23,112.17,230,56,2.0
2002/02/14 @ 08:00:00,2,14,8,29.5,26.46,0.020768431279451452,100.61,0.79,25.47,248.43,155,174,2.1
2002/02/14 @ 09:00:00,2,14,9,30.0,26.3,0.020276868714904903,100.61,0.75,25.08,418.91,206,278,1.5
2002/02/14 @ 10:00:00,2,14,10,30.4,26.19,0.01990599804502291,100.6,0.72,24.78,797.29,700,208,1.0
2002/02/14 @ 11:00:00,2,14,11,31.3,26.51,0.02008774849757785,100.6,0.69,24.93,1076.09,926,203,0.4
2002/02/14 @ 12:00:00,2,14,12,31.8,26.62,0.02006648843088554,100.59,0.67,24.91,1142.22,948,213,0.4
2002/02/14 @ 13:00:00,2,14,13,32.2,26.26,0.01927669817565665,100.59,0.63,24.26,994.56,830,205,0.4
2002/02/14 @ 14:00:00,2,14,14,31.9,25.64,0.018323394904819792,100.58,0.61,23.44,751.87,473,346,0.5
2002/02/14 @ 15:00:00,2,14,15,32.2,26.26,0.01927669817565665,100.54,0.63,24.26,461.66,124,374,0.4
2002/02/14 @ 16:00:00,2,14,16,31.6,26.44,0.019832951761091667,100.51,0.67,24.72,270.85,43,249,0.3
2002/02/14 @ 17:00:00,2,14,17,30.6,25.87,0.019277252210039487,100.47,0.69,24.26,105.48,9,103,0.4
2002/02/14 @ 18:00:00,2,14,18,29.3,25.18,0.018649345961117773,100.54,0.72,23.73,37.19,8,37,0.7
2002/02/14 @ 19:00:00,2,14,19,28.2,24.02,0.01721551366271353,100.62,0.71,22.45,12.0,0,12,1.2
2002/02/14 @ 20:00:00,2,14,20,28.0,23.99,0.017256866314530547,100.69,0.72,22.49,0.0,0,0,1.6
2002/02/14 @ 21:00:00,2,14,21,27.9,24.36,0.017889038852858512,100.73,0.75,23.06,0.0,0,0,1.8
2002/02/14 @ 22:00:00,2,14,22,27.5,24.29,0.017943296212961757,100.76,0.77,23.11,0.0,0,0,2.1
2002/02/14 @ 23:00:00,2,14,23,26.7,23.98,0.017782729461801407,100.79,0.8,22.97,0.0,0,0,2.4
2002/02/15 @ 00:00:00,2,15,0,26.9,24.16,0.01799929390838813,100.78,0.8,23.16,0.0,0,0,1.7
2002/02/15 @ 01:00:00,2,15,1,26.8,23.93,0.01766073142323448,100.76,0.79,22.86,0.0,0,0,1.2
2002/02/15 @ 02:00:00,2,15,2,26.6,24.17,0.01813009679992952,100.74,0.82,23.28,0.0,0,0,0.6
2002/02/15 @ 03:00:00,2,15,3,26.8,24.78,0.019043122259745148,100.71,0.85,24.07,0.0,0,0,0.5
2002/02/15 @ 04:00:00,2,15,4,26.7,24.96,0.019387221453148352,100.68,0.87,24.36,1.0,0,1,0.3
2002/02/15 @ 05:00:00,2,15,5,27.1,25.76,0.020570839270535896,100.65,0.9,25.31,0.0,0,0,0.2
2002/02/15 @ 06:00:00,2,15,6,27.4,25.5,0.019987221127019374,100.65,0.86,24.85,0.0,0,0,0.3
2002/02/15 @ 07:00:00,2,15,7,27.6,25.55,0.019987394477956052,100.66,0.85,24.85,111.75,228,56,0.4
2002/02/15 @ 08:00:00,2,15,8,28.0,25.35,0.019481542954417487,100.66,0.81,24.43,241.31,140,174,0.4
2002/02/15 @ 09:00:00,2,15,9,28.8,25.8,0.019918510721677933,100.71,0.79,24.79,402.59,179,280,0.5
2002/02/15 @ 10:00:00,2,15,10,30.4,26.83,0.021049314895590483,100.75,0.76,25.69,685.4,462,296,0.7
2002/02/15 @ 11:00:00,2,15,11,30.9,26.65,0.020502120334992494,100.8,0.72,25.26,982.42,849,181,0.7
2002/02/15 @ 12:00:00,2,15,12,25.6,22.09,0.015354834217706148,100.76,0.74,20.63,1075.53,933,160,0.1
2002/02/15 @ 13:00:00,2,15,13,25.3,23.34,0.01738068959411926,100.73,0.85,22.6,1032.03,900,175,0.0
2002/02/15 @ 14:00:00,2,15,14,25.1,25.1,0.02029799084428166,100.7,1.0,25.1,889.67,796,206,0.2
2002/02/15 @ 15:00:00,2,15,15,27.0,24.83,0.019041611162221375,100.65,0.84,24.07,610.25,406,323,0.0
2002/02/15 @ 16:00:00,2,15,16,25.0,23.72,0.018097386456783625,100.61,0.9,23.25,324.73,86,281,1.2
2002/02/15 @ 17:00:00,2,15,17,25.9,23.08,0.01672235879519583,100.57,0.79,21.99,128.4,16,124,0.6
2002/02/15 @ 18:00:00,2,15,18,28.7,25.1,0.01876693395679302,100.64,0.75,23.83,35.17,7,35,2.0
2002/02/15 @ 19:00:00,2,15,19,28.0,25.05,0.01898583314732902,100.7,0.79,24.02,0.0,0,0,2.7
2002/02/15 @ 20:00:00,2,15,20,27.0,24.26,0.018108467154724778,100.77,0.8,23.26,0.0,0,0,3.8
2002/02/15 @ 21:00:00,2,15,21,27.0,24.26,0.018108467154724778,100.84,0.8,23.26,0.0,0,0,3.1
2002/02/15 @ 22:00:00,2,15,22,26.9,24.02,0.0177678751322808,100.9,0.79,22.95,0.0,0,0,2.4
2002/02/15 @ 23:00:00,2,15,23,26.9,24.45,0.018462634124475644,100.97,0.82,23.57,0.0,0,0,2.0
2002/02/16 @ 00:00:00,2,16,0,26.8,24.64,0.01881230896627783,100.91,0.84,23.87,0.0,0,0,1.6
2002/02/16 @ 01:00:00,2,16,1,26.6,24.73,0.019041568544856613,100.85,0.86,24.07,0.0,0,0,1.4
2002/02/16 @ 02:00:00,2,16,2,26.4,24.95,0.019488358331330474,100.8,0.89,24.44,0.0,0,0,1.1
2002/02/16 @ 03:00:00,2,16,3,26.2,24.89,0.019475549204848452,100.78,0.9,24.43,0.0,0,0,0.9
2002/02/16 @ 04:00:00,2,16,4,26.1,24.79,0.019357174370131593,100.75,0.9,24.33,0.0,0,0,0.8
2002/02/16 @ 05:00:00,2,16,5,26.5,24.91,0.019380117779961115,100.73,0.88,24.35,0.0,0,0,0.7
2002/02/16 @ 06:00:00,2,16,6,27.3,25.54,0.020105208261366872,100.74,0.87,24.94,15.0,0,15,0.9
2002/02/16 @ 07:00:00,2,16,7,28.0,25.64,0.019978020140445328,100.75,0.83,24.84,174.4,312,98,1.2
2002/02/16 @ 08:00:00,2,16,8,29.3,26.43,0.02079076461745385,100.76,0.8,25.49,399.23,580,120,1.7
2002/02/16 @ 09:00:00,2,16,9,30.3,26.74,0.02092503169900593,100.74,0.76,25.59,618.73,650,173,1.4
2002/02/16 @ 10:00:00,2,16,10,31.0,26.74,0.020623266432243752,100.73,0.72,25.35,942.92,878,202,1.3
2002/02/16 @ 11:00:00,2,16,11,31.7,27.21,0.02118098180818546,100.72,0.71,25.79,1103.1,926,228,1.2
2002/02/16 @ 12:00:00,2,16,12,24.9,22.28,0.01593690021641656,100.65,0.8,21.22,1063.9,911,169,0.4
2002/02/16 @ 13:00:00,2,16,13,30.4,27.15,0.021622502108728524,100.58,0.78,26.12,853.73,540,339,1.0
2002/02/16 @ 14:00:00,2,16,14,26.7,25.24,0.019847127075305174,100.51,0.89,24.73,545.75,130,434,0.0
2002/02/16 @ 15:00:00,2,16,15,26.6,26.6,0.022252264644995117,100.51,1.0,26.59,354.15,44,323,0.3
2002/02/16 @ 16:00:00,2,16,16,23.2,21.07,0.014905238419661805,100.52,0.83,20.17,229.21,24,217,0.6
2002/02/16 @ 17:00:00,2,16,17,25.2,23.65,0.01790191679603325,100.52,0.88,23.07,126.13,15,122,1.4
2002/02/16 @ 18:00:00,2,16,18,23.2,20.01,0.013437549133994382,100.62,0.75,18.54,44.28,12,44,4.3
2002/02/16 @ 19:00:00,2,16,19,29.9,25.73,0.019325602172160516,100.72,0.72,24.3,0.0,0,0,2.8
2002/02/16 @ 20:00:00,2,16,20,29.3,25.34,0.0189162426192422,100.82,0.73,23.96,0.0,0,0,2.9
2002/02/16 @ 21:00:00,2,16,21,28.6,25.01,0.018655109215324678,100.85,0.75,23.73,0.0,0,0,2.8
2002/02/16 @ 22:00:00,2,16,22,27.9,24.51,0.01813451409148361,100.88,0.76,23.28,0.0,0,0,2.6
2002/02/16 @ 23:00:00,2,16,23,27.6,24.53,0.018292960164217338,100.92,0.78,23.42,0.0,0,0,2.3
2002/02/17 @ 00:00:00,2,17,0,27.3,24.25,0.017965281351017704,100.91,0.78,23.13,0.0,0,0,2.1
2002/02/17 @ 01:00:00,2,17,1,27.0,24.26,0.018108467154724778,100.9,0.8,23.26,0.0,0,0,1.9
2002/02/17 @ 02:00:00,2,17,2,26.3,23.88,0.01780298259445978,100.89,0.82,22.99,11.0,0,11,1.7
2002/02/17 @ 03:00:00,2,17,3,26.3,23.88,0.01780298259445978,100.85,0.82,22.99,1.0,0,1,1.5
2002/02/17 @ 04:00:00,2,17,4,26.2,24.07,0.018139311701768128,100.82,0.84,23.29,0.0,0,0,1.1
2002/02/17 @ 05:00:00,2,17,5,26.6,24.03,0.017902633750061875,100.79,0.81,23.07,0.0,0,0,0.6
2002/02/17 @ 06:00:00,2,17,6,27.4,24.93,0.019029139560015708,100.8,0.82,24.05,0.0,0,0,1.2
2002/02/17 @ 07:00:00,2,17,7,27.9,25.4,0.01961133011247699,100.82,0.82,24.54,135.52,312,59,1.7
2002/02/17 @ 08:00:00,2,17,8,28.6,25.62,0.019681533357243295,100.83,0.79,24.6,268.97,197,174,2.1
2002/02/17 @ 09:00:00,2,17,9,29.9,26.21,0.020156932816858056,100.85,0.75,24.98,440.48,241,275,1.7
2002/02/17 @ 10:00:00,2,17,10,30.9,26.98,0.021090936251403056,100.87,0.74,25.72,856.43,816,167,1.3
2002/02/17 @ 11:00:00,2,17,11,31.6,26.61,0.02013855089302652,100.89,0.68,24.97,1142.09,926,266,0.7
2002/02/17 @ 12:00:00,2,17,12,31.8,26.27,0.019448757539467607,100.85,0.65,24.4,1273.23,948,341,0.9
2002/02/17 @ 13:00:00,2,17,13,25.6,23.77,0.017916536658417328,100.82,0.86,23.09,1229.46,949,324,1.2
2002/02/17 @ 14:00:00,2,17,14,28.3,25.48,0.019583250132612605,100.78,0.8,24.52,1028.12,930,228,0.3
2002/02/17 @ 15:00:00,2,17,15,27.7,24.17,0.017675442083849108,100.74,0.75,22.87,748.38,815,171,1.5
2002/02/17 @ 16:00:00,2,17,16,29.1,26.84,0.021606883711492893,100.71,0.84,26.11,405.0,228,289,0.9
2002/02/17 @ 17:00:00,2,17,17,27.7,25.5,0.01986423923542715,100.67,0.84,24.75,210.66,97,184,1.9
2002/02/17 @ 18:00:00,2,17,18,29.3,25.5,0.019183361769237607,100.72,0.74,24.18,66.3,57,65,2.1
2002/02/17 @ 19:00:00,2,17,19,29.5,25.84,0.01968358471807522,100.76,0.75,24.6,0.0,0,0,2.9
2002/02/17 @ 20:00:00,2,17,20,27.4,24.64,0.018551170426806447,100.81,0.8,23.65,0.0,0,0,3.9
2002/02/17 @ 21:00:00,2,17,21,25.8,22.85,0.01640498183565373,100.83,0.78,21.68,0.0,0,0,3.5
2002/02/17 @ 22:00:00,2,17,22,25.5,22.42,0.015896211561458828,100.85,0.77,21.18,1.0,0,1,3.4
2002/02/17 @ 23:00:00,2,17,23,26.6,23.59,0.017221213568098456,100.88,0.78,22.45,0.0,0,0,2.8
2002/02/18 @ 00:00:00,2,18,0,26.5,23.5,0.017117220173608904,100.84,0.78,22.36,0.0,0,0,2.9
2002/02/18 @ 01:00:00,2,18,1,26.4,23.55,0.017237964851451203,100.81,0.79,22.47,0.0,0,0,2.9
2002/02/18 @ 02:00:00,2,18,2,26.0,23.32,0.017043155224123197,100.78,0.8,22.29,0.0,0,0,2.6
2002/02/18 @ 03:00:00,2,18,3,25.6,23.77,0.017916536658417328,100.75,0.86,23.09,0.0,0,0,2.3
2002/02/18 @ 04:00:00,2,18,4,25.1,23.15,0.01716924111210033,100.72,0.85,22.41,0.0,0,0,1.9
2002/02/18 @ 05:00:00,2,18,5,25.7,23.73,0.017810659068103488,100.7,0.85,22.99,0.0,0,0,1.4
2002/02/18 @ 06:00:00,2,18,6,26.1,24.38,0.018692542576874787,100.73,0.87,23.77,0.0,0,0,1.8
2002/02/18 @ 07:00:00,2,18,7,26.9,25.29,0.019856689214253976,100.76,0.88,24.74,69.95,69,53,2.4
2002/02/18 @ 08:00:00,2,18,8,28.7,26.16,0.020576463848666397,100.78,0.82,25.32,212.93,91,169,2.7
2002/02/18 @ 09:00:00,2,18,9,29.9,26.68,0.020990421700975138,100.77,0.78,25.64,367.0,128,279,2.8
2002/02/18 @ 10:00:00,2,18,10,31.2,26.76,0.02056809454076688,100.76,0.71,25.31,731.63,554,263,2.4
2002/02/18 @ 11:00:00,2,18,11,32.5,27.6,0.021549196162433837,100.74,0.69,26.07,1091.07,926,214,2.3
2002/02/18 @ 12:00:00,2,18,12,34.4,28.02,0.021535714487730475,100.73,0.62,26.06,1233.18,948,300,2.4
2002/02/18 @ 13:00:00,2,18,13,36.6,27.89,0.02035447114241362,100.71,0.52,25.14,1095.28,949,189,2.6
2002/02/18 @ 14:00:00,2,18,14,31.6,25.01,0.017398591357307324,100.7,0.59,22.62,897.42,810,200,2.3
2002/02/18 @ 15:00:00,2,18,15,28.1,23.93,0.017112796599925546,100.69,0.71,22.35,654.39,531,278,3.3
2002/02/18 @ 16:00:00,2,18,16,26.7,23.1,0.016413826787571813,100.68,0.74,21.69,405.03,230,288,2.5
2002/02/18 @ 17:00:00,2,18,17,26.3,23.02,0.016465837807294523,100.67,0.76,21.74,250.54,235,186,1.4
2002/02/18 @ 18:00:00,2,18,18,31.4,25.74,0.018697792419572846,100.7,0.64,23.77,88.24,372,80,2.1
2002/02/18 @ 19:00:00,2,18,19,30.9,25.47,0.01844972938967635,100.74,0.65,23.56,0.0,0,0,2.7
2002/02/18 @ 20:00:00,2,18,20,29.8,25.48,0.018936427497519673,100.77,0.71,23.97,0.0,0,0,2.9
2002/02/18 @ 21:00:00,2,18,21,28.9,25.29,0.018992402894614624,100.79,0.75,24.02,0.0,0,0,3.1
2002/02/18 @ 22:00:00,2,18,22,27.9,24.81,0.01862603006879666,100.81,0.78,23.71,0.0,0,0,3.1
2002/02/18 @ 23:00:00,2,18,23,27.5,24.73,0.01866336399560847,100.83,0.8,23.74,0.0,0,0,3.1
2002/02/19 @ 00:00:00,2,19,0,27.4,24.64,0.018551170426806447,100.82,0.8,23.65,0.0,0,0,3.1
2002/02/19 @ 01:00:00,2,19,1,27.3,24.54,0.01843958700952702,100.8,0.8,23.55,0.0,0,0,2.8
2002/02/19 @ 02:00:00,2,19,2,26.9,24.02,0.0177678751322808,100.79,0.79,22.95,0.0,0,0,2.5
2002/02/19 @ 03:00:00,2,19,3,26.9,24.02,0.0177678751322808,100.77,0.79,22.95,0.0,0,0,2.4
2002/02/19 @ 04:00:00,2,19,4,26.9,23.87,0.017536623668518735,100.75,0.78,22.74,0.0,0,0,2.2
2002/02/19 @ 05:00:00,2,19,5,26.9,23.58,0.017074621952768668,100.72,0.76,22.32,0.0,0,0,2.1
2002/02/19 @ 06:00:00,2,19,6,27.5,24.44,0.018183138876840334,100.75,0.78,23.32,2.0,0,2,2.1
2002/02/19 @ 07:00:00,2,19,7,27.9,24.66,0.018380177757783014,100.77,0.77,23.5,84.31,115,56,2.0
2002/02/19 @ 08:00:00,2,19,8,28.7,25.41,0.019282901625147498,100.8,0.77,24.27,221.28,104,171,2.0
2002/02/19 @ 09:00:00,2,19,9,30.3,26.1,0.019788673182479222,100.76,0.72,24.68,401.47,175,281,1.9
2002/02/19 @ 10:00:00,2,19,10,31.1,26.33,0.019853091203611395,100.71,0.69,24.74,819.18,737,195,1.8
2002/02/19 @ 11:00:00,2,19,11,32.1,26.53,0.019792463173642194,100.67,0.65,24.69,1152.03,926,274,1.7
2002/02/19 @ 12:00:00,2,19,12,32.7,26.34,0.01919614689582928,100.6,0.61,24.19,1264.1,948,330,1.6
2002/02/19 @ 13:00:00,2,19,13,34.2,27.07,0.019871884842741914,100.53,0.58,24.75,1121.07,949,214,1.7
2002/02/19 @ 14:00:00,2,19,14,34.1,26.79,0.019406727862918787,100.46,0.57,24.37,891.12,794,207,1.7
2002/02/19 @ 15:00:00,2,19,15,33.1,25.74,0.017989490683100354,100.46,0.56,23.15,612.05,409,322,1.6
2002/02/19 @ 16:00:00,2,19,16,32.4,26.07,0.01886456672238373,100.47,0.61,23.91,364.24,140,293,1.5
2002/02/19 @ 17:00:00,2,19,17,31.8,25.91,0.0188322142425217,100.48,0.63,23.88,210.88,98,184,1.5
2002/02/19 @ 18:00:00,2,19,18,31.3,25.64,0.018588608756210087,100.57,0.64,23.68,75.21,149,72,1.6
2002/02/19 @ 19:00:00,2,19,19,30.2,25.35,0.01854649671182189,100.65,0.68,23.64,0.0,0,0,1.9
2002/02/19 @ 20:00:00,2,19,20,29.5,25.2,0.01860239424619856,100.74,0.71,23.69,0.0,0,0,2.2
2002/02/19 @ 21:00:00,2,19,21,28.8,25.04,0.018620103054558017,100.79,0.74,23.7,0.0,0,0,2.1
2002/02/19 @ 22:00:00,2,19,22,28.3,25.03,0.01882664837514107,100.83,0.77,23.88,0.0,0,0,1.8
2002/02/19 @ 23:00:00,2,19,23,28.2,25.09,0.01896457264115392,100.88,0.78,24.0,0.0,0,0,1.7
2002/02/20 @ 00:00:00,2,20,0,27.6,24.82,0.01877617078918262,100.85,0.8,23.84,15.0,0,15,1.7
2002/02/20 @ 01:00:00,2,20,1,27.5,24.88,0.018903746855602033,100.81,0.81,23.95,0.0,0,0,1.7
2002/02/20 @ 02:00:00,2,20,2,27.5,25.31,0.019625979075036416,100.78,0.84,24.55,0.0,0,0,1.5
2002/02/20 @ 03:00:00,2,20,3,27.4,25.21,0.019507822593210444,100.72,0.84,24.46,0.0,0,0,1.4
2002/02/20 @ 04:00:00,2,20,4,27.2,25.02,0.01927344046483004,100.65,0.84,24.26,0.0,0,0,1.3
2002/02/20 @ 05:00:00,2,20,5,27.4,24.92,0.019029139560015708,100.59,0.82,24.05,0.0,0,0,1.2
2002/02/20 @ 06:00:00,2,20,6,27.6,25.26,0.019502355888333003,100.64,0.83,24.45,0.0,0,0,1.0
2002/02/20 @ 07:00:00,2,20,7,27.8,25.59,0.019984349509364733,100.69,0.84,24.84,59.85,44,49,0.9
2002/02/20 @ 08:00:00,2,20,8,28.2,25.54,0.01971710316831599,100.74,0.81,24.63,41.97,2,41,0.7
2002/02/20 @ 09:00:00,2,20,9,29.1,26.09,0.0202788249696132,100.68,0.79,25.08,142.83,7,138,1.1
2002/02/20 @ 10:00:00,2,20,10,29.8,26.59,0.020866035465751075,100.63,0.78,25.54,277.96,20,261,1.4
2002/02/20 @ 11:00:00,2,20,11,30.5,26.77,0.02088630197293571,100.57,0.75,25.56,408.82,43,368,1.8
2002/02/20 @ 12:00:00,2,20,12,31.1,26.83,0.02074506049816488,100.53,0.72,25.45,581.33,122,461,1.5
2002/02/20 @ 13:00:00,2,20,13,31.8,26.79,0.020375800297332523,100.49,0.68,25.16,712.89,279,446,1.2
2002/02/20 @ 14:00:00,2,20,14,32.1,26.53,0.019792463173642194,100.45,0.65,24.69,730.97,421,368,0.9
2002/02/20 @ 15:00:00,2,20,15,31.8,26.44,0.01975747432151192,100.5,0.66,24.66,586.63,342,344,1.3
2002/02/20 @ 16:00:00,2,20,16,31.2,26.25,0.01967153212169527,100.56,0.68,24.59,358.14,130,292,1.4
2002/02/20 @ 17:00:00,2,20,17,30.4,26.02,0.019620803846064773,100.61,0.71,24.55,197.27,74,177,1.7
2002/02/20 @ 18:00:00,2,20,18,29.0,25.06,0.018581336643583045,100.69,0.73,23.67,60.81,39,60,1.7
2002/02/20 @ 19:00:00,2,20,19,28.2,24.64,0.018213805156626958,100.77,0.75,23.35,0.0,0,0,1.8
2002/02/20 @ 20:00:00,2,20,20,27.6,24.38,0.01805162806476296,100.85,0.77,23.21,0.0,0,0,2.0
2002/02/20 @ 21:00:00,2,20,21,27.3,24.25,0.017965281351017704,100.89,0.78,23.13,0.0,0,0,2.1
2002/02/20 @ 22:00:00,2,20,22,27.1,24.21,0.01798392553327565,100.93,0.79,23.15,0.0,0,0,1.9
