Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/06 @ 18:00:00,1,6,18,22.5,22.13,0.016743843922367,92.4,0.97,22.01,0.0,0,0,3.3
2002/01/06 @ 19:00:00,1,6,19,22.3,21.94,0.016535987314919436,92.4,0.97,21.81,0.0,0,0,3.0
2002/01/06 @ 20:00:00,1,6,20,22.5,22.01,0.016566629010371748,92.4,0.96,21.84,0.0,0,0,3.0
2002/01/06 @ 21:00:00,1,6,21,22.6,22.11,0.016670301938468194,92.4,0.96,21.94,0.0,0,0,2.0
2002/01/06 @ 22:00:00,1,6,22,22.7,22.08,0.016595163326549887,92.4,0.95,21.87,24.0,0,24,1.2
2002/01/06 @ 23:00:00,1,6,23,23.1,22.48,0.017013474338176664,92.4,0.95,22.26,38.25,1,38,0.3
2002/01/07 @ 00:00:00,1,7,0,23.1,22.48,0.017013474338176664,92.4,0.95,22.26,77.87,2,77,1.0
2002/01/07 @ 01:00:00,1,7,1,24.1,23.08,0.0175135679740077,92.4,0.92,22.72,127.73,3,126,1.2
2002/01/07 @ 02:00:00,1,7,2,25.3,23.71,0.01801189116597984,92.4,0.88,23.17,263.77,13,255,1.6
2002/01/07 @ 03:00:00,1,7,3,26.4,24.21,0.01836118431266863,92.3,0.84,23.48,379.87,32,357,2.8
2002/01/07 @ 04:00:00,1,7,4,27.8,24.34,0.01802591535777075,92.3,0.76,23.18,548.15,115,468,3.5
2002/01/07 @ 05:00:00,1,7,5,29.1,24.74,0.01816529449875564,92.2,0.71,23.31,618.08,238,470,4.8
2002/01/07 @ 06:00:00,1,7,6,30.0,24.37,0.017220584678562162,92.2,0.64,22.45,585.65,405,385,6.4
2002/01/07 @ 07:00:00,1,7,7,29.6,24.36,0.01735853491959055,92.2,0.66,22.58,469.02,289,375,7.8
2002/01/07 @ 08:00:00,1,7,8,28.4,24.42,0.0179275414355888,92.2,0.73,23.1,349.08,195,325,9.8
2002/01/07 @ 09:00:00,1,7,9,26.1,24.2,0.018471304677893693,92.2,0.86,23.58,244.0,127,244,8.2
2002/01/07 @ 10:00:00,1,7,10,24.7,23.93,0.01858017001722853,92.1,0.94,23.67,146.0,35,146,8.1
2002/01/07 @ 11:00:00,1,7,11,24.2,23.69,0.01841084945576166,92.1,0.96,23.52,0.0,0,0,7.5
2002/01/07 @ 12:00:00,1,7,12,24.0,23.37,0.01798973991953683,92.2,0.95,23.15,0.0,0,0,6.5
2002/01/07 @ 13:00:00,1,7,13,24.0,23.24,0.017794956146099355,92.2,0.94,22.98,0.0,0,0,5.8
2002/01/07 @ 14:00:00,1,7,14,24.1,23.34,0.01790525859243037,92.2,0.94,23.08,0.0,0,0,5.0
2002/01/07 @ 15:00:00,1,7,15,24.0,23.24,0.017794956146099355,92.2,0.94,22.98,0.0,0,0,3.8
2002/01/07 @ 16:00:00,1,7,16,23.7,22.94,0.017467726958767853,92.2,0.94,22.68,0.0,0,0,2.9
