Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/04/03 @ 21:00:00;4;3;21;25.7;24.67;100.61;92;24.3;16;0;16;1.6
2002/04/03 @ 22:00:00;4;3;22;25.5;24.34;100.63;91;23.92;0;0;0;1.4
2002/04/03 @ 23:00:00;4;3;23;24.9;24.01;100.65;93;23.69;0;0;0;1.3
2002/04/04 @ 00:00:00;4;4;0;25.9;22.8;100.66;77;21.57;0;0;0;1.8
2002/04/04 @ 01:00:00;4;4;1;25.9;22.8;100.66;77;21.57;0;0;0;1.8
2002/04/04 @ 02:00:00;4;4;2;25.9;22.8;100.67;77;21.57;1;0;1;1.8
2002/04/04 @ 03:00:00;4;4;3;25.5;22.56;100.65;78;21.39;0;0;0;1.5
2002/04/04 @ 04:00:00;4;4;4;25.6;22.37;100.63;76;21.07;0;0;0;1.1
2002/04/04 @ 05:00:00;4;4;5;25.8;22.12;100.61;73;20.61;1;0;1;0.8
2002/04/04 @ 06:00:00;4;4;6;25.8;22.41;100.61;75;21.04;0;0;0;1.2
2002/04/04 @ 07:00:00;4;4;7;26.3;22.58;100.62;73;21.08;29.13;4;28;1.5
2002/04/04 @ 08:00:00;4;4;8;26.7;22.95;100.63;73;21.47;74.08;4;72;1.9
2002/04/04 @ 09:00:00;4;4;9;27.8;23.65;100.62;71;22.07;152.03;7;147;1.8
2002/04/04 @ 10:00:00;4;4;10;28;23.68;100.62;70;22.03;214.83;9;207;1.6
2002/04/04 @ 11:00:00;4;4;11;29;24.1;100.61;67;22.26;306.34;17;290;1.4
2002/04/04 @ 12:00:00;4;4;12;29.5;24.38;100.54;66;22.49;385.62;29;357;1.2
2002/04/04 @ 13:00:00;4;4;13;29.8;24.31;100.47;64;22.26;527.91;92;441;1
2002/04/04 @ 14:00:00;4;4;14;29.9;24.4;100.4;64;22.36;615.81;248;408;0.9
2002/04/04 @ 15:00:00;4;4;15;30.2;24.84;100.42;65;22.9;514.45;250;346;1.2
2002/04/04 @ 16:00:00;4;4;16;29.4;24.29;100.43;66;22.39;332.89;140;268;1.8
2002/04/04 @ 17:00:00;4;4;17;29;24.1;100.44;67;22.26;169.6;75;153;2.4
2002/04/04 @ 18:00:00;4;4;18;27.7;23.71;100.48;72;22.2;39;43;39;2
2002/04/04 @ 19:00:00;4;4;19;26.3;23.17;100.51;77;21.95;0;0;0;1.7
2002/04/04 @ 20:00:00;4;4;20;25.9;23.5;100.55;82;22.6;0;0;0;1.3
2002/04/04 @ 21:00:00;4;4;21;25.3;23.34;100.6;85;22.6;0;0;0;1.3
2002/04/04 @ 22:00:00;4;4;22;25.2;23.38;100.66;86;22.7;0;0;0;1.5
2002/04/04 @ 23:00:00;4;4;23;25.7;23.86;100.71;86;23.19;14;0;14;1.7
2002/04/05 @ 00:00:00;4;5;0;25.5;23.81;100.67;87;23.18;0;0;0;1.7
2002/04/05 @ 01:00:00;4;5;1;24.4;23.52;100.63;93;23.2;0;0;0;1.8
2002/04/05 @ 02:00:00;4;5;2;23.9;23.78;100.59;99;23.74;0;0;0;1.8
2002/04/05 @ 03:00:00;4;5;3;22.8;22.56;100.6;98;22.47;0;0;0;1.3
2002/04/05 @ 04:00:00;4;5;4;22.6;22;100.6;95;21.77;0;0;0;0.8
2002/04/05 @ 05:00:00;4;5;5;24.8;23;100.61;86;22.3;12;0;12;0.8
2002/04/05 @ 06:00:00;4;5;6;24.4;23.52;100.62;93;23.2;0;0;0;1.1
2002/04/05 @ 07:00:00;4;5;7;26.5;24.91;100.63;88;24.35;180.64;372;75;2
2002/04/05 @ 08:00:00;4;5;8;27.8;25.3;100.64;82;24.44;358.21;370;166;3
2002/04/05 @ 09:00:00;4;5;9;28.5;25.07;100.65;76;23.86;585.87;517;214;2.8
2002/04/05 @ 10:00:00;4;5;10;30;25.82;100.66;72;24.4;889.16;851;149;2.7
2002/04/05 @ 11:00:00;4;5;11;30.6;25.71;100.67;68;24.02;1077.19;910;203;2.5
2002/04/05 @ 12:00:00;4;5;12;32.1;26;100.65;62;23.9;1178.79;928;264;2.1
2002/04/05 @ 13:00:00;4;5;13;34.3;26.16;100.62;53;23.35;1184.64;925;312;1.8
2002/04/05 @ 14:00:00;4;5;14;32.4;24.37;100.6;52;21.29;1010.47;902;256;1.1
2002/04/05 @ 15:00:00;4;5;15;31;24.67;100.56;60;22.33;762.37;853;189;1.1
2002/04/05 @ 16:00:00;4;5;16;29.1;24.19;100.52;67;22.35;415.35;410;226;0.9
2002/04/05 @ 17:00:00;4;5;17;27.2;23.41;100.48;73;21.95;204.06;196;161;0.9
2002/04/05 @ 18:00:00;4;5;18;25.8;22.41;100.54;75;21.04;44;127;44;0.9
2002/04/05 @ 19:00:00;4;5;19;25.7;22.47;100.61;76;21.16;0;0;0;0.8
2002/04/05 @ 20:00:00;4;5;20;25.5;21.99;100.68;74;20.54;6;0;6;0.8
2002/04/05 @ 21:00:00;4;5;21;25.9;22.65;100.67;76;21.35;0;0;0;1
2002/04/05 @ 22:00:00;4;5;22;25.7;22.75;100.67;78;21.58;0;0;0;1.4
2002/04/05 @ 23:00:00;4;5;23;25.4;22.89;100.67;81;21.91;0;0;0;1.5
2002/04/06 @ 00:00:00;4;6;0;25.2;22.84;100.67;82;21.92;0;0;0;1.5
2002/04/06 @ 01:00:00;4;6;1;25.1;23.02;100.67;84;22.21;0;0;0;1.4
2002/04/06 @ 02:00:00;4;6;2;25.3;23.21;100.67;84;22.41;0;0;0;1.5
2002/04/06 @ 03:00:00;4;6;3;25.2;23.25;100.64;85;22.5;0;0;0;1.2
2002/04/06 @ 04:00:00;4;6;4;25.1;23.42;100.6;87;22.79;0;0;0;1
2002/04/06 @ 05:00:00;4;6;5;24.5;23.62;100.57;93;23.3;22;0;22;0.8
2002/04/06 @ 06:00:00;4;6;6;24.3;23.8;100.62;96;23.62;0;0;0;0.8
2002/04/06 @ 07:00:00;4;6;7;24.5;24;100.68;96;23.82;30.14;4;29;0.8
2002/04/06 @ 08:00:00;4;6;8;26;24.42;100.73;88;23.86;79.08;4;77;0.8
2002/04/06 @ 09:00:00;4;6;9;28;25.05;100.7;79;24.02;235.98;25;218;1.4
2002/04/06 @ 10:00:00;4;6;10;29.7;25.87;100.66;74;24.57;506.02;153;373;2.1
2002/04/06 @ 11:00:00;4;6;11;31.4;26.26;100.63;67;24.53;894.01;674;247;2.6
2002/04/06 @ 12:00:00;4;6;12;31.9;26.18;100.59;64;24.24;984.99;787;210;2.3
2002/04/06 @ 13:00:00;4;6;13;31.9;25.45;100.55;60;23.17;844.22;566;311;2
2002/04/06 @ 14:00:00;4;6;14;31.7;24.91;100.51;58;22.43;609.88;243;407;1.7
2002/04/06 @ 15:00:00;4;6;15;31;23.94;100.54;56;21.21;389.97;79;337;2.2
2002/04/06 @ 16:00:00;4;6;16;30.2;23.97;100.57;60;21.58;276.91;65;247;2.5
2002/04/06 @ 17:00:00;4;6;17;29.6;23.8;100.6;62;21.56;168.36;75;152;2.9
2002/04/06 @ 18:00:00;4;6;18;28.5;23.49;100.62;66;21.54;39;55;39;3.4
2002/04/06 @ 19:00:00;4;6;19;27.2;23.11;100.64;71;21.49;0;0;0;3.7
2002/04/06 @ 20:00:00;4;6;20;25.2;22.14;100.66;77;20.89;18;0;18;4.9
2002/04/06 @ 21:00:00;4;6;21;25.9;23.22;100.71;80;22.19;0;0;0;4
2002/04/06 @ 22:00:00;4;6;22;24.2;20.66;100.77;73;19.07;0;0;0;3.4
2002/04/06 @ 23:00:00;4;6;23;25.1;21.77;100.82;75;20.37;0;0;0;2.9
2002/04/07 @ 00:00:00;4;7;0;24.9;21.58;100.79;75;20.18;0;0;0;2.9
2002/04/07 @ 01:00:00;4;7;1;24.5;21.07;100.76;74;19.58;0;0;0;2.9
2002/04/07 @ 02:00:00;4;7;2;24.1;20.71;100.74;74;19.19;0;0;0;3.1
2002/04/07 @ 03:00:00;4;7;3;24.3;21.17;100.75;76;19.81;0;0;0;2.6
2002/04/07 @ 04:00:00;4;7;4;24.2;21.21;100.76;77;19.93;0;0;0;1.9
2002/04/07 @ 05:00:00;4;7;5;24.8;21.91;100.77;78;20.72;1;0;1;1.6
2002/04/07 @ 06:00:00;4;7;6;25;22.1;100.76;78;20.91;0;0;0;1.3
2002/04/07 @ 07:00:00;4;7;7;25.2;22.56;100.75;80;21.51;41.28;8;39;1
2002/04/07 @ 08:00:00;4;7;8;25.3;22.66;100.74;80;21.61;31.52;1;31;0.9
2002/04/07 @ 09:00:00;4;7;9;25.4;22.47;100.73;78;21.3;46.72;1;46;1
2002/04/07 @ 10:00:00;4;7;10;25.6;22.52;100.73;77;21.28;67.87;1;67;1.2
2002/04/07 @ 11:00:00;4;7;11;25.8;22.7;100.72;77;21.47;89.96;1;89;1.5
2002/04/07 @ 12:00:00;4;7;12;26.1;22.55;100.73;74;21.11;95.98;1;95;1.2
2002/04/07 @ 13:00:00;4;7;13;26.5;22.77;100.74;73;21.28;91.94;1;91;1.1
2002/04/07 @ 14:00:00;4;7;14;26.5;22.92;100.75;74;21.5;77.83;1;77;0.8
2002/04/07 @ 15:00:00;4;7;15;26.6;22.71;100.69;72;21.15;67.67;1;67;1.2
2002/04/07 @ 16:00:00;4;7;16;26.4;22.53;100.64;72;20.96;56.46;1;56;1.7
2002/04/07 @ 17:00:00;4;7;17;26.1;22.4;100.58;73;20.89;45.43;2;45;2
2002/04/07 @ 18:00:00;4;7;18;25.4;22.19;100.64;76;20.87;30;19;30;1.8
2002/04/07 @ 19:00:00;4;7;19;25.3;22.38;100.7;78;21.2;0;0;0;1.6
2002/04/07 @ 20:00:00;4;7;20;25;22.38;100.76;80;21.32;0;0;0;1.4
2002/04/07 @ 21:00:00;4;7;21;24.2;21.62;100.77;80;20.54;0;0;0;1.8
2002/04/07 @ 22:00:00;4;7;22;24;21.57;100.77;81;20.55;0;0;0;1.9
2002/04/07 @ 23:00:00;4;7;23;24.2;21.89;100.78;82;20.94;0;0;0;2.2
2002/04/08 @ 00:00:00;4;8;0;24.3;21.99;100.77;82;21.04;0;0;0;1.8
2002/04/08 @ 01:00:00;4;8;1;24.8;22.87;100.76;85;22.11;0;0;0;1.5
2002/04/08 @ 02:00:00;4;8;2;24.9;23.09;100.75;86;22.4;0;0;0;1.2
2002/04/08 @ 03:00:00;4;8;3;25;23.06;100.73;85;22.31;1;0;1;1
2002/04/08 @ 04:00:00;4;8;4;24.9;23.09;100.72;86;22.4;0;0;0;0.9
2002/04/08 @ 05:00:00;4;8;5;24.8;23.13;100.71;87;22.49;0;0;0;0.7
2002/04/08 @ 06:00:00;4;8;6;25;23.59;100.74;89;23.06;0;0;0;0.9
2002/04/08 @ 07:00:00;4;8;7;25.5;23.94;100.78;88;23.37;39;7;37;1.3
2002/04/08 @ 08:00:00;4;8;8;27;24.83;100.81;84;24.07;127.29;14;120;1.7
2002/04/08 @ 09:00:00;4;8;9;28.3;24.88;100.8;76;23.67;273.77;40;245;1.8
2002/04/08 @ 10:00:00;4;8;10;29.6;25.78;100.78;74;24.47;533.44;187;371;2.1
2002/04/08 @ 11:00:00;4;8;11;30.8;25.72;100.77;67;23.96;898.46;687;240;2.2
2002/04/08 @ 12:00:00;4;8;12;32.4;26.26;100.75;62;24.18;1010.37;839;186;2.2
2002/04/08 @ 13:00:00;4;8;13;32.8;24.9;100.72;53;21.97;961.51;816;195;2.5
2002/04/08 @ 14:00:00;4;8;14;33.6;24.76;100.69;49;21.42;782.69;632;257;2.6
2002/04/08 @ 15:00:00;4;8;15;31.9;24.71;100.68;56;22.04;552.52;359;313;2.8
2002/04/08 @ 16:00:00;4;8;16;30.3;24.41;100.66;62;22.21;331.69;146;265;3.2
2002/04/08 @ 17:00:00;4;8;17;29.5;24.22;100.65;65;22.23;169.62;82;152;4.3
2002/04/08 @ 18:00:00;4;8;18;28;23.2;100.7;67;21.31;38;61;38;3.7
2002/04/08 @ 19:00:00;4;8;19;27.2;23.11;100.76;71;21.49;0;0;0;3.4
2002/04/08 @ 20:00:00;4;8;20;26.5;22.47;100.81;71;20.83;0;0;0;3.4
2002/04/08 @ 21:00:00;4;8;21;25.9;22.51;100.83;75;21.14;0;0;0;3.1
2002/04/08 @ 22:00:00;4;8;22;24.9;21.59;100.85;75;20.18;1;0;1;2.7
2002/04/08 @ 23:00:00;4;8;23;24.5;21.36;100.87;76;20.01;22;0;22;2.3
2002/04/09 @ 00:00:00;4;9;0;24.1;21.12;100.86;77;19.83;7;0;7;1.9
2002/04/09 @ 01:00:00;4;9;1;24;21.16;100.85;78;19.94;0;0;0;1.5
2002/04/09 @ 02:00:00;4;9;2;24.1;21.26;100.84;78;20.04;0;0;0;1.2
2002/04/09 @ 03:00:00;4;9;3;24.2;21.62;100.83;80;20.54;0;0;0;0.9
2002/04/09 @ 04:00:00;4;9;4;24.1;21.8;100.82;82;20.85;13;0;13;0.8
2002/04/09 @ 05:00:00;4;9;5;24;21.7;100.81;82;20.75;0;0;0;0.7
2002/04/09 @ 06:00:00;4;9;6;24.9;23.1;100.83;86;22.4;21;0;21;0.8
2002/04/09 @ 07:00:00;4;9;7;25.7;23.59;100.84;84;22.8;101.38;99;73;1
2002/04/09 @ 08:00:00;4;9;8;27.1;24.64;100.86;82;23.76;245.34;112;187;1.2
2002/04/09 @ 09:00:00;4;9;9;28.5;24.76;100.81;74;23.42;419.47;180;290;1
2002/04/09 @ 10:00:00;4;9;10;29.5;25.2;100.76;71;23.69;818.78;715;198;0.9
2002/04/09 @ 11:00:00;4;9;11;30.2;25.35;100.71;68;23.64;1121.58;907;253;0.9
2002/04/09 @ 12:00:00;4;9;12;31.6;25.73;100.68;63;23.7;1277.83;924;371;0.9
2002/04/09 @ 13:00:00;4;9;13;32;25.36;100.64;59;22.99;1267.79;922;403;0.9
2002/04/09 @ 14:00:00;4;9;14;33.6;25.77;100.61;54;23.01;1074.51;898;329;1.1
2002/04/09 @ 15:00:00;4;9;15;35.4;25.14;100.64;44;21.3;837.34;848;273;1.1
2002/04/09 @ 16:00:00;4;9;16;36.3;26.32;100.66;46;22.83;476.42;759;131;0.8
2002/04/09 @ 17:00:00;4;9;17;34.2;25.67;100.68;51;22.62;226.08;516;116;0.2
2002/04/09 @ 18:00:00;4;9;18;31;24.13;100.72;57;21.49;61;243;61;1
2002/04/09 @ 19:00:00;4;9;19;29.4;23.96;100.75;64;21.89;0;0;0;2.3
2002/04/09 @ 20:00:00;4;9;20;27.6;23.63;100.78;72;22.1;0;0;0;3.1
2002/04/09 @ 21:00:00;4;9;21;25.7;22.18;100.79;74;20.73;22;0;22;3.5
2002/04/09 @ 22:00:00;4;9;22;25.4;22.47;100.79;78;21.3;0;0;0;3.4
2002/04/09 @ 23:00:00;4;9;23;25.8;22.99;100.79;79;21.89;0;0;0;3.5
2002/04/10 @ 00:00:00;4;10;0;26;23.03;100.8;78;21.87;0;0;0;3.3
2002/04/10 @ 01:00:00;4;10;1;25.6;22.52;100.81;77;21.28;0;0;0;2.8
2002/04/10 @ 02:00:00;4;10;2;25.4;22.47;100.82;78;21.3;2;0;2;2.6
2002/04/10 @ 03:00:00;4;10;3;25.1;22.33;100.82;79;21.21;0;0;0;2.1
2002/04/10 @ 04:00:00;4;10;4;24.8;22.6;100.82;83;21.72;0;0;0;1.5
2002/04/10 @ 05:00:00;4;10;5;24.5;22.45;100.82;84;21.63;0;0;0;1.1
2002/04/10 @ 06:00:00;4;10;6;24.5;23.1;100.83;89;22.57;0;0;0;1.1
2002/04/10 @ 07:00:00;4;10;7;24.6;23.2;100.84;89;22.67;34.44;5;33;1.1
2002/04/10 @ 08:00:00;4;10;8;26;23.88;100.86;84;23.09;121.25;12;115;1.2
2002/04/10 @ 09:00:00;4;10;9;27.7;24.77;100.85;79;23.73;283.36;45;251;1.4
2002/04/10 @ 10:00:00;4;10;10;29.4;25.43;100.84;73;24.05;624.62;328;340;1.7
2002/04/10 @ 11:00:00;4;10;11;30.5;25.62;100.83;68;23.92;1034.85;906;168;1.9
2002/04/10 @ 12:00:00;4;10;12;31.9;25.82;100.78;62;23.71;1262.75;924;357;1.6
2002/04/10 @ 13:00:00;4;10;13;32.4;25.71;100.73;59;23.36;1235.53;921;373;1.5
2002/04/10 @ 14:00:00;4;10;14;32.6;25.5;100.68;57;22.98;1024.23;897;281;1.2
2002/04/10 @ 15:00:00;4;10;15;32.4;25.14;100.71;56;22.5;755.24;847;193;1.2
2002/04/10 @ 16:00:00;4;10;16;32;24.8;100.74;56;22.13;413.41;442;213;1
2002/04/10 @ 17:00:00;4;10;17;30.1;23.18;100.78;56;20.37;206.97;269;150;0.9
2002/04/10 @ 18:00:00;4;10;18;30.6;24.15;100.78;59;21.68;40;205;40;1.3
2002/04/10 @ 19:00:00;4;10;19;29;23.61;100.79;64;21.51;0;0;0;1.9
2002/04/10 @ 20:00:00;4;10;20;27.9;23.12;100.8;67;21.22;0;0;0;2.5
2002/04/10 @ 21:00:00;4;10;21;27.2;23.71;100.85;75;22.39;0;0;0;2.9
2002/04/10 @ 22:00:00;4;10;22;25.7;22.75;100.91;78;21.58;0;0;0;3.3
2002/04/10 @ 23:00:00;4;10;23;25.3;23.35;100.96;85;22.6;0;0;0;3.4
2002/04/11 @ 00:00:00;4;11;0;24.8;23.13;100.94;87;22.49;0;0;0;3.4
2002/04/11 @ 01:00:00;4;11;1;24.6;23.59;100.92;92;23.22;0;0;0;3
2002/04/11 @ 02:00:00;4;11;2;23.7;22.58;100.9;91;22.15;0;0;0;2.6
2002/04/11 @ 03:00:00;4;11;3;23.2;22.59;100.89;95;22.36;0;0;0;1.9
2002/04/11 @ 04:00:00;4;11;4;23;22.64;100.87;97;22.5;16;0;16;1.4
2002/04/11 @ 05:00:00;4;11;5;23.1;22.49;100.86;95;22.26;0;0;0;0.9
2002/04/11 @ 06:00:00;4;11;6;24.4;23.4;100.9;92;23.02;0;0;0;1.3
2002/04/11 @ 07:00:00;4;11;7;26.1;24.66;100.95;89;24.14;115.01;139;75;1.7
2002/04/11 @ 08:00:00;4;11;8;26.6;24.17;101;82;23.28;269.82;155;189;2.3
2002/04/11 @ 09:00:00;4;11;9;28.3;24.88;101;76;23.67;408.2;163;291;2
2002/04/11 @ 10:00:00;4;11;10;29.4;25.43;101;73;24.05;704.86;483;286;1.6
2002/04/11 @ 11:00:00;4;11;11;30.4;25.53;101.01;68;23.83;965.84;820;182;1.2
2002/04/11 @ 12:00:00;4;11;12;31.7;25.83;100.96;63;23.79;1068.65;923;165;1
2002/04/11 @ 13:00:00;4;11;13;31.7;25.47;100.91;61;23.26;1098.25;920;238;0.9
2002/04/11 @ 14:00:00;4;11;14;32.3;25.44;100.86;58;22.99;1009.94;896;269;0.8
2002/04/11 @ 15:00:00;4;11;15;32.5;24.65;100.85;53;21.69;797.13;846;237;1
2002/04/11 @ 16:00:00;4;11;16;32.3;24.29;100.85;52;21.2;441.5;601;170;1.2
2002/04/11 @ 17:00:00;4;11;17;31.4;23.54;100.84;52;20.37;212.01;333;142;1.5
2002/04/11 @ 18:00:00;4;11;18;30.9;23.31;100.86;53;20.22;43;236;43;2.4
2002/04/11 @ 19:00:00;4;11;19;30.2;23.8;100.88;59;21.31;0;0;0;3.4
2002/04/11 @ 20:00:00;4;11;20;27;22.93;100.89;71;21.3;0;0;0;4.6
2002/04/11 @ 21:00:00;4;11;21;26.2;22.64;100.92;74;21.21;0;0;0;3.8
2002/04/11 @ 22:00:00;4;11;22;24.2;20.66;100.95;73;19.07;0;0;0;3.1
2002/04/11 @ 23:00:00;4;11;23;23.7;20.75;100.98;77;19.45;0;0;0;1.9
2002/04/12 @ 00:00:00;4;12;0;23.7;20.89;100.96;78;19.65;0;0;0;1.7
2002/04/12 @ 01:00:00;4;12;1;23.9;21.07;100.93;78;19.85;14;0;14;1.4
2002/04/12 @ 02:00:00;4;12;2;24;21.44;100.91;80;20.35;0;0;0;1
2002/04/12 @ 03:00:00;4;12;3;23.5;21.23;100.88;82;20.26;0;0;0;0.9
2002/04/12 @ 04:00:00;4;12;4;22.6;21.01;100.85;87;20.34;0;0;0;0.7
2002/04/12 @ 05:00:00;4;12;5;23;21.53;100.82;88;20.92;0;0;0;0.5
2002/04/12 @ 06:00:00;4;12;6;24.2;23.07;100.86;91;22.64;0;0;0;0.5
2002/04/12 @ 07:00:00;4;12;7;25.4;23.17;100.91;83;22.31;181.6;380;72;0.7
2002/04/12 @ 08:00:00;4;12;8;26.6;23.6;100.95;78;22.45;363.21;380;165;0.8
2002/04/12 @ 09:00:00;4;12;9;28.1;23.93;100.93;71;22.35;627.68;620;182;0.9
2002/04/12 @ 10:00:00;4;12;10;29.4;24.3;100.92;66;22.39;957.78;864;209;0.9
2002/04/12 @ 11:00:00;4;12;11;30.1;24.07;100.9;61;21.76;1169.25;905;305;0.9
2002/04/12 @ 12:00:00;4;12;12;31.9;24.72;100.83;56;22.04;1294.52;922;393;0.9
2002/04/12 @ 13:00:00;4;12;13;33;24.06;100.77;48;20.54;1244.94;919;387;1.1
2002/04/12 @ 14:00:00;4;12;14;33.3;24.51;100.7;49;21.15;1060.64;895;322;1.1
2002/04/12 @ 15:00:00;4;12;15;33.5;23.19;100.71;42;18.85;807.03;845;249;2
2002/04/12 @ 16:00:00;4;12;16;32.3;22.25;100.72;42;17.78;432.59;559;181;2.2
2002/04/12 @ 17:00:00;4;12;17;30.9;22.73;100.73;50;19.29;212.21;346;140;2.4
2002/04/12 @ 18:00:00;4;12;18;30;22.73;100.78;54;19.7;79;233;79;3.1
2002/04/12 @ 19:00:00;4;12;19;29.5;23.54;100.83;61;21.2;0;0;0;4.2
2002/04/12 @ 20:00:00;4;12;20;27.5;23.38;100.87;71;21.78;0;0;0;4.4
2002/04/12 @ 21:00:00;4;12;21;25.8;21.08;100.92;66;18.99;0;0;0;4.2
2002/04/12 @ 22:00:00;4;12;22;26.5;22.32;100.97;70;20.6;0;0;0;3.4
2002/04/12 @ 23:00:00;4;12;23;26;22.6;101.02;75;21.24;0;0;0;2.8
2002/04/13 @ 00:00:00;4;13;0;25.8;22.27;101.01;74;20.83;0;0;0;2
2002/04/13 @ 01:00:00;4;13;1;25.8;22.42;101;75;21.04;23;0;23;1.4
2002/04/13 @ 02:00:00;4;13;2;25;21.11;100.98;71;19.39;0;0;0;0.7
2002/04/13 @ 03:00:00;4;13;3;25.4;22.05;100.97;75;20.66;1;0;1;0.7
2002/04/13 @ 04:00:00;4;13;4;25.4;22.47;100.97;78;21.3;0;0;0;0.7
2002/04/13 @ 05:00:00;4;13;5;25.4;22.61;100.96;79;21.5;0;0;0;0.6
2002/04/13 @ 06:00:00;4;13;6;25.6;23.08;101;81;22.1;0;0;0;0.6
2002/04/13 @ 07:00:00;4;13;7;25.8;23.27;101.05;81;22.3;30.16;4;29;0.6
2002/04/13 @ 08:00:00;4;13;8;26.3;23.6;101.09;80;22.58;62.57;3;61;0.7
2002/04/13 @ 09:00:00;4;13;9;26.9;24.17;101.04;80;23.16;175.9;11;168;0.7
2002/04/13 @ 10:00:00;4;13;10;27.7;24.62;100.99;78;23.52;301.65;25;280;0.8
2002/04/13 @ 11:00:00;4;13;11;28.6;25.01;100.94;75;23.73;452.1;63;392;0.9
2002/04/13 @ 12:00:00;4;13;12;29.6;24.81;100.85;68;23.07;673.43;237;442;0.9
2002/04/13 @ 13:00:00;4;13;13;29.6;24.47;100.75;66;22.58;842.25;585;297;1.1
2002/04/13 @ 14:00:00;4;13;14;30.2;24.32;100.65;62;22.12;892.33;894;156;1.2
2002/04/13 @ 15:00:00;4;13;15;30.8;23.96;100.67;57;21.31;731.92;844;176;1.2
2002/04/13 @ 16:00:00;4;13;16;30.2;23.08;100.7;55;20.17;420.21;500;196;1.1
2002/04/13 @ 17:00:00;4;13;17;29.9;23.19;100.72;57;20.47;211.83;366;136;1
2002/04/13 @ 18:00:00;4;13;18;29;23.44;100.77;63;21.25;80;229;80;1.6
2002/04/13 @ 19:00:00;4;13;19;28.5;23.17;100.82;64;21.04;0;0;0;2.3
2002/04/13 @ 20:00:00;4;13;20;27.7;22.62;100.87;65;20.54;0;0;0;2.8
2002/04/13 @ 21:00:00;4;13;21;27.6;23.16;100.92;69;21.41;0;0;0;2.2
2002/04/13 @ 22:00:00;4;13;22;27.1;23.02;100.96;71;21.4;0;0;0;1.3
2002/04/13 @ 23:00:00;4;13;23;26.5;22.62;101;72;21.05;0;0;0;0.7
2002/04/14 @ 00:00:00;4;14;0;26.2;22.64;100.96;74;21.21;0;0;0;0.7
2002/04/14 @ 01:00:00;4;14;1;26;22.6;100.93;75;21.24;0;0;0;0.7
2002/04/14 @ 02:00:00;4;14;2;26;23.18;100.89;79;22.08;0;0;0;0.6
2002/04/14 @ 03:00:00;4;14;3;25.8;23.27;100.9;81;22.3;0;0;0;0.7
2002/04/14 @ 04:00:00;4;14;4;25.5;23.26;100.9;83;22.41;0;0;0;0.8
2002/04/14 @ 05:00:00;4;14;5;25.1;23.29;100.91;86;22.6;0;0;0;0.9
2002/04/14 @ 06:00:00;4;14;6;24.9;23.36;100.93;88;22.78;0;0;0;0.8
2002/04/14 @ 07:00:00;4;14;7;25.2;23.52;100.95;87;22.89;39.03;7;37;0.9
2002/04/14 @ 08:00:00;4;14;8;25.7;23.73;100.97;85;22.99;112.22;10;107;0.8
2002/04/14 @ 09:00:00;4;14;9;25.8;23.27;100.94;81;22.3;160.75;8;155;0.7
2002/04/14 @ 10:00:00;4;14;10;26.4;23.26;100.9;77;22.05;184.19;6;179;0.9
2002/04/14 @ 11:00:00;4;14;11;27.3;23.5;100.87;73;22.04;197.72;6;192;0.9
2002/04/14 @ 12:00:00;4;14;12;27.5;23.38;100.85;71;21.78;196.88;5;192;0.7
2002/04/14 @ 13:00:00;4;14;13;28;23.84;100.83;71;22.26;174.72;4;171;0.6
2002/04/14 @ 14:00:00;4;14;14;27.8;23.65;100.81;71;22.07;138.47;3;136;0.3
2002/04/14 @ 15:00:00;4;14;15;27.5;23.23;100.76;70;21.55;94.31;2;93;0.6
2002/04/14 @ 16:00:00;4;14;16;27.2;23.11;100.7;71;21.49;52.45;1;52;0.7
2002/04/14 @ 17:00:00;4;14;17;26.2;22.19;100.65;71;20.54;28.21;1;28;0.8
2002/04/14 @ 18:00:00;4;14;18;25.9;22.65;100.73;76;21.35;25;17;25;1
2002/04/14 @ 19:00:00;4;14;19;25;22.79;100.82;83;21.92;0;0;0;1.2
2002/04/14 @ 20:00:00;4;14;20;24.5;22.97;100.9;88;22.39;0;0;0;1.3
2002/04/14 @ 21:00:00;4;14;21;23.7;22.84;100.99;93;22.51;0;0;0;1.1
2002/04/14 @ 22:00:00;4;14;22;23.3;22.81;101.08;96;22.63;0;0;0;0.8
2002/04/14 @ 23:00:00;4;14;23;23;22.76;101.17;98;22.67;0;0;0;0.5
2002/04/15 @ 00:00:00;4;15;0;23.1;22.98;101.09;99;22.94;0;0;0;0.5
2002/04/15 @ 01:00:00;4;15;1;23;22.76;101.01;98;22.67;0;0;0;0.6
2002/04/15 @ 02:00:00;4;15;2;23;22.52;100.93;96;22.33;0;0;0;0.9
2002/04/15 @ 03:00:00;4;15;3;22.6;22.48;100.86;99;22.44;0;0;0;1.7
2002/04/15 @ 04:00:00;4;15;4;22.7;22.58;100.8;99;22.54;13;0;13;2.3
2002/04/15 @ 05:00:00;4;15;5;23;21.9;100.73;91;21.46;0;0;0;3.1
2002/04/15 @ 06:00:00;4;15;6;21.9;21.55;100.82;97;21.41;0;0;0;1.9
2002/04/15 @ 07:00:00;4;15;7;22.4;22.04;100.92;97;21.91;0;0;0;1
2002/04/15 @ 08:00:00;4;15;8;24.2;23.2;101.01;92;22.82;0;0;0;0.3
