Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/05/31 @ 03:00:00;5;31;3;28.6;26.79;100.58;87;26.22;0;0;0;0.5
2002/05/31 @ 04:00:00;5;31;4;28.4;26.6;100.61;87;26.02;0;0;0;0.3
2002/05/31 @ 05:00:00;5;31;5;28.2;26.41;100.65;87;25.82;0;0;0;0
2002/05/31 @ 06:00:00;5;31;6;28.3;26.5;100.65;87;25.92;0;0;0;0
2002/05/31 @ 07:00:00;5;31;7;28.6;26.65;100.65;86;26.02;39;0;39;0
2002/05/31 @ 08:00:00;5;31;8;29.2;27.08;100.65;85;26.41;181.28;298;75;0
2002/05/31 @ 09:00:00;5;31;9;29.7;27.56;100.63;85;26.9;228;120;160;0.2
2002/05/31 @ 10:00:00;5;31;10;30.1;27.94;100.61;85;27.29;317.7;93;249;0.3
2002/05/31 @ 11:00:00;5;31;11;30.4;28.08;100.6;84;27.38;347.49;54;301;0.7
2002/05/31 @ 12:00:00;5;31;12;30.8;27.68;100.6;79;26.73;311.28;23;290;1.3
2002/05/31 @ 13:00:00;5;31;13;31.1;27.32;100.61;75;26.14;218.49;7;212;1.5
2002/05/31 @ 14:00:00;5;31;14;31.3;27.01;100.61;72;25.64;135.73;2;134;2
2002/05/31 @ 15:00:00;5;31;15;30.8;26.88;100.6;74;25.62;74.75;1;74;1.5
2002/05/31 @ 16:00:00;5;31;16;30.3;26.9;100.58;77;25.81;33;0;33;1.2
2002/05/31 @ 17:00:00;5;31;17;29.7;26.8;100.57;80;25.87;8;0;8;1
2002/05/31 @ 18:00:00;5;31;18;29.2;26.63;100.61;82;25.8;0;0;0;0.7
2002/05/31 @ 19:00:00;5;31;19;28.9;26.64;100.65;84;25.92;0;0;0;0.5
2002/05/31 @ 20:00:00;5;31;20;28.8;26.84;100.7;86;26.22;0;0;0;0.3
2002/05/31 @ 21:00:00;5;31;21;29;26.74;100.69;84;26.01;0;0;0;1
2002/05/31 @ 22:00:00;5;31;22;29.2;26.78;100.69;83;26.01;0;0;0;1.3
2002/05/31 @ 23:00:00;5;31;23;29.4;26.82;100.69;82;26;0;0;0;1.8
2002/06/01 @ 00:00:00;6;1;0;29.2;26.93;100.72;84;26.21;0;0;0;1.7
2002/06/01 @ 01:00:00;6;1;1;29;26.89;100.74;85;26.21;0;0;0;1.5
2002/06/01 @ 02:00:00;6;1;2;28.7;26.89;100.77;87;26.31;0;0;0;1.3
2002/06/01 @ 03:00:00;6;1;3;28.4;26.74;100.75;88;26.21;0;0;0;1.1
2002/06/01 @ 04:00:00;6;1;4;28.2;26.69;100.73;89;26.21;0;0;0;1
2002/06/01 @ 05:00:00;6;1;5;28;26.5;100.7;89;26.01;0;0;0;1
2002/06/01 @ 06:00:00;6;1;6;27.8;26.44;100.72;90;26;0;0;0;1
2002/06/01 @ 07:00:00;6;1;7;27.9;26.54;100.73;90;26.1;16;0;16;0.7
2002/06/01 @ 08:00:00;6;1;8;30.4;28.53;100.88;87;27.98;258.68;297;153;3.2
2002/06/01 @ 09:00:00;6;1;9;30.5;28.63;100.84;87;28.08;318.58;298;150;3
2002/06/01 @ 10:00:00;6;1;10;30.4;28.68;100.81;88;28.17;302.27;79;244;2.8
2002/06/01 @ 11:00:00;6;1;11;30.4;28.83;100.77;89;28.37;348.29;55;301;2.5
2002/06/01 @ 12:00:00;6;1;12;30.5;28.78;100.79;88;28.27;426.84;68;364;2.5
2002/06/01 @ 13:00:00;6;1;13;30.5;28.78;100.81;88;28.27;513.02;108;413;2.2
2002/06/01 @ 14:00:00;6;1;14;30.6;28.87;100.83;88;28.37;504.75;106;413;2.1
2002/06/01 @ 15:00:00;6;1;15;30.7;28.67;100.85;86;28.07;393.32;54;353;2
2002/06/01 @ 16:00:00;6;1;16;30.7;28.52;100.86;85;27.87;199.77;10;194;1.8
2002/06/01 @ 17:00:00;6;1;17;30.8;28.15;100.87;82;27.36;57.37;1;57;1.5
2002/06/01 @ 18:00:00;6;1;18;31;28.03;100.84;80;27.13;0;0;0;2.1
2002/06/01 @ 19:00:00;6;1;19;31.1;27.97;100.8;79;27.02;0;0;0;2.4
2002/06/01 @ 20:00:00;6;1;20;31.3;28;100.77;78;26.99;0;0;0;2.9
2002/06/01 @ 21:00:00;6;1;21;31.2;28.22;100.77;80;27.33;0;0;0;3
2002/06/01 @ 22:00:00;6;1;22;31.1;28.44;100.78;82;27.65;0;0;0;3.2
2002/06/01 @ 23:00:00;6;1;23;31.1;28.75;100.78;84;28.06;0;0;0;3.6
2002/06/02 @ 00:00:00;6;2;0;31.3;28.63;100.79;82;27.84;0;0;0;3.7
2002/06/02 @ 01:00:00;6;2;1;31.5;28.5;100.79;80;27.62;0;0;0;3.7
2002/06/02 @ 02:00:00;6;2;2;31.7;28.53;100.8;79;27.6;0;0;0;4.1
2002/06/02 @ 03:00:00;6;2;3;31.7;28.21;100.8;77;27.16;0;0;0;4.1
2002/06/02 @ 04:00:00;6;2;4;31.8;28.14;100.8;76;27.03;0;0;0;4.1
2002/06/02 @ 05:00:00;6;2;5;32;27.99;100.8;74;26.77;0;0;0;4.1
2002/06/02 @ 06:00:00;6;2;6;32.4;28.19;100.8;73;26.92;0;0;0;4.6
2002/06/02 @ 07:00:00;6;2;7;32.8;28.22;100.8;71;26.84;124;0;124;4.7
2002/06/02 @ 08:00:00;6;2;8;33.2;28.41;100.8;70;26.98;340.07;296;235;5.1
2002/06/02 @ 09:00:00;6;2;9;33.5;28.51;100.8;69;27.02;442.62;589;110;5.1
2002/06/02 @ 10:00:00;6;2;10;33.4;28.42;100.8;69;26.92;294.77;73;241;5
2002/06/02 @ 11:00:00;6;2;11;33.2;28.24;100.8;69;26.73;249.32;19;233;5.1
2002/06/02 @ 12:00:00;6;2;12;32.9;28.48;100.76;72;27.17;227.31;9;219;4.6
2002/06/02 @ 13:00:00;6;2;13;32.6;28.72;100.73;75;27.58;217.48;7;211;4.4
2002/06/02 @ 14:00:00;6;2;14;32.3;28.93;100.69;78;27.96;192.33;5;188;4.1
2002/06/02 @ 15:00:00;6;2;15;32.3;28.93;100.69;78;27.96;146.24;3;144;3.7
2002/06/02 @ 16:00:00;6;2;16;32.2;28.68;100.68;77;27.64;85.15;2;84;3.5
2002/06/02 @ 17:00:00;6;2;17;32.1;28.58;100.68;77;27.54;38.37;1;38;3
2002/06/02 @ 18:00:00;6;2;18;31.8;28.63;100.72;79;27.69;12;0;12;2.9
2002/06/02 @ 19:00:00;6;2;19;31.3;28.47;100.77;81;27.63;3;0;3;2.5
2002/06/02 @ 20:00:00;6;2;20;31;28.5;100.81;83;27.76;0;0;0;2.4
2002/06/02 @ 21:00:00;6;2;21;31.1;28.44;100.78;82;27.65;0;0;0;2.5
2002/06/02 @ 22:00:00;6;2;22;31.3;28.47;100.75;81;27.63;0;0;0;3
2002/06/02 @ 23:00:00;6;2;23;31.5;28.5;100.72;80;27.62;0;0;0;3.4
2002/06/03 @ 00:00:00;6;3;0;31.5;28.5;100.72;80;27.62;0;0;0;3.2
2002/06/03 @ 01:00:00;6;3;1;31.2;28.22;100.71;80;27.33;0;0;0;3
2002/06/03 @ 02:00:00;6;3;2;30.9;27.94;100.71;80;27.04;0;0;0;2.9
2002/06/03 @ 03:00:00;6;3;3;30.6;27.96;100.72;82;27.16;0;0;0;2.8
2002/06/03 @ 04:00:00;6;3;4;30.5;28.02;100.73;83;27.27;0;0;0;3
2002/06/03 @ 05:00:00;6;3;5;30.6;28.27;100.75;84;27.57;0;0;0;3
2002/06/03 @ 06:00:00;6;3;6;31.4;28.25;100.73;79;27.31;0;0;0;3.6
2002/06/03 @ 07:00:00;6;3;7;32.3;28.27;100.71;74;27.06;0;0;0;4.1
2002/06/03 @ 08:00:00;6;3;8;32.9;28.14;100.68;70;26.69;542.11;294;438;4.6
2002/06/03 @ 09:00:00;6;3;9;33.4;28.42;100.7;69;26.92;907.49;588;576;4.3
2002/06/03 @ 10:00:00;6;3;10;33.8;28.42;100.71;67;26.8;968.19;733;429;3.9
2002/06/03 @ 11:00:00;6;3;11;34.1;28.51;100.73;66;26.83;950.35;814;252;3.6
2002/06/03 @ 12:00:00;6;3;12;34.2;28.6;100.68;66;26.93;892.48;780;173;3.6
2002/06/03 @ 13:00:00;6;3;13;34.4;28.96;100.64;67;27.37;811.08;583;272;3.6
2002/06/03 @ 14:00:00;6;3;14;34.2;28.78;100.59;67;27.18;687.79;378;361;3.6
2002/06/03 @ 15:00:00;6;3;15;33.9;28.33;100.62;66;26.64;517.35;168;392;3.4
2002/06/03 @ 16:00:00;6;3;16;33.7;28.15;100.65;66;26.45;300.79;36;280;3.4
2002/06/03 @ 17:00:00;6;3;17;33.4;27.7;100.68;65;25.91;132.59;7;130;3
2002/06/03 @ 18:00:00;6;3;18;33.2;28.06;100.73;68;26.48;37.14;1;37;3.4
2002/06/03 @ 19:00:00;6;3;19;32.9;28.14;100.78;70;26.69;9;1;9;3.4
2002/06/03 @ 20:00:00;6;3;20;32.5;28.29;100.83;73;27.02;0;0;0;3.5
2002/06/03 @ 21:00:00;6;3;21;31.8;28.3;100.88;77;27.26;0;0;0;2.7
2002/06/03 @ 22:00:00;6;3;22;30.9;28.4;100.92;83;27.66;0;0;0;2
2002/06/03 @ 23:00:00;6;3;23;30.1;28.24;100.97;87;27.68;0;0;0;1.2
2002/06/04 @ 00:00:00;6;4;0;29.7;28.15;100.94;89;27.68;0;0;0;1.1
2002/06/04 @ 01:00:00;6;4;1;29.4;28;100.91;90;27.58;0;0;0;1.1
2002/06/04 @ 02:00:00;6;4;2;29.2;27.95;100.87;91;27.57;0;0;0;1
2002/06/04 @ 03:00:00;6;4;3;29;27.61;100.87;90;27.18;0;0;0;1.3
2002/06/04 @ 04:00:00;6;4;4;29.1;27.42;100.86;88;26.9;0;0;0;1.4
2002/06/04 @ 05:00:00;6;4;5;29.4;27.42;100.85;86;26.8;0;0;0;1.5
2002/06/04 @ 06:00:00;6;4;6;30.3;27.68;100.86;82;26.87;0;0;0;2.1
2002/06/04 @ 07:00:00;6;4;7;31.6;28.12;100.88;77;27.06;0;0;0;2.5
2002/06/04 @ 08:00:00;6;4;8;32.6;28.21;100.89;72;26.88;503.5;293;400;3
2002/06/04 @ 09:00:00;6;4;9;32.8;28.73;100.85;74;27.54;828.35;587;498;2.5
2002/06/04 @ 10:00:00;6;4;10;32.9;29.16;100.82;76;28.09;853.72;732;316;2.1
2002/06/04 @ 11:00:00;6;4;11;32.9;29.33;100.78;77;28.32;809.29;767;152;1.5
2002/06/04 @ 12:00:00;6;4;12;33;29.42;100.74;77;28.41;735.66;476;297;2.1
2002/06/04 @ 13:00:00;6;4;13;33;29.42;100.7;77;28.41;685.54;335;376;2.1
2002/06/04 @ 14:00:00;6;4;14;33;29.42;100.67;77;28.41;591.14;205;414;2.4
2002/06/04 @ 15:00:00;6;4;15;32.7;29.31;100.67;78;28.34;441.15;86;377;2.5
2002/06/04 @ 16:00:00;6;4;16;32.3;28.93;100.68;78;27.96;244.4;18;234;2.7
2002/06/04 @ 17:00:00;6;4;17;32;28.81;100.68;79;27.89;96.11;3;95;2.7
2002/06/04 @ 18:00:00;6;4;18;31.9;28.72;100.74;79;27.79;18;0;18;2.5
2002/06/04 @ 19:00:00;6;4;19;31.8;28.79;100.81;80;27.91;3;0;3;2.5
2002/06/04 @ 20:00:00;6;4;20;31.7;28.69;100.87;80;27.81;0;0;0;2.5
2002/06/04 @ 21:00:00;6;4;21;31.5;28.82;100.86;82;28.04;0;0;0;2.5
2002/06/04 @ 22:00:00;6;4;22;31.2;28.69;100.85;83;27.95;0;0;0;2.5
2002/06/04 @ 23:00:00;6;4;23;30.9;28.71;100.85;85;28.07;0;0;0;2.5
2002/06/05 @ 00:00:00;6;5;0;30.6;28.57;100.85;86;27.98;0;0;0;2.1
2002/06/05 @ 01:00:00;6;5;1;30.4;28.68;100.85;88;28.17;0;0;0;2
2002/06/05 @ 02:00:00;6;5;2;30.1;28.54;100.85;89;28.07;0;0;0;1.5
2002/06/05 @ 03:00:00;6;5;3;30;28.44;100.86;89;27.98;0;0;0;1.5
2002/06/05 @ 04:00:00;6;5;4;30;28.29;100.87;88;27.78;0;0;0;1.5
2002/06/05 @ 05:00:00;6;5;5;30.2;28.49;100.88;88;27.98;0;0;0;1.5
2002/06/05 @ 06:00:00;6;5;6;30.6;28.57;100.87;86;27.98;0;0;0;2
2002/06/05 @ 07:00:00;6;5;7;31.2;28.69;100.86;83;27.95;0;0;0;2.2
2002/06/05 @ 08:00:00;6;5;8;32;28.98;100.85;80;28.1;505.89;292;403;2.5
2002/06/05 @ 09:00:00;6;5;9;32.8;29.4;100.84;78;28.44;872.22;586;543;2.9
2002/06/05 @ 10:00:00;6;5;10;33.4;29.46;100.84;75;28.34;974.27;731;438;3.2
2002/06/05 @ 11:00:00;6;5;11;33.7;29.39;100.83;73;28.17;978.96;813;283;3.6
2002/06/05 @ 12:00:00;6;5;12;33.9;29.58;100.79;73;28.36;921.67;837;151;3.4
2002/06/05 @ 13:00:00;6;5;13;33.8;29.49;100.75;73;28.26;811.17;585;271;3
2002/06/05 @ 14:00:00;6;5;14;33.6;29.13;100.71;72;27.84;672.56;348;372;3
2002/06/05 @ 15:00:00;6;5;15;33.2;29.27;100.7;75;28.15;499.14;145;391;3
2002/06/05 @ 16:00:00;6;5;16;32.6;29.05;100.68;77;28.03;290.49;32;272;2.9
2002/06/05 @ 17:00:00;6;5;17;32;28.97;100.67;80;28.1;128.23;6;126;2.5
2002/06/05 @ 18:00:00;6;5;18;31.6;28.91;100.72;82;28.14;37.14;1;37;2.5
2002/06/05 @ 19:00:00;6;5;19;31.3;28.78;100.76;83;28.05;9;1;9;2.5
2002/06/05 @ 20:00:00;6;5;20;31.1;28.9;100.81;85;28.26;0;0;0;2.5
2002/06/05 @ 21:00:00;6;5;21;30.8;28.77;100.82;86;28.17;0;0;0;2.4
2002/06/05 @ 22:00:00;6;5;22;30.7;28.67;100.83;86;28.07;0;0;0;2.3
2002/06/05 @ 23:00:00;6;5;23;30.6;28.72;100.84;87;28.17;0;0;0;2.1
2002/06/06 @ 00:00:00;6;6;0;30.3;28.58;100.85;88;28.08;0;0;0;1.5
2002/06/06 @ 01:00:00;6;6;1;30;28.59;100.85;90;28.17;0;0;0;1
2002/06/06 @ 02:00:00;6;6;2;29.6;28.34;100.86;91;27.96;0;0;0;0.5
2002/06/06 @ 03:00:00;6;6;3;29.1;27.99;100.87;92;27.66;0;0;0;0.2
2002/06/06 @ 04:00:00;6;6;4;28.8;27.84;100.87;93;27.54;0;0;0;0
2002/06/06 @ 05:00:00;6;6;5;28.6;27.78;100.88;94;27.53;0;0;0;0
2002/06/06 @ 06:00:00;6;6;6;29.1;27.71;100.85;90;27.28;0;0;0;0.7
2002/06/06 @ 07:00:00;6;6;7;30.1;28.09;100.83;86;27.49;0;0;0;1.5
2002/06/06 @ 08:00:00;6;6;8;31.5;28.34;100.8;79;27.4;490.92;290;389;2.5
2002/06/06 @ 09:00:00;6;6;9;32.3;28.77;100.78;77;27.74;803.1;585;475;2.5
2002/06/06 @ 10:00:00;6;6;10;32.8;29.07;100.76;76;28;820.83;730;286;2.7
2002/06/06 @ 11:00:00;6;6;11;33;28.92;100.75;74;27.73;765.06;683;181;2.9
2002/06/06 @ 12:00:00;6;6;12;33;29.09;100.66;75;27.96;699.95;413;320;3
2002/06/06 @ 13:00:00;6;6;13;33.1;29.18;100.58;75;28.06;663.83;300;387;3
2002/06/06 @ 14:00:00;6;6;14;33.2;29.27;100.49;75;28.15;580.76;192;415;3.5
2002/06/06 @ 15:00:00;6;6;15;33.2;29.61;100.53;77;28.6;441.13;86;377;3.2
2002/06/06 @ 16:00:00;6;6;16;32.8;29.57;100.56;79;28.66;254.56;20;243;3
2002/06/06 @ 17:00:00;6;6;17;32.1;29.23;100.6;81;28.41;110.49;4;109;3
2002/06/06 @ 18:00:00;6;6;18;30.6;28.72;100.68;87;28.17;30.14;1;30;1.7
2002/06/06 @ 19:00:00;6;6;19;29.4;28.14;100.76;91;27.76;7;0;7;0.8
2002/06/06 @ 20:00:00;6;6;20;28.7;27.88;100.84;94;27.63;0;0;0;0
2002/06/06 @ 21:00:00;6;6;21;28.7;27.6;100.8;92;27.26;0;0;0;0.5
2002/06/06 @ 22:00:00;6;6;22;29.1;27.57;100.75;89;27.09;0;0;0;1.1
2002/06/06 @ 23:00:00;6;6;23;29.9;27.75;100.7;85;27.09;0;0;0;2.1
2002/06/07 @ 00:00:00;6;7;0;30.2;28.04;100.74;85;27.39;0;0;0;2.1
2002/06/07 @ 01:00:00;6;7;1;30.2;28.04;100.77;85;27.39;0;0;0;1.8
2002/06/07 @ 02:00:00;6;7;2;29.8;27.66;100.81;85;27;0;0;0;1.5
2002/06/07 @ 03:00:00;6;7;3;29.3;27.32;100.79;86;26.71;0;0;0;1.3
2002/06/07 @ 04:00:00;6;7;4;28.9;27.08;100.77;87;26.51;0;0;0;1
2002/06/07 @ 05:00:00;6;7;5;29;27.18;100.76;87;26.61;0;0;0;1
2002/06/07 @ 06:00:00;6;7;6;29.6;27.31;100.72;84;26.6;0;0;0;2
2002/06/07 @ 07:00:00;6;7;7;30.7;27.59;100.68;79;26.63;0;0;0;3
2002/06/07 @ 08:00:00;6;7;8;31.5;27.53;100.64;74;26.29;222.31;289;121;4.1
2002/06/07 @ 09:00:00;6;7;9;31.5;28.18;100.64;78;27.19;283.34;231;154;4.7
2002/06/07 @ 10:00:00;6;7;10;31.2;28.38;100.64;81;27.54;220.22;29;199;5.2
2002/06/07 @ 11:00:00;6;7;11;30.7;28.37;100.64;84;27.67;192.69;9;185;5.7
2002/06/07 @ 12:00:00;6;7;12;30.2;28.19;100.62;86;27.59;183.52;6;178;4.7
2002/06/07 @ 13:00:00;6;7;13;30;28.29;100.61;88;27.78;181.61;5;177;4.2
2002/06/07 @ 14:00:00;6;7;14;29.7;28.44;100.59;91;28.06;166.45;4;163;3.4
2002/06/07 @ 15:00:00;6;7;15;29.7;28.44;100.59;91;28.06;132.24;3;130;3.2
2002/06/07 @ 16:00:00;6;7;16;29.5;28.38;100.59;92;28.05;84.16;2;83;2.9
2002/06/07 @ 17:00:00;6;7;17;29.4;28.29;100.59;92;27.95;45.37;1;45;2.7
2002/06/07 @ 18:00:00;6;7;18;29.4;28.29;100.6;92;27.95;19;0;19;2.8
2002/06/07 @ 19:00:00;6;7;19;29.4;28.29;100.61;92;27.95;6;0;6;2.9
2002/06/07 @ 20:00:00;6;7;20;29.5;28.24;100.62;91;27.86;0;0;0;2.9
2002/06/07 @ 21:00:00;6;7;21;29.8;28.24;100.61;89;27.78;0;0;0;3
2002/06/07 @ 22:00:00;6;7;22;30.2;28.34;100.6;87;27.78;0;0;0;3.6
2002/06/07 @ 23:00:00;6;7;23;30.4;28.23;100.59;85;27.58;0;0;0;3.7
2002/06/08 @ 00:00:00;6;8;0;30.4;28.08;100.59;84;27.38;0;0;0;3.7
2002/06/08 @ 01:00:00;6;8;1;30.4;27.93;100.6;83;27.18;0;0;0;4.1
2002/06/08 @ 02:00:00;6;8;2;30.2;27.74;100.61;83;26.98;0;0;0;4.1
2002/06/08 @ 03:00:00;6;8;3;29.9;27.6;100.63;84;26.89;0;0;0;3.7
2002/06/08 @ 04:00:00;6;8;4;29.7;27.41;100.65;84;26.7;0;0;0;3.6
2002/06/08 @ 05:00:00;6;8;5;29.5;27.37;100.68;85;26.7;0;0;0;3.4
2002/06/08 @ 06:00:00;6;8;6;29.6;27.31;100.64;84;26.6;0;0;0;3.7
2002/06/08 @ 07:00:00;6;8;7;29.8;27.35;100.59;83;26.59;0;0;0;3.7
2002/06/08 @ 08:00:00;6;8;8;29.9;27.3;100.55;82;26.48;79.72;85;50;3.7
2002/06/08 @ 09:00:00;6;8;9;30.2;27.43;100.54;81;26.57;105.27;13;98;4.1
2002/06/08 @ 10:00:00;6;8;10;30.4;27.62;100.53;81;26.76;118.65;5;115;4.1
2002/06/08 @ 11:00:00;6;8;11;30.7;27.75;100.53;80;26.84;149.27;5;145;4.1
2002/06/08 @ 12:00:00;6;8;12;31.3;28.15;100.5;79;27.21;201.43;7;195;4.4
2002/06/08 @ 13:00:00;6;8;13;31.8;28.62;100.48;79;27.69;266.06;12;255;4.6
2002/06/08 @ 14:00:00;6;8;14;31.9;28.56;100.45;78;27.57;279.08;14;267;4.6
2002/06/08 @ 15:00:00;6;8;15;31.4;28.72;100.47;82;27.94;230.46;10;223;3.9
2002/06/08 @ 16:00:00;6;8;16;30.8;28.61;100.48;85;27.97;133.31;4;131;3
2002/06/08 @ 17:00:00;6;8;17;30.2;28.63;100.5;89;28.17;57.37;1;57;2.5
2002/06/08 @ 18:00:00;6;8;18;30.3;28.13;100.52;85;27.48;15;0;15;2.7
2002/06/08 @ 19:00:00;6;8;19;30.4;27.77;100.54;82;26.97;4;0;4;3
2002/06/08 @ 20:00:00;6;8;20;30.6;27.34;100.57;78;26.32;0;0;0;3.2
2002/06/08 @ 21:00:00;6;8;21;30.2;27.58;100.57;82;26.78;0;0;0;2.7
2002/06/08 @ 22:00:00;6;8;22;29.6;27.61;100.57;86;27;0;0;0;2.2
2002/06/08 @ 23:00:00;6;8;23;29.2;27.66;100.58;89;27.19;0;0;0;1.7
2002/06/09 @ 00:00:00;6;9;0;29.3;27.47;100.58;87;26.9;0;0;0;2.1
2002/06/09 @ 01:00:00;6;9;1;29.7;27.41;100.59;84;26.7;0;0;0;2.5
2002/06/09 @ 02:00:00;6;9;2;30.2;27.43;100.59;81;26.57;0;0;0;3
2002/06/09 @ 03:00:00;6;9;3;30.9;27.62;100.58;78;26.61;0;0;0;3.7
2002/06/09 @ 04:00:00;6;9;4;31.4;27.76;100.56;76;26.65;0;0;0;4.5
2002/06/09 @ 05:00:00;6;9;5;31.8;27.64;100.55;73;26.35;0;0;0;5.1
2002/06/09 @ 06:00:00;6;9;6;31.6;27.95;100.54;76;26.84;0;0;0;4.6
2002/06/09 @ 07:00:00;6;9;7;31.3;27.99;100.54;78;26.99;0;0;0;3.9
2002/06/09 @ 08:00:00;6;9;8;31.2;28.22;100.53;80;27.33;364.75;286;265;3.4
2002/06/09 @ 09:00:00;6;9;9;31.5;28.18;100.52;78;27.19;594.76;582;270;3.7
2002/06/09 @ 10:00:00;6;9;10;31.9;28.06;100.51;75;26.9;561.25;521;181;4.1
2002/06/09 @ 11:00:00;6;9;11;32.2;28.01;100.49;73;26.73;479.06;176;329;4.4
2002/06/09 @ 12:00:00;6;9;12;32.3;28.1;100.47;73;26.83;465.03;97;376;4.2
2002/06/09 @ 13:00:00;6;9;13;32.3;28.1;100.44;73;26.83;466.86;78;395;4.2
2002/06/09 @ 14:00:00;6;9;14;32.1;27.91;100.42;73;26.64;427.16;57;378;4.2
2002/06/09 @ 15:00:00;6;9;15;31.7;27.71;100.43;74;26.48;338.86;32;315;3.9
2002/06/09 @ 16:00:00;6;9;16;31.3;27.67;100.44;76;26.55;212.94;12;206;3.6
2002/06/09 @ 17:00:00;6;9;17;30.9;27.78;100.45;79;26.82;111.49;4;110;3.2
2002/06/09 @ 18:00:00;6;9;18;30.7;27.75;100.47;80;26.84;45.28;2;45;3
2002/06/09 @ 19:00:00;6;9;19;30.5;27.56;100.49;80;26.65;14;1;14;2.8
2002/06/09 @ 20:00:00;6;9;20;30.3;27.52;100.51;81;26.66;0;0;0;2.5
2002/06/09 @ 21:00:00;6;9;21;30.1;27.33;100.54;81;26.47;0;0;0;2.1
2002/06/09 @ 22:00:00;6;9;22;30;27.24;100.56;81;26.37;0;0;0;1.9
2002/06/09 @ 23:00:00;6;9;23;29.8;27.2;100.59;82;26.39;0;0;0;1.5
2002/06/10 @ 00:00:00;6;10;0;29.6;27.16;100.57;83;26.4;0;0;0;1
2002/06/10 @ 01:00:00;6;10;1;29.4;26.97;100.55;83;26.2;0;0;0;0.7
2002/06/10 @ 02:00:00;6;10;2;29.3;26.88;100.53;83;26.11;0;0;0;0
2002/06/10 @ 03:00:00;6;10;3;29.3;26.88;100.52;83;26.11;0;0;0;0.5
2002/06/10 @ 04:00:00;6;10;4;29.5;27.07;100.51;83;26.3;0;0;0;1
2002/06/10 @ 05:00:00;6;10;5;29.9;27.3;100.5;82;26.48;0;0;0;1.5
2002/06/10 @ 06:00:00;6;10;6;31.3;27.51;100.5;75;26.33;0;0;0;2.5
2002/06/10 @ 07:00:00;6;10;7;32.5;27.42;100.49;68;25.82;0;0;0;3.6
2002/06/10 @ 08:00:00;6;10;8;33.3;27.24;100.48;63;25.29;254.79;284;156;4.6
2002/06/10 @ 09:00:00;6;10;9;33.7;27.4;100.45;62;25.4;489.66;581;166;4.4
2002/06/10 @ 10:00:00;6;10;10;33.9;27.58;100.42;62;25.59;604.5;618;154;4.1
2002/06/10 @ 11:00:00;6;10;11;33.8;27.49;100.39;62;25.49;626.35;416;272;3.9
2002/06/10 @ 12:00:00;6;10;12;33.7;27.59;100.36;63;25.67;613.74;269;367;4.1
2002/06/10 @ 13:00:00;6;10;13;33.2;27.69;100.34;66;25.98;564.18;162;415;4.1
2002/06/10 @ 14:00:00;6;10;14;32.8;27.69;100.31;68;26.11;484.33;92;405;4.1
2002/06/10 @ 15:00:00;6;10;15;32.5;27.42;100.32;68;25.82;369.81;44;337;3.6
2002/06/10 @ 16:00:00;6;10;16;32.2;27.32;100.33;69;25.78;228.68;15;220;3.2
2002/06/10 @ 17:00:00;6;10;17;31.9;26.88;100.34;68;25.25;116.87;5;115;2.9
2002/06/10 @ 18:00:00;6;10;18;31.3;27.01;100.43;72;25.64;46.29;2;46;2.4
2002/06/10 @ 19:00:00;6;10;19;30.4;26.99;100.51;77;25.91;13;1;13;1.7
2002/06/10 @ 20:00:00;6;10;20;29.5;26.92;100.59;82;26.1;0;0;0;1
2002/06/10 @ 21:00:00;6;10;21;28.8;26.7;100.59;85;26.02;0;0;0;0.7
2002/06/10 @ 22:00:00;6;10;22;28.4;26.6;100.58;87;26.02;0;0;0;0
2002/06/10 @ 23:00:00;6;10;23;28.3;26.79;100.57;89;26.31;0;0;0;0
2002/06/11 @ 00:00:00;6;11;0;28.5;26.98;100.56;89;26.5;0;0;0;0
2002/06/11 @ 01:00:00;6;11;1;28.7;27.18;100.55;89;26.7;0;0;0;0
2002/06/11 @ 02:00:00;6;11;2;28.7;27.18;100.54;89;26.7;0;0;0;0.3
2002/06/11 @ 03:00:00;6;11;3;28.4;27.17;100.51;91;26.78;0;0;0;0
2002/06/11 @ 04:00:00;6;11;4;28.2;27.25;100.49;93;26.95;0;0;0;0
2002/06/11 @ 05:00:00;6;11;5;28.2;27.39;100.47;94;27.13;0;0;0;0
2002/06/11 @ 06:00:00;6;11;6;28.6;27.36;100.49;91;26.98;0;0;0;0
2002/06/11 @ 07:00:00;6;11;7;29.4;27.42;100.5;86;26.8;0;0;0;0.5
2002/06/11 @ 08:00:00;6;11;8;30.5;27.71;100.52;81;26.86;271.84;282;174;1.3
2002/06/11 @ 09:00:00;6;11;9;31;27.87;100.53;79;26.92;488.57;580;166;1.5
2002/06/11 @ 10:00:00;6;11;10;31.2;27.9;100.54;78;26.9;508.7;413;208;1.9
2002/06/11 @ 11:00:00;6;11;11;31.1;27.65;100.55;77;26.58;463.47;158;329;1.9
2002/06/11 @ 12:00:00;6;11;12;30.9;27.62;100.51;78;26.61;393.58;53;345;1.7
2002/06/11 @ 13:00:00;6;11;13;30.8;27.84;100.47;80;26.94;286.81;15;273;1.5
2002/06/11 @ 14:00:00;6;11;14;30.7;27.9;100.42;81;27.05;190.31;5;186;1
2002/06/11 @ 15:00:00;6;11;15;30.5;28.02;100.43;83;27.27;112.49;2;111;1
