Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/02/14 @ 01:00:00;2;14;1;5.8;5.66;101.77;98;5.53;0;0;0;2.6
2002/02/14 @ 02:00:00;2;14;2;5.9;5.83;101.83;99;5.78;0;0;0;2.9
2002/02/14 @ 03:00:00;2;14;3;5.6;5.46;101.88;98;5.33;0;0;0;2.4
2002/02/14 @ 04:00:00;2;14;4;5.4;5.33;101.89;99;5.27;0;0;0;2.7
2002/02/14 @ 05:00:00;2;14;5;5.1;4.96;101.92;98;4.83;0;0;0;2.3
2002/02/14 @ 06:00:00;2;14;6;5;4.86;101.89;98;4.73;0;0;0;2
2002/02/14 @ 07:00:00;2;14;7;4.8;4.66;101.86;98;4.53;7;0;7;1.9
2002/02/14 @ 08:00:00;2;14;8;4.6;4.46;101.94;98;4.32;22.68;7;22;2.1
2002/02/14 @ 09:00:00;2;14;9;4.9;4.69;101.82;97;4.48;59.28;11;57;2
2002/02/14 @ 10:00:00;2;14;10;5.1;4.96;101.93;98;4.83;85.5;12;82;2.3
2002/02/14 @ 11:00:00;2;14;11;5.7;5.63;102.04;99;5.57;90.09;9;87;2.4
2002/02/14 @ 12:00:00;2;14;12;6;5.86;102.07;98;5.73;58.08;3;57;2.4
2002/02/14 @ 13:00:00;2;14;13;6;5.86;102.12;98;5.73;30.34;1;30;2.3
2002/02/14 @ 14:00:00;2;14;14;5.9;5.83;102.01;99;5.78;28.28;1;28;2.2
2002/02/14 @ 15:00:00;2;14;15;5.8;5.59;101.95;97;5.38;31.57;3;31;1.8
2002/02/14 @ 16:00:00;2;14;16;6.5;6.5;102.13;100;6.52;15.38;5;15;1
2002/02/14 @ 17:00:00;2;14;17;6.4;6.4;102.12;100;6.42;0;0;0;1
2002/02/14 @ 18:00:00;2;14;18;5.9;5.83;101.96;99;5.78;0;0;0;0.7
2002/02/14 @ 19:00:00;2;14;19;5.6;5.6;101.8;100;5.62;0;0;0;0.8
2002/02/14 @ 20:00:00;2;14;20;5.6;5.6;101.69;100;5.62;0;0;0;1
2002/02/14 @ 21:00:00;2;14;21;5.8;5.8;101.71;100;5.82;0;0;0;1.8
2002/02/14 @ 22:00:00;2;14;22;6;6;101.77;100;6.02;0;0;0;2.3
2002/02/14 @ 23:00:00;2;14;23;6.1;5.96;101.74;98;5.83;0;0;0;2.7
2002/02/15 @ 00:00:00;2;15;0;6.3;6.15;101.74;98;6.03;0;0;0;3.1
2002/02/15 @ 01:00:00;2;15;1;6.6;6.6;101.77;100;6.62;0;0;0;3.8
2002/02/15 @ 02:00:00;2;15;2;6.9;6.9;101.84;100;6.93;0;0;0;3.4
2002/02/15 @ 03:00:00;2;15;3;7;7;101.92;100;7.03;0;0;0;3.5
2002/02/15 @ 04:00:00;2;15;4;6.6;6.38;101.75;97;6.18;0;0;0;2.6
2002/02/15 @ 05:00:00;2;15;5;5.9;5.61;101.69;96;5.33;0;0;0;2
2002/02/15 @ 06:00:00;2;15;6;5.3;5.23;101.62;99;5.17;0;0;0;2.5
2002/02/15 @ 07:00:00;2;15;7;5.3;5.3;101.6;100;5.32;0;0;0;2.7
2002/02/15 @ 08:00:00;2;15;8;5.6;5.6;101.63;100;5.62;28.02;10;27;3.1
2002/02/15 @ 09:00:00;2;15;9;5.9;5.76;101.57;98;5.63;113.68;83;96;3.2
2002/02/15 @ 10:00:00;2;15;10;6.5;6.13;101.45;95;5.78;183.69;147;140;3.1
2002/02/15 @ 11:00:00;2;15;11;8.5;7.86;101.45;92;7.3;243.62;234;162;3.6
2002/02/15 @ 12:00:00;2;15;12;11;9.5;101.44;83;8.26;250.87;222;170;3.7
2002/02/15 @ 13:00:00;2;15;13;12.2;9.88;101.27;75;7.93;239.19;237;158;3.7
2002/02/15 @ 14:00:00;2;15;14;12.4;9.87;101.27;73;7.73;196.44;226;132;3.5
2002/02/15 @ 15:00:00;2;15;15;12.5;9.96;101.27;73;7.83;118.43;140;91;3.4
2002/02/15 @ 16:00:00;2;15;16;12.1;9.78;101.25;75;7.84;50.54;167;37;3.5
2002/02/15 @ 17:00:00;2;15;17;10.4;8.58;101.25;79;6.94;0;0;0;3.2
2002/02/15 @ 18:00:00;2;15;18;9;7.35;101.25;80;5.76;0;0;0;3.6
2002/02/15 @ 19:00:00;2;15;19;8.2;6.84;101.24;83;5.51;0;0;0;3.8
2002/02/15 @ 20:00:00;2;15;20;7.6;6.59;101.24;87;5.6;0;0;0;3.2
2002/02/15 @ 21:00:00;2;15;21;7.5;6.65;101.25;89;5.83;0;0;0;2.7
2002/02/15 @ 22:00:00;2;15;22;7;6.24;101.27;90;5.49;0;0;0;2.5
2002/02/15 @ 23:00:00;2;15;23;6.8;5.97;101.27;89;5.13;0;0;0;2
2002/02/16 @ 00:00:00;2;16;0;5.6;4.88;101.24;90;4.1;0;0;0;1.8
2002/02/16 @ 01:00:00;2;16;1;5;4.44;101.23;92;3.82;0;0;0;1.6
2002/02/16 @ 02:00:00;2;16;2;4.7;4.29;101.23;94;3.83;0;0;0;1.8
2002/02/16 @ 03:00:00;2;16;3;4.4;4.2;101.24;97;3.98;0;0;0;1.7
2002/02/16 @ 04:00:00;2;16;4;4.2;4;101.24;97;3.78;0;0;0;1.6
2002/02/16 @ 05:00:00;2;16;5;4;3.93;101.23;99;3.87;0;0;0;2
2002/02/16 @ 06:00:00;2;16;6;4.3;4.3;101.15;100;4.31;0;0;0;2.3
2002/02/16 @ 07:00:00;2;16;7;4.2;4.2;101.15;100;4.21;16;0;16;2.1
2002/02/16 @ 08:00:00;2;16;8;4.3;4.3;101.15;100;4.31;51.65;62;45;2
2002/02/16 @ 09:00:00;2;16;9;4.9;4.9;101.25;100;4.92;85.12;28;79;2.1
2002/02/16 @ 10:00:00;2;16;10;6.4;6.33;101.25;99;6.28;129.51;38;118;2.5
2002/02/16 @ 11:00:00;2;16;11;7.8;7.8;101.27;100;7.83;165.08;51;147;2.9
2002/02/16 @ 12:00:00;2;16;12;8.5;8.42;101.26;99;8.38;150.84;32;139;3.4
2002/02/16 @ 13:00:00;2;16;13;9.9;9.65;101.23;97;9.48;109.87;14;105;2.7
2002/02/16 @ 14:00:00;2;16;14;8.6;8.28;101.24;96;8.03;74.32;8;72;3.1
2002/02/16 @ 15:00:00;2;16;15;8.6;8.12;101.24;94;7.72;68.82;19;65;3.1
2002/02/16 @ 16:00:00;2;16;16;8.4;7.68;101.24;91;7.04;32.24;26;30;2.6
2002/02/16 @ 17:00:00;2;16;17;8.1;7.23;101.27;89;6.42;0;0;0;2.1
2002/02/16 @ 18:00:00;2;16;18;7.8;6.78;101.26;87;5.79;0;0;0;1.9
2002/02/16 @ 19:00:00;2;16;19;7.2;5.97;101.27;84;4.7;0;0;0;2.1
2002/02/16 @ 20:00:00;2;16;20;7.1;5.64;101.33;81;4.08;0;0;0;2.3
2002/02/16 @ 21:00:00;2;16;21;7.3;6.3;101.24;87;5.3;0;0;0;2.6
2002/02/16 @ 22:00:00;2;16;22;7.3;6.61;101.25;91;5.95;0;0;0;2.8
2002/02/16 @ 23:00:00;2;16;23;7.6;7.06;101.23;93;6.57;0;0;0;3.2
2002/02/17 @ 00:00:00;2;17;0;8;7.61;101.24;95;7.28;0;0;0;3.4
2002/02/17 @ 01:00:00;2;17;1;8;7.61;101.24;95;7.28;0;0;0;3.8
2002/02/17 @ 02:00:00;2;17;2;8.2;7.73;101.24;94;7.32;0;0;0;4.4
2002/02/17 @ 03:00:00;2;17;3;8.1;7.79;101.24;96;7.53;0;0;0;4.2
2002/02/17 @ 04:00:00;2;17;4;8;7.61;101.25;95;7.28;0;0;0;4.3
2002/02/17 @ 05:00:00;2;17;5;8.1;7.94;101.26;98;7.83;0;0;0;4.6
2002/02/17 @ 06:00:00;2;17;6;7.9;7.9;101.26;100;7.93;0;0;0;4.6
2002/02/17 @ 07:00:00;2;17;7;7.6;7.6;101.27;100;7.63;25;0;25;4.6
2002/02/17 @ 08:00:00;2;17;8;7.9;7.9;101.26;100;7.93;78.82;247;51;4.9
2002/02/17 @ 09:00:00;2;17;9;8.8;8.48;101.24;96;8.23;126.3;104;103;5.3
2002/02/17 @ 10:00:00;2;17;10;10.1;9.51;101.23;93;9.05;121.94;29;113;5.5
2002/02/17 @ 11:00:00;2;17;11;11.3;10.06;101.02;86;9.08;116.76;16;111;5.7
2002/02/17 @ 12:00:00;2;17;12;11.9;9.79;100.93;77;8.03;161.27;38;147;5.6
2002/02/17 @ 13:00:00;2;17;13;12.2;9.87;100.71;75;7.93;142.96;31;132;5.7
2002/02/17 @ 14:00:00;2;17;14;12.5;10.05;100.72;74;8.03;94.44;15;90;6.4
2002/02/17 @ 15:00:00;2;17;15;12.1;9.78;100.82;75;7.84;59.27;11;57;6.7
2002/02/17 @ 16:00:00;2;17;16;9.8;8.1;100.92;80;6.54;18.46;5;18;7.5
2002/02/17 @ 17:00:00;2;17;17;8;6.57;101.09;82;5.14;0;0;0;7.2
2002/02/17 @ 18:00:00;2;17;18;7.2;5.89;100.82;83;4.52;0;0;0;7.9
2002/02/17 @ 19:00:00;2;17;19;6.9;5.61;100.91;83;4.23;0;0;0;7.8
2002/02/17 @ 20:00:00;2;17;20;6.8;5.43;100.92;82;3.96;0;0;0;7.5
2002/02/17 @ 21:00:00;2;17;21;6.2;4.72;101.1;80;3.01;0;0;0;6.8
2002/02/17 @ 22:00:00;2;17;22;5.4;4.18;101.14;83;2.75;0;0;0;6.6
2002/02/17 @ 23:00:00;2;17;23;5.2;3.92;101.25;82;2.38;0;0;0;5.8
2002/02/18 @ 00:00:00;2;18;0;4.8;3.54;101.3;82;1.99;0;0;0;5.2
2002/02/18 @ 01:00:00;2;18;1;4.4;3.37;101.59;85;2.1;0;0;0;4.6
2002/02/18 @ 02:00:00;2;18;2;3.9;2.96;101.77;86;1.77;0;0;0;4
2002/02/18 @ 03:00:00;2;18;3;3.1;2.26;101.9;87;1.13;0;0;0;3.4
2002/02/18 @ 04:00:00;2;18;4;2.4;1.78;102.07;90;0.91;0;0;0;3.1
2002/02/18 @ 05:00:00;2;18;5;2.1;1.61;102.23;92;0.92;0;0;0;2.5
2002/02/18 @ 06:00:00;2;18;6;1.7;1.16;102.33;91;0.37;0;0;0;2.1
2002/02/18 @ 07:00:00;2;18;7;1.3;0.53;102.26;87;-0.55;23;0;23;2
2002/02/18 @ 08:00:00;2;18;8;1.4;0.32;102.29;82;-1.17;83;254;53;1.8
2002/02/18 @ 09:00:00;2;18;9;2.3;1.05;102.45;80;-0.69;169.28;293;102;1.8
2002/02/18 @ 10:00:00;2;18;10;4.5;2.63;102.56;73;0.06;274.27;523;110;2.4
2002/02/18 @ 11:00:00;2;18;11;6.7;4.18;102.51;67;0.99;359.44;630;129;3.4
2002/02/18 @ 12:00:00;2;18;12;7.3;4.64;102.76;66;1.36;382.1;643;137;3.2
2002/02/18 @ 13:00:00;2;18;13;8.4;5.37;102.87;63;1.76;348.17;624;124;2.7
2002/02/18 @ 14:00:00;2;18;14;8.1;5.36;102.89;66;2.13;261.06;511;107;2.4
2002/02/18 @ 15:00:00;2;18;15;6.4;4.07;102.97;69;1.12;155.65;291;94;1.7
2002/02/18 @ 16:00:00;2;18;16;4.6;2.8;103.22;74;0.35;63.29;200;44;1.2
2002/02/18 @ 17:00:00;2;18;17;2.8;1.27;103.16;76;-0.88;0;0;0;0.8
2002/02/18 @ 18:00:00;2;18;18;0.9;-0.54;103.09;75;-2.67;0;0;0;0.5
2002/02/18 @ 19:00:00;2;18;19;0.8;-0.63;103.11;75;-2.76;0;0;0;0.7
2002/02/18 @ 20:00:00;2;18;20;0;-1.28;103.12;76;-3.29;0;0;0;0.6
2002/02/18 @ 21:00:00;2;18;21;-0.2;-1.56;103.12;76;-3.48;0;0;0;0.6
2002/02/18 @ 22:00:00;2;18;22;-0.4;-1.69;103.15;77;-3.52;0;0;0;0.6
2002/02/18 @ 23:00:00;2;18;23;-0.2;-1.51;103.16;77;-3.33;0;0;0;0.8
2002/02/19 @ 00:00:00;2;19;0;-0.4;-1.52;103.09;80;-3.07;0;0;0;1
2002/02/19 @ 01:00:00;2;19;1;-0.5;-1.62;103.07;80;-3.17;0;0;0;1.1
2002/02/19 @ 02:00:00;2;19;2;-0.3;-1.31;102.91;82;-2.68;0;0;0;1.3
2002/02/19 @ 03:00:00;2;19;3;-0.6;-1.54;103.02;83;-2.83;0;0;0;1.4
2002/02/19 @ 04:00:00;2;19;4;-0.6;-1.37;103.13;86;-2.41;0;0;0;1.4
2002/02/19 @ 05:00:00;2;19;5;-0.6;-1.32;103.04;87;-2.27;0;0;0;1.5
2002/02/19 @ 06:00:00;2;19;6;-0.6;-1.21;103.09;89;-2;0;0;0;1.6
2002/02/19 @ 07:00:00;2;19;7;-0.9;-1.44;103.1;90;-2.16;27;0;27;1.6
2002/02/19 @ 08:00:00;2;19;8;-0.9;-1.39;103.06;91;-2.03;87.03;259;55;1.7
2002/02/19 @ 09:00:00;2;19;9;-0.4;-1.01;103.05;89;-1.8;179.12;332;101;2
2002/02/19 @ 10:00:00;2;19;10;0;-0.63;103.12;88;-1.54;288.22;576;104;2.2
2002/02/19 @ 11:00:00;2;19;11;2;1.08;103.01;85;-0.22;370.92;635;135;2.4
2002/02/19 @ 12:00:00;2;19;12;6.1;4.34;103.69;76;2.19;395.71;648;145;3.1
2002/02/19 @ 13:00:00;2;19;13;7.8;5.52;103.77;71;2.88;359.14;628;130;3.4
2002/02/19 @ 14:00:00;2;19;14;8.1;5.37;103.76;66;2.13;271.93;547;104;3.5
2002/02/19 @ 15:00:00;2;19;15;6.9;4.77;103.58;72;2.2;161.25;305;95;3
2002/02/19 @ 16:00:00;2;19;16;4.9;3.01;103.6;73;0.45;63.89;176;46;2.6
2002/02/19 @ 17:00:00;2;19;17;3.4;1.83;103.48;76;-0.37;0;0;0;2.8
2002/02/19 @ 18:00:00;2;19;18;2.3;0.93;103.4;78;-1;0;0;0;2.9
2002/02/19 @ 19:00:00;2;19;19;2.1;0.87;103.33;80;-0.87;0;0;0;3
2002/02/19 @ 20:00:00;2;19;20;1.6;0.64;103.11;84;-0.71;0;0;0;3
2002/02/19 @ 21:00:00;2;19;21;1.4;0.51;103.08;85;-0.74;0;0;0;3
2002/02/19 @ 22:00:00;2;19;22;1.3;0.41;103.09;85;-0.83;0;0;0;3
2002/02/19 @ 23:00:00;2;19;23;1;0.24;103.08;87;-0.81;0;0;0;3.2
2002/02/20 @ 00:00:00;2;20;0;1;0.12;103.15;85;-1.09;0;0;0;3.3
2002/02/20 @ 01:00:00;2;20;1;1.2;0.25;103.06;84;-1.05;0;0;0;3.3
2002/02/20 @ 02:00:00;2;20;2;1.2;0.14;103.18;82;-1.34;0;0;0;3.2
2002/02/20 @ 03:00:00;2;20;3;1.2;0.2;103.12;83;-1.2;0;0;0;3.2
2002/02/20 @ 04:00:00;2;20;4;1.3;0.29;103.02;83;-1.11;0;0;0;3.2
2002/02/20 @ 05:00:00;2;20;5;1.3;0.29;103.1;83;-1.11;0;0;0;3.3
2002/02/20 @ 06:00:00;2;20;6;1.3;0.29;103.01;83;-1.11;0;0;0;3.4
2002/02/20 @ 07:00:00;2;20;7;1.1;0.1;103.06;83;-1.29;31;0;31;3.6
2002/02/20 @ 08:00:00;2;20;8;1.2;0.14;103.15;82;-1.34;91.49;259;58;3.8
2002/02/20 @ 09:00:00;2;20;9;2.2;1.02;102.99;81;-0.63;184.46;338;103;3.7
2002/02/20 @ 10:00:00;2;20;10;4.3;2.8;103.28;78;0.79;295.78;589;104;4.2
2002/02/20 @ 11:00:00;2;20;11;6.2;4.05;103.36;71;1.33;376.1;639;135;4.5
2002/02/20 @ 12:00:00;2;20;12;8.3;5.46;103.24;65;2.11;400.99;652;145;4.8
2002/02/20 @ 13:00:00;2;20;13;10.2;6.88;103.4;62;3.26;366.54;633;132;4.5
2002/02/20 @ 14:00:00;2;20;14;9.5;6.17;103.42;61;2.36;277.2;551;105;4.2
2002/02/20 @ 15:00:00;2;20;15;7.3;4.49;103.19;64;0.93;167.89;323;96;4.1
2002/02/20 @ 16:00:00;2;20;16;5.8;3.38;103.1;67;0.12;66.62;165;49;4.2
2002/02/20 @ 17:00:00;2;20;17;5.1;2.9;103.24;69;-0.1;0;0;0;4.2
2002/02/20 @ 18:00:00;2;20;18;3;1.19;102.94;72;-1.36;0;0;0;3.7
2002/02/20 @ 19:00:00;2;20;19;2;0.39;103.13;74;-1.89;0;0;0;3.6
2002/02/20 @ 20:00:00;2;20;20;1.8;0.21;103.17;74;-2.06;0;0;0;3.8
2002/02/20 @ 21:00:00;2;20;21;1.8;0.15;103.13;73;-2.22;0;0;0;3.8
2002/02/20 @ 22:00:00;2;20;22;1.8;0.08;103.02;72;-2.39;0;0;0;3.7
2002/02/20 @ 23:00:00;2;20;23;1.6;-0.04;103.07;73;-2.39;0;0;0;3.7
2002/02/21 @ 00:00:00;2;21;0;1.6;0.09;103.09;75;-2.07;0;0;0;3.3
2002/02/21 @ 01:00:00;2;21;1;1.6;0.21;102.95;77;-1.75;0;0;0;3.1
2002/02/21 @ 02:00:00;2;21;2;1.9;0.61;102.97;79;-1.19;0;0;0;3.2
2002/02/21 @ 03:00:00;2;21;3;2.3;0.99;102.96;79;-0.85;0;0;0;3.3
2002/02/21 @ 04:00:00;2;21;4;2.2;0.83;102.93;78;-1.08;0;0;0;3.5
2002/02/21 @ 05:00:00;2;21;5;1.9;0.55;102.91;78;-1.34;0;0;0;3.4
2002/02/21 @ 06:00:00;2;21;6;1.8;0.46;102.91;78;-1.43;0;0;0;3.3
2002/02/21 @ 07:00:00;2;21;7;1.5;0.17;102.76;78;-1.69;36.19;53;36;3.3
2002/02/21 @ 08:00:00;2;21;8;1.7;0.3;102.68;77;-1.67;92.58;234;61;3.3
2002/02/21 @ 09:00:00;2;21;9;3.4;1.62;102.73;73;-0.86;184.5;310;108;3.6
2002/02/21 @ 10:00:00;2;21;10;5.4;2.72;102.72;63;-0.94;285.37;502;119;3.9
2002/02/21 @ 11:00:00;2;21;11;7.3;3.66;102.99;54;-1.22;355.6;628;115;3.9
2002/02/21 @ 12:00:00;2;21;12;8.8;4.93;102.91;54;0.01;373.36;646;116;3.9
2002/02/21 @ 13:00:00;2;21;13;9.5;5.8;102.66;57;1.4;348.5;626;113;4
2002/02/21 @ 14:00:00;2;21;14;7.1;4.46;102.51;66;1.17;260.81;427;125;3.9
2002/02/21 @ 15:00:00;2;21;15;7;4.53;102.52;68;1.49;134.26;124;106;3.8
2002/02/21 @ 16:00:00;2;21;16;4.4;2.96;102.45;79;1.07;53.72;60;47;3.2
2002/02/21 @ 17:00:00;2;21;17;3.5;2.32;102.59;82;0.7;0;0;0;2.7
2002/02/21 @ 18:00:00;2;21;18;3;1.97;102.48;84;0.54;0;0;0;2.6
2002/02/21 @ 19:00:00;2;21;19;2.4;1.65;102.44;88;0.6;0;0;0;2.3
2002/02/21 @ 20:00:00;2;21;20;2.2;1.52;102.4;89;0.56;0;0;0;2.1
2002/02/21 @ 21:00:00;2;21;21;2;1.26;102.35;88;0.2;0;0;0;2.1
2002/02/21 @ 22:00:00;2;21;22;2.1;1.24;102.32;86;0.01;0;0;0;2
2002/02/21 @ 23:00:00;2;21;23;2.1;1.17;102.24;85;-0.13;0;0;0;1.7
2002/02/22 @ 00:00:00;2;22;0;2.2;1.39;102.23;87;0.24;0;0;0;1.8
2002/02/22 @ 01:00:00;2;22;1;1.8;1.01;102.09;87;-0.11;0;0;0;2
2002/02/22 @ 02:00:00;2;22;2;1.4;0.68;102.14;88;-0.32;0;0;0;2
2002/02/22 @ 03:00:00;2;22;3;1.2;0.55;102.1;89;-0.36;0;0;0;2
2002/02/22 @ 04:00:00;2;22;4;0.9;0.2;102.04;88;-0.75;0;0;0;1.8
2002/02/22 @ 05:00:00;2;22;5;0.7;0.12;101.97;90;-0.66;0;0;0;2
2002/02/22 @ 06:00:00;2;22;6;0.8;0.22;101.84;90;-0.57;0;0;0;2.3
2002/02/22 @ 07:00:00;2;22;7;0.8;0.22;101.75;90;-0.57;18.59;64;18;2.2
2002/02/22 @ 08:00:00;2;22;8;0.9;0.37;101.77;91;-0.35;72.98;78;62;2
2002/02/22 @ 09:00:00;2;22;9;2.2;1.64;101.76;91;0.87;136.73;90;114;1.8
2002/02/22 @ 10:00:00;2;22;10;3.6;2.68;101.76;86;1.47;218.36;176;159;1.7
2002/02/22 @ 11:00:00;2;22;11;6.3;4.89;101.71;81;3.29;293.31;317;170;2.2
2002/02/22 @ 12:00:00;2;22;12;9.1;6.76;101.69;72;4.34;338.93;460;153;2.3
2002/02/22 @ 13:00:00;2;22;13;11.9;8.84;102;67;6;264.83;230;177;2.5
2002/02/22 @ 14:00:00;2;22;14;11.6;8.85;101.66;70;6.34;177.74;95;147;2.5
2002/02/22 @ 15:00:00;2;22;15;11.2;8.87;101.71;74;6.77;143.3;147;109;2
2002/02/22 @ 16:00:00;2;22;16;9.1;7.02;101.78;75;4.92;63.37;97;52;1.9
2002/02/22 @ 17:00:00;2;22;17;8.1;6.26;101.69;77;4.33;0;0;0;1.5
2002/02/22 @ 18:00:00;2;22;18;6.9;5.3;101.71;79;3.52;0;0;0;1.5
2002/02/22 @ 19:00:00;2;22;19;5.5;4.13;101.59;81;2.5;0;0;0;1.8
2002/02/22 @ 20:00:00;2;22;20;4.8;3.69;101.56;84;2.33;0;0;0;1.9
2002/02/22 @ 21:00:00;2;22;21;4.5;3.68;101.27;88;2.69;0;0;0;1.8
2002/02/22 @ 22:00:00;2;22;22;3.9;3.23;101.25;90;2.41;0;0;0;1.7
2002/02/22 @ 23:00:00;2;22;23;3.4;2.75;101.26;90;1.91;0;0;0;1.6
2002/02/23 @ 00:00:00;2;23;0;2.6;1.97;101.25;90;1.11;0;0;0;1.1
2002/02/23 @ 01:00:00;2;23;1;2.6;2.03;101.25;91;1.27;0;0;0;1
2002/02/23 @ 02:00:00;2;23;2;2.8;2.42;101.25;94;1.92;0;0;0;1.3
2002/02/23 @ 03:00:00;2;23;3;2.9;2.65;101.24;96;2.32;0;0;0;1.5
2002/02/23 @ 04:00:00;2;23;4;2.7;2.51;101.24;97;2.27;0;0;0;1.6
2002/02/23 @ 05:00:00;2;23;5;2.5;2.25;101.25;96;1.92;0;0;0;1.4
2002/02/23 @ 06:00:00;2;23;6;3;2.81;101.24;97;2.57;0;0;0;1.7
2002/02/23 @ 07:00:00;2;23;7;3.2;3.01;101.25;97;2.77;35.12;75;34;1.7
2002/02/23 @ 08:00:00;2;23;8;3.3;3.17;101.23;98;3.02;75.28;77;64;1.7
2002/02/23 @ 09:00:00;2;23;9;3.8;3.73;101.2;99;3.67;112.6;41;102;1.9
2002/02/23 @ 10:00:00;2;23;10;4.3;4.03;101.24;96;3.73;103.46;13;99;2
2002/02/23 @ 11:00:00;2;23;11;5.1;4.47;101.23;91;3.76;122.53;14;117;2.1
2002/02/23 @ 12:00:00;2;23;12;7;5.78;101.27;84;4.5;231.23;103;189;1.7
2002/02/23 @ 13:00:00;2;23;13;9.6;7.57;101.27;76;5.6;169.89;41;154;2.1
2002/02/23 @ 14:00:00;2;23;14;11.9;9.12;101.36;70;6.63;109.6;17;104;2.6
2002/02/23 @ 15:00:00;2;23;15;10.5;7.94;101.26;71;5.49;169.16;252;109;2.6
2002/02/23 @ 16:00:00;2;23;16;11.3;8.19;101.24;66;5.2;77.67;177;56;2.6
2002/02/23 @ 17:00:00;2;23;17;10.5;7.29;101.24;64;4;0;0;0;2.8
2002/02/23 @ 18:00:00;2;23;18;10.4;7.02;101.24;62;3.45;0;0;0;3
2002/02/23 @ 19:00:00;2;23;19;10.1;7.12;101.25;66;4.05;0;0;0;3.4
2002/02/23 @ 20:00:00;2;23;20;8.1;5.76;101.27;71;3.17;0;0;0;3.3
2002/02/23 @ 21:00:00;2;23;21;7.3;5.35;101.24;75;3.17;0;0;0;3.6
2002/02/23 @ 22:00:00;2;23;22;6.5;5.23;101.24;83;3.83;0;0;0;3.7
2002/02/23 @ 23:00:00;2;23;23;6;5.35;101.24;91;4.66;0;0;0;3.3
2002/02/24 @ 00:00:00;2;24;0;5.7;5.27;101.24;94;4.83;0;0;0;3.2
2002/02/24 @ 01:00:00;2;24;1;5.6;5.17;101.25;94;4.73;0;0;0;3.5
2002/02/24 @ 02:00:00;2;24;2;5.1;4.54;101.24;92;3.92;0;0;0;3
2002/02/24 @ 03:00:00;2;24;3;4.3;3.62;101.24;90;2.81;0;0;0;2.2
2002/02/24 @ 04:00:00;2;24;4;4.4;3.65;101.25;89;2.75;0;0;0;2.1
2002/02/24 @ 05:00:00;2;24;5;4.7;3.73;101.25;86;2.56;0;0;0;2
2002/02/24 @ 06:00:00;2;24;6;4.8;3.68;101.25;84;2.33;0;0;0;1.6
2002/02/24 @ 07:00:00;2;24;7;4.5;3.68;101.24;88;2.69;47.8;87;46;1.4
2002/02/24 @ 08:00:00;2;24;8;4.1;3.83;101.24;96;3.53;106.94;249;69;1.6
2002/02/24 @ 09:00:00;2;24;9;4.1;3.9;101.24;97;3.68;204.6;354;111;1.6
2002/02/24 @ 10:00:00;2;24;10;5.7;5.05;101.24;91;4.36;298.02;487;128;1.4
2002/02/24 @ 11:00:00;2;24;11;7.5;6.1;101.28;82;4.64;341.98;489;146;1.6
2002/02/24 @ 12:00:00;2;24;12;8.8;7.25;101.54;81;5.74;331.27;383;172;1.1
2002/02/24 @ 13:00:00;2;24;13;8.2;6.6;101.66;80;4.98;308.17;364;165;0.9
2002/02/24 @ 14:00:00;2;24;14;8.5;6.8;101.52;79;5.09;230.65;226;155;0.9
2002/02/24 @ 15:00:00;2;24;15;8.5;6.88;101.6;80;5.27;113.45;51;101;1
2002/02/24 @ 16:00:00;2;24;16;7.3;6.15;101.27;85;4.96;41.04;16;39;1.3
2002/02/24 @ 17:00:00;2;24;17;6.8;5.97;101.28;89;5.13;0;0;0;1.2
2002/02/24 @ 18:00:00;2;24;18;4.9;4.55;101.24;95;4.18;0;0;0;1.4
2002/02/24 @ 19:00:00;2;24;19;4.1;3.9;101.24;97;3.68;0;0;0;1.5
2002/02/24 @ 20:00:00;2;24;20;3.7;3.63;101.08;99;3.56;0;0;0;1.6
2002/02/24 @ 21:00:00;2;24;21;3.8;3.73;101.09;99;3.67;0;0;0;1.8
2002/02/24 @ 22:00:00;2;24;22;4;3.93;101.19;99;3.87;0;0;0;1.9
2002/02/24 @ 23:00:00;2;24;23;4.3;4.17;101.23;98;4.02;0;0;0;2.1
2002/02/25 @ 00:00:00;2;25;0;4.6;4.46;101.11;98;4.32;0;0;0;2.2
2002/02/25 @ 01:00:00;2;25;1;5;4.86;100.97;98;4.73;0;0;0;2.6
2002/02/25 @ 02:00:00;2;25;2;5.6;5.32;101.25;96;5.03;0;0;0;3.7
2002/02/25 @ 03:00:00;2;25;3;5.7;5.34;101.25;95;4.98;0;0;0;4
2002/02/25 @ 04:00:00;2;25;4;5.6;5.46;101.25;98;5.33;0;0;0;4.4
2002/02/25 @ 05:00:00;2;25;5;5.5;5.43;101.23;99;5.37;0;0;0;4.9
2002/02/25 @ 06:00:00;2;25;6;5.6;5.6;100.82;100;5.62;0;0;0;5.3
2002/02/25 @ 07:00:00;2;25;7;5.2;5.2;100.93;100;5.22;8.53;20;8;5
2002/02/25 @ 08:00:00;2;25;8;5.2;5.2;101.01;100;5.22;12.16;1;12;5.2
2002/02/25 @ 09:00:00;2;25;9;5.2;4.92;100.97;96;4.63;20.27;1;20;5.4
2002/02/25 @ 10:00:00;2;25;10;5.3;4.81;101.12;93;4.27;26.36;1;26;5.3
2002/02/25 @ 11:00:00;2;25;11;5.3;4.74;101.18;92;4.12;28.41;1;28;5.4
