Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/02/24 @ 04:00:00;2;24;4;29.9;23.75;92.4;61;21.57;661.12;284;425;3.8
2002/02/24 @ 05:00:00;2;24;5;29.6;24.36;92.4;66;22.58;703.57;424;381;4
2002/02/24 @ 06:00:00;2;24;6;29;23.99;92.3;67;22.26;614.82;369;381;5.8
2002/02/24 @ 07:00:00;2;24;7;28.5;23.87;92.2;69;22.27;490.08;301;352;7.5
2002/02/24 @ 08:00:00;2;24;8;28;24.05;92.2;73;22.71;348.98;246;288;8.7
2002/02/24 @ 09:00:00;2;24;9;26.2;23.44;92.2;80;22.48;210.65;171;208;7.3
2002/02/24 @ 10:00:00;2;24;10;24.8;23.23;92.1;88;22.68;126;45;126;6.6
2002/02/24 @ 11:00:00;2;24;11;24.2;23.17;92.1;92;22.82;0;0;0;5
2002/02/24 @ 12:00:00;2;24;12;23.9;23.14;92.2;94;22.88;0;0;0;5.2
2002/02/24 @ 13:00:00;2;24;13;23.8;23.04;92.2;94;22.78;0;0;0;5.3
2002/02/24 @ 14:00:00;2;24;14;23.7;22.3;92.3;89;21.79;0;0;0;5.2
2002/02/24 @ 15:00:00;2;24;15;23.8;21.86;92.3;85;21.14;0;0;0;7
2002/02/24 @ 16:00:00;2;24;16;23.7;21.5;92.3;83;20.65;0;0;0;8.7
2002/02/24 @ 17:00:00;2;24;17;23.5;21.17;92.2;82;20.26;0;0;0;11.1
2002/02/24 @ 18:00:00;2;24;18;24.2;21.42;92.3;79;20.34;0;0;0;11.8
2002/02/24 @ 19:00:00;2;24;19;24.7;21.17;92.4;74;19.77;0;0;0;12.5
2002/02/24 @ 20:00:00;2;24;20;25.1;21.1;92.6;71;19.49;0;0;0;12.8
2002/02/24 @ 21:00:00;2;24;21;24;20.53;92.6;74;19.1;0;0;0;12.8
2002/02/24 @ 22:00:00;2;24;22;23.7;20.39;92.6;75;19.02;0;0;0;12.6
2002/02/24 @ 23:00:00;2;24;23;25.1;21.1;92.6;71;19.49;82.14;32;72;12.7
2002/02/25 @ 00:00:00;2;25;0;26.6;21.35;92.5;64;19.25;201.27;95;152;11
2002/02/25 @ 01:00:00;2;25;1;29;22.61;92.5;59;20.19;351.36;146;252;8.6
2002/02/25 @ 02:00:00;2;25;2;30.8;22.85;92.5;52;19.82;481.48;180;339;6.7
2002/02/25 @ 03:00:00;2;25;3;32.3;22.87;92.5;46;19.22;587.08;224;398;6.4
2002/02/25 @ 04:00:00;2;25;4;32.5;23.24;92.5;47;19.75;680.1;326;408;6
2002/02/25 @ 05:00:00;2;25;5;32.1;22.91;92.5;47;19.39;734.54;527;332;5.4
2002/02/25 @ 06:00:00;2;25;6;31.9;23.36;92.4;50;20.2;631.22;456;341;6.6
2002/02/25 @ 07:00:00;2;25;7;30.6;23.06;92.3;54;20.25;490.36;326;340;7.7
2002/02/25 @ 08:00:00;2;25;8;28.8;22.78;92.2;61;20.54;345.52;262;280;8.7
2002/02/25 @ 09:00:00;2;25;9;27.1;23.53;92.2;75;22.29;207.08;177;204;7.4
2002/02/25 @ 10:00:00;2;25;10;25.2;23.34;92.2;86;22.7;124;47;124;7.3
2002/02/25 @ 11:00:00;2;25;11;24.4;23.63;92.1;94;23.37;0;0;0;6.9
2002/02/25 @ 12:00:00;2;25;12;24;23.24;92.2;94;22.98;0;0;0;4.9
2002/02/25 @ 13:00:00;2;25;13;23.5;22.49;92.2;92;22.13;0;0;0;3.4
2002/02/25 @ 14:00:00;2;25;14;23.5;22.62;92.2;93;22.31;0;0;0;1.2
2002/02/25 @ 15:00:00;2;25;15;22.6;21.86;92.2;94;21.59;0;0;0;1.1
2002/02/25 @ 16:00:00;2;25;16;22.5;21.64;92.2;93;21.32;0;0;0;1.1
2002/02/25 @ 17:00:00;2;25;17;22.5;21.51;92.3;92;21.15;0;0;0;0.9
2002/02/25 @ 18:00:00;2;25;18;22.8;21.42;92.2;89;20.9;0;0;0;2.6
2002/02/25 @ 19:00:00;2;25;19;22.8;21.03;92.3;86;20.35;0;0;0;4.8
2002/02/25 @ 20:00:00;2;25;20;22.8;21.03;92.3;86;20.35;0;0;0;6.8
2002/02/25 @ 21:00:00;2;25;21;22.8;20.77;92.4;84;19.97;0;0;0;8.4
2002/02/25 @ 22:00:00;2;25;22;23.6;20.86;92.4;79;19.76;0;0;0;9.9
2002/02/25 @ 23:00:00;2;25;23;25.9;21.36;92.5;68;19.56;82.92;31;73;11
2002/02/26 @ 00:00:00;2;26;0;27.6;22.24;92.4;64;20.19;201.16;98;150;9.6
2002/02/26 @ 01:00:00;2;26;1;29.2;23.14;92.4;61;20.92;347.39;138;253;8.5
2002/02/26 @ 02:00:00;2;26;2;31;23.21;92.4;53;20.31;483.86;186;336;8.1
2002/02/26 @ 03:00:00;2;26;3;32.1;23.33;92.4;49;20.06;582.9;217;399;7.6
2002/02/26 @ 04:00:00;2;26;4;32.3;23.49;92.4;49;20.24;663.15;289;421;6.8
2002/02/26 @ 05:00:00;2;26;5;32.2;23.61;92.3;50;20.47;703.67;426;377;5.7
2002/02/26 @ 06:00:00;2;26;6;31.5;23.43;92.3;52;20.47;612.39;362;381;7.2
2002/02/26 @ 07:00:00;2;26;7;31;23.2;92.2;53;20.31;488.64;299;350;8.1
2002/02/26 @ 08:00:00;2;26;8;29.7;23.57;92.2;61;21.39;347.54;240;287;8.9
2002/02/26 @ 09:00:00;2;26;9;27.6;24;92.2;75;22.77;207.32;172;204;7.3
2002/02/26 @ 10:00:00;2;26;10;26;23.97;92.3;85;23.29;123;47;123;6.6
2002/02/26 @ 11:00:00;2;26;11;25.4;24.35;92.4;92;24.01;0;0;0;5
2002/02/26 @ 12:00:00;2;26;12;24.5;23.34;92.3;91;22.94;0;0;0;5
2002/02/26 @ 13:00:00;2;26;13;24.4;22.44;92.4;85;21.72;0;0;0;4.9
2002/02/26 @ 14:00:00;2;26;14;24.5;21.98;92.4;81;21.04;0;0;0;5.1
2002/02/26 @ 15:00:00;2;26;15;26.2;21.94;92.5;70;20.31;0;0;0;7.9
2002/02/26 @ 16:00:00;2;26;16;26.6;21.03;92.7;62;18.74;0;0;0;10.2
2002/02/26 @ 17:00:00;2;26;17;28;19.78;93;48;16;0;0;0;13.6
2002/02/26 @ 18:00:00;2;26;18;25.2;17.68;93;49;13.77;0;0;0;13.6
2002/02/26 @ 19:00:00;2;26;19;24.4;17.68;93.1;53;14.24;0;0;0;14
2002/02/26 @ 20:00:00;2;26;20;23.4;18.09;93.1;61;15.48;0;0;0;13.9
2002/02/26 @ 21:00:00;2;26;21;23.3;18.45;93.1;64;16.14;0;0;0;13
2002/02/26 @ 22:00:00;2;26;22;23.4;18.83;93.1;66;16.71;0;0;0;12.6
2002/02/26 @ 23:00:00;2;26;23;24.5;18.89;93.1;60;16.26;84.7;30;75;12.5
2002/02/27 @ 00:00:00;2;27;0;26.9;20.63;92.9;58;17.96;201.01;99;149;10.6
2002/02/27 @ 01:00:00;2;27;1;30.1;21.1;92.8;46;17.24;355.98;160;246;9.1
2002/02/27 @ 02:00:00;2;27;2;32.2;21.93;92.7;42;17.69;483.5;186;335;8.6
2002/02/27 @ 03:00:00;2;27;3;33.5;22.73;92.7;41;18.46;590.54;231;394;7.4
2002/02/27 @ 04:00:00;2;27;4;34.3;22.65;92.7;38;17.97;680.87;328;405;5.9
2002/02/27 @ 05:00:00;2;27;5;34;23.35;92.7;42;19.29;728.53;506;339;4.3
2002/02/27 @ 06:00:00;2;27;6;33.5;23.4;92.6;44;19.59;623.97;419;355;6.1
2002/02/27 @ 07:00:00;2;27;7;32.8;23.7;92.6;48;20.36;488.5;310;344;7.3
2002/02/27 @ 08:00:00;2;27;8;31.2;24.15;92.5;57;21.68;345.83;247;283;8.4
2002/02/27 @ 09:00:00;2;27;9;28.9;24.07;92.5;68;22.41;205.67;174;202;7.6
2002/02/27 @ 10:00:00;2;27;10;26.5;24.3;92.5;84;23.58;121;48;121;6.6
2002/02/27 @ 11:00:00;2;27;11;25.9;25.11;92.5;94;24.86;0;0;0;5.8
2002/02/27 @ 12:00:00;2;27;12;24.9;23.86;92.5;92;23.51;0;0;0;4.8
2002/02/27 @ 13:00:00;2;27;13;24.4;23.24;92.5;91;22.84;0;0;0;3.5
2002/02/27 @ 14:00:00;2;27;14;24.3;22.88;92.5;89;22.38;0;0;0;2.4
2002/02/27 @ 15:00:00;2;27;15;23.9;22.23;92.6;87;21.61;0;0;0;2.1
2002/02/27 @ 16:00:00;2;27;16;23.5;22.23;92.6;90;21.77;0;0;0;1.9
2002/02/27 @ 17:00:00;2;27;17;23.7;22.03;92.7;87;21.42;0;0;0;1.5
2002/02/27 @ 18:00:00;2;27;18;23.7;20.95;92.7;79;19.86;0;0;0;3.7
2002/02/27 @ 19:00:00;2;27;19;25.2;21.34;92.8;72;19.81;0;0;0;6.2
2002/02/27 @ 20:00:00;2;27;20;25.2;20.59;92.9;67;18.66;0;0;0;8.9
2002/02/27 @ 21:00:00;2;27;21;24.2;19.99;93;69;18.18;0;0;0;9.3
2002/02/27 @ 22:00:00;2;27;22;24.1;19.6;93;67;17.61;0;0;0;10.4
2002/02/27 @ 23:00:00;2;27;23;24.7;18.9;93.1;59;16.18;84.47;29;75;11.4
2002/02/28 @ 00:00:00;2;28;0;27.8;20.7;92.8;54;17.67;200.93;102;147;8.8
2002/02/28 @ 01:00:00;2;28;1;30.7;21.17;92.8;44;17.08;350.94;149;248;7.6
2002/02/28 @ 02:00:00;2;28;2;32.9;21.35;92.7;37;16.31;483.14;186;334;4.8
2002/02/28 @ 03:00:00;2;28;3;34.7;22.72;92.7;37;17.89;588.04;226;395;6.8
2002/02/28 @ 04:00:00;2;28;4;34;23.12;92.6;41;18.91;669.65;304;413;7.6
2002/02/28 @ 05:00:00;2;28;5;34.1;23.65;92.6;43;19.76;711.75;450;364;8
2002/02/28 @ 06:00:00;2;28;6;32.8;23.49;92.6;47;20.02;612.93;366;377;7.6
2002/02/28 @ 07:00:00;2;28;7;31.6;24.3;92.6;56;21.76;486.27;293;349;7.7
2002/02/28 @ 08:00:00;2;28;8;30;24.37;92.6;64;22.45;347.01;234;287;7.2
2002/02/28 @ 09:00:00;2;28;9;28.3;24.18;92.6;72;22.77;203.06;177;199;5.2
2002/02/28 @ 10:00:00;2;28;10;27;24.05;92.5;79;23.05;119;49;119;3.6
2002/02/28 @ 11:00:00;2;28;11;26;23.54;92.5;82;22.69;0;0;0;2.2
2002/02/28 @ 12:00:00;2;28;12;25.6;23.02;92.5;81;22.1;0;0;0;2.7
2002/02/28 @ 13:00:00;2;28;13;24.3;22.07;92.4;83;21.24;0;0;0;2.6
2002/02/28 @ 14:00:00;2;28;14;24.6;21.79;92.5;79;20.73;0;0;0;2.8
2002/02/28 @ 15:00:00;2;28;15;24.6;21.79;92.5;79;20.73;0;0;0;3.4
2002/02/28 @ 16:00:00;2;28;16;22.3;20.56;92.8;86;19.86;0;0;0;2.9
2002/02/28 @ 17:00:00;2;28;17;22.4;20.13;92.8;82;19.19;0;0;0;3
2002/02/28 @ 18:00:00;2;28;18;23.2;20.07;92.9;76;18.75;0;0;0;2.8
2002/02/28 @ 19:00:00;2;28;19;23.8;20.06;92.9;72;18.47;0;0;0;2.9
2002/02/28 @ 20:00:00;2;28;20;23.8;20.2;92.9;73;18.69;0;0;0;3.3
2002/02/28 @ 21:00:00;2;28;21;22.3;19.37;92.8;77;18.09;0;0;0;3.4
2002/02/28 @ 22:00:00;2;28;22;22.6;19.65;92.8;77;18.38;0;0;0;3.6
2002/02/28 @ 23:00:00;2;28;23;25;19.95;92.9;64;17.74;62.24;28;53;3.3
2002/03/01 @ 00:00:00;3;1;0;26.3;20.45;93;60;17.94;169.03;32;152;3.4
2002/03/01 @ 01:00:00;3;1;1;27.6;21.06;93;57;18.34;325.35;97;258;4.2
2002/03/01 @ 02:00:00;3;1;2;30.6;22.5;92.9;51;19.33;471.68;166;338;5.9
2002/03/01 @ 03:00:00;3;1;3;32.7;23.62;92.9;48;20.27;592.51;235;391;7.6
2002/03/01 @ 04:00:00;3;1;4;33.5;23.85;92.9;46;20.31;767.15;543;307;9.1
2002/03/01 @ 05:00:00;3;1;5;34.1;24.77;92.9;48;21.54;815.92;794;200;10.3
2002/03/01 @ 06:00:00;3;1;6;33.1;25.19;92.8;54;22.55;668.68;687;224;10.5
2002/03/01 @ 07:00:00;3;1;7;31.5;24.79;92.8;59;22.52;489.53;394;304;10.5
2002/03/01 @ 08:00:00;3;1;8;29.6;24.19;92.8;65;22.33;340.51;265;272;10.9
2002/03/01 @ 09:00:00;3;1;9;26.7;23.02;92.8;74;21.69;213.56;144;210;8.6
2002/03/01 @ 10:00:00;3;1;10;24.9;22.5;92.9;82;21.62;115;25;115;7.1
2002/03/01 @ 11:00:00;3;1;11;24;22.46;92.9;88;21.9;0;0;0;5.2
2002/03/01 @ 12:00:00;3;1;12;23.1;21.97;92.9;91;21.56;0;0;0;4.4
2002/03/01 @ 13:00:00;3;1;13;22.6;21.74;92.9;93;21.42;0;0;0;3.6
2002/03/01 @ 14:00:00;3;1;14;22.2;21.47;92.9;94;21.2;0;0;0;2.6
2002/03/01 @ 15:00:00;3;1;15;22;21.15;92.9;93;20.83;0;0;0;3
2002/03/01 @ 16:00:00;3;1;16;21.8;20.58;92.9;90;20.1;0;0;0;3.2
2002/03/01 @ 17:00:00;3;1;17;21.8;20.2;92.9;87;19.56;0;0;0;3.5
2002/03/01 @ 18:00:00;3;1;18;21.6;19.76;92.9;85;18.99;0;0;0;4.5
2002/03/01 @ 19:00:00;3;1;19;21.6;19.76;92.9;85;18.99;0;0;0;5.4
2002/03/01 @ 20:00:00;3;1;20;21;19.31;92.9;86;18.59;0;0;0;6.2
2002/03/01 @ 21:00:00;3;1;21;20.3;19;92.9;89;18.45;0;0;0;6.4
2002/03/01 @ 22:00:00;3;1;22;20.2;18.91;92.9;89;18.35;0;0;0;6.4
2002/03/01 @ 23:00:00;3;1;23;22;19.88;92.9;83;19;101;27;92;5.9
2002/03/02 @ 00:00:00;3;2;0;25.8;21.12;92.9;67;19.23;189.35;66;154;5.2
2002/03/02 @ 01:00:00;3;2;1;27.1;21.14;92.9;60;18.69;338.13;122;253;4.7
2002/03/02 @ 02:00:00;3;2;2;30.1;22.46;92.9;53;19.49;477.33;176;335;5.2
2002/03/02 @ 03:00:00;3;2;3;32.2;24.03;92.9;52;21.11;592.29;235;390;7.2
2002/03/02 @ 04:00:00;3;2;4;33.1;24.58;92.9;51;21.62;755.63;511;321;9.2
2002/03/02 @ 05:00:00;3;2;5;33.7;25.9;92.8;55;23.41;788.37;703;241;10.7
2002/03/02 @ 06:00:00;3;2;6;32.8;25.72;92.8;58;23.45;662.84;646;243;10.5
2002/03/02 @ 07:00:00;3;2;7;31.4;24.89;92.8;60;22.7;488.4;377;310;10.3
2002/03/02 @ 08:00:00;3;2;8;29.6;23.85;92.8;63;21.82;340.01;261;272;10.3
2002/03/02 @ 09:00:00;3;2;9;26.9;22.89;92.8;72;21.43;211.78;143;208;8.2
2002/03/02 @ 10:00:00;3;2;10;24.9;22.5;92.8;82;21.62;114;26;114;6.5
2002/03/02 @ 11:00:00;3;2;11;24.2;22.65;92.8;88;22.09;0;0;0;4.7
2002/03/02 @ 12:00:00;3;2;12;22.9;21.65;92.8;90;21.18;0;0;0;4
2002/03/02 @ 13:00:00;3;2;13;22.5;21.39;92.8;91;20.97;0;0;0;2.7
2002/03/02 @ 14:00:00;3;2;14;22.3;20.94;92.8;89;20.41;0;0;0;1.5
2002/03/02 @ 15:00:00;3;2;15;22.3;20.69;92.8;87;20.05;0;0;0;2.7
2002/03/02 @ 16:00:00;3;2;16;22;20.14;92.8;85;19.38;0;0;0;3.7
2002/03/02 @ 17:00:00;3;2;17;22.5;19.96;92.8;80;18.9;0;0;0;4.4
2002/03/02 @ 18:00:00;3;2;18;22.7;19.74;92.9;77;18.48;0;0;0;4.5
2002/03/02 @ 19:00:00;3;2;19;22.7;19.47;92.9;75;18.06;0;0;0;4.6
2002/03/02 @ 20:00:00;3;2;20;22.2;19.41;92.8;78;18.2;0;0;0;4.7
2002/03/02 @ 21:00:00;3;2;21;21;18.68;92.8;81;17.64;0;0;0;4.5
2002/03/02 @ 22:00:00;3;2;22;21.3;18.7;92.8;79;17.53;0;0;0;4
2002/03/02 @ 23:00:00;3;2;23;24.2;19.39;92.8;65;17.23;101.75;26;93;3.4
2002/03/03 @ 00:00:00;3;3;0;26.1;20.76;92.8;63;18.53;190.19;69;153;4.1
2002/03/03 @ 01:00:00;3;3;1;27.4;21.4;92.8;60;18.97;339.36;126;251;4.8
2002/03/03 @ 02:00:00;3;3;2;30.4;22.9;92.7;54;20.06;479;181;332;6
2002/03/03 @ 03:00:00;3;3;3;32.9;23.78;92.7;48;20.45;596.12;242;387;8
2002/03/03 @ 04:00:00;3;3;4;33.8;24.52;92.7;48;21.27;758.05;519;315;10
2002/03/03 @ 05:00:00;3;3;5;34.1;24.98;92.6;49;21.87;800.64;743;220;11.2
2002/03/03 @ 06:00:00;3;3;6;33.2;24.45;92.6;50;21.38;670.52;692;219;11.4
2002/03/03 @ 07:00:00;3;3;7;31.2;23.76;92.5;55;21.1;488.55;447;276;11.2
2002/03/03 @ 08:00:00;3;3;8;29.6;24.87;92.5;69;23.31;339.74;258;272;11.2
2002/03/03 @ 09:00:00;3;3;9;27.3;24.33;92.6;79;23.34;222.59;92;220;9
2002/03/03 @ 10:00:00;3;3;10;24.8;23.09;92.5;87;22.49;90;7;90;6.8
2002/03/03 @ 11:00:00;3;3;11;24.1;22.95;92.5;91;22.54;0;0;0;4.7
2002/03/03 @ 12:00:00;3;3;12;23.5;22.36;92.5;91;21.95;0;0;0;4.3
2002/03/03 @ 13:00:00;3;3;13;22.9;21.52;92.5;89;21;0;0;0;3.7
2002/03/03 @ 14:00:00;3;3;14;22.8;21.17;92.6;87;20.54;0;0;0;3
2002/03/03 @ 15:00:00;3;3;15;22.6;20.84;92.6;86;20.15;0;0;0;3.7
2002/03/03 @ 16:00:00;3;3;16;22.4;20.52;92.6;85;19.77;0;0;0;4.2
2002/03/03 @ 17:00:00;3;3;17;22.3;20.17;92.7;83;19.29;0;0;0;4.6
2002/03/03 @ 18:00:00;3;3;18;22.5;19.96;92.7;80;18.9;0;0;0;4.8
2002/03/03 @ 19:00:00;3;3;19;22.7;19.88;92.8;78;18.69;0;0;0;5.3
2002/03/03 @ 20:00:00;3;3;20;22.3;19.64;92.8;79;18.5;0;0;0;5.6
2002/03/03 @ 21:00:00;3;3;21;21.6;18.98;92.8;79;17.82;0;0;0;4.6
2002/03/03 @ 22:00:00;3;3;22;22.2;18.87;92.8;74;17.37;0;0;0;3.4
2002/03/03 @ 23:00:00;3;3;23;24.8;19.61;92.9;63;17.3;101.5;25;93;2.8
2002/03/04 @ 00:00:00;3;4;0;25.9;20.58;92.9;63;18.34;188.35;67;152;4.5
2002/03/04 @ 01:00:00;3;4;1;27.1;21.64;92.8;63;19.47;338.8;126;250;6.4
2002/03/04 @ 02:00:00;3;4;2;30.4;23.83;92.8;59;21.5;477.8;180;331;9.1
2002/03/04 @ 03:00:00;3;4;3;33.1;25.19;92.7;54;22.55;591.71;236;387;10.6
2002/03/04 @ 04:00:00;3;4;4;33.8;25.58;92.7;53;22.89;752.23;501;323;11.5
2002/03/04 @ 05:00:00;3;4;5;32.8;26.3;92.8;61;24.29;782.12;681;248;11.9
2002/03/04 @ 06:00:00;3;4;6;30.7;25.35;92.8;66;23.62;664.05;655;235;12.5
2002/03/04 @ 07:00:00;3;4;7;29.2;24.84;92.8;71;23.4;487.71;395;299;12.5
2002/03/04 @ 08:00:00;3;4;8;27.2;24.09;92.8;78;23.03;339.81;245;275;13
2002/03/04 @ 09:00:00;3;4;9;24.4;22.71;92.8;87;22.1;221.63;88;219;13.9
2002/03/04 @ 10:00:00;3;4;10;23;21.75;92.9;90;21.28;86;6;86;13.5
2002/03/04 @ 11:00:00;3;4;11;22.3;21.69;92.9;95;21.47;0;0;0;13.1
2002/03/04 @ 12:00:00;3;4;12;21.9;21.3;92.9;95;21.07;0;0;0;11.3
2002/03/04 @ 13:00:00;3;4;13;21.6;21;92.9;95;20.78;0;0;0;10.2
2002/03/04 @ 14:00:00;3;4;14;21.7;20.85;92.9;93;20.53;0;0;0;8.8
2002/03/04 @ 15:00:00;3;4;15;21.5;20.66;92.9;93;20.33;0;0;0;8
2002/03/04 @ 16:00:00;3;4;16;21.5;20.78;93;94;20.51;0;0;0;7.1
2002/03/04 @ 17:00:00;3;4;17;21.7;20.98;93;94;20.7;0;0;0;5.9
2002/03/04 @ 18:00:00;3;4;18;21.8;20.71;93;91;20.28;0;0;0;4.3
2002/03/04 @ 19:00:00;3;4;19;21.8;20.71;93;91;20.28;0;0;0;3
2002/03/04 @ 20:00:00;3;4;20;21.3;20.46;92.9;93;20.14;0;0;0;1.9
2002/03/04 @ 21:00:00;3;4;21;20.9;20.55;92.9;97;20.42;0;0;0;1.7
2002/03/04 @ 22:00:00;3;4;22;20.9;20.55;92.9;97;20.42;0;0;0;1.7
2002/03/04 @ 23:00:00;3;4;23;21.6;20.88;92.9;94;20.61;71.24;24;63;1.7
2002/03/05 @ 00:00:00;3;5;0;23.3;21.91;92.8;89;21.39;176.03;44;152;3.8
2002/03/05 @ 01:00:00;3;5;1;24.8;22.68;92.8;84;21.92;330.62;111;252;5.5
2002/03/05 @ 02:00:00;3;5;2;26.5;23.73;92.8;80;22.77;422.54;102;339;7.8
2002/03/05 @ 03:00:00;3;5;3;27.5;24.22;92.7;77;23.11;485.2;99;399;8.6
2002/03/05 @ 04:00:00;3;5;4;26.9;24.1;92.7;80;23.16;434.13;49;392;9.4
2002/03/05 @ 05:00:00;3;5;5;24.9;23.05;92.7;86;22.4;410.7;39;380;10.4
2002/03/05 @ 06:00:00;3;5;6;24.6;23.17;92.7;89;22.67;403.27;43;375;10.6
2002/03/05 @ 07:00:00;3;5;7;24.7;23.27;92.7;89;22.77;388.8;60;360;10.9
2002/03/05 @ 08:00:00;3;5;8;24.4;23.11;92.6;90;22.66;328.32;80;307;11
2002/03/05 @ 09:00:00;3;5;9;23.9;22.36;92.7;88;21.8;204.04;33;203;8.5
2002/03/05 @ 10:00:00;3;5;10;24;22.59;92.7;89;22.08;34;1;34;6.4
2002/03/05 @ 11:00:00;3;5;11;23.7;22.56;92.7;91;22.15;0;0;0;4.4
2002/03/05 @ 12:00:00;3;5;12;23.1;22.35;92.6;94;22.09;0;0;0;4
2002/03/05 @ 13:00:00;3;5;13;22.9;22.41;92.6;96;22.24;0;0;0;3.5
2002/03/05 @ 14:00:00;3;5;14;23;22.38;92.6;95;22.16;0;0;0;3.2
2002/03/05 @ 15:00:00;3;5;15;23.2;22.45;92.6;94;22.19;0;0;0;2.5
2002/03/05 @ 16:00:00;3;5;16;23.1;22.1;92.7;92;21.74;0;0;0;1.7
2002/03/05 @ 17:00:00;3;5;17;22.9;22.03;92.7;93;21.72;0;0;0;1.1
2002/03/05 @ 18:00:00;3;5;18;22.7;21.83;92.6;93;21.52;0;0;0;1.1
2002/03/05 @ 19:00:00;3;5;19;22.5;21.76;92.6;94;21.5;0;0;0;1.4
2002/03/05 @ 20:00:00;3;5;20;22.4;21.54;92.6;93;21.22;0;0;0;1.5
2002/03/05 @ 21:00:00;3;5;21;22.1;21.25;92.6;93;20.93;0;0;0;1.4
2002/03/05 @ 22:00:00;3;5;22;22.2;21.34;92.6;93;21.02;0;0;0;1.4
2002/03/05 @ 23:00:00;3;5;23;22.3;21.19;92.6;91;20.77;18;0;18;1.4
2002/03/06 @ 00:00:00;3;6;0;22.7;21.58;92.6;91;21.17;89.65;3;88;1.6
2002/03/06 @ 01:00:00;3;6;1;23.3;21.91;92.6;89;21.39;133.85;4;131;2.1
2002/03/06 @ 02:00:00;3;6;2;24.3;22.2;92.6;84;21.43;166.11;5;162;2.4
2002/03/06 @ 03:00:00;3;6;3;25.2;22.78;92.6;82;21.92;243.87;9;236;3.7
2002/03/06 @ 04:00:00;3;6;4;26.3;23.54;92.6;80;22.58;317.67;17;303;4.8
2002/03/06 @ 05:00:00;3;6;5;27.2;24.24;92.5;79;23.24;370.33;27;349;6.4
2002/03/06 @ 06:00:00;3;6;6;26.4;23.92;92.5;82;23.08;392.74;39;367;6.1
2002/03/06 @ 07:00:00;3;6;7;25;23.01;92.6;85;22.31;379.04;54;353;6
2002/03/06 @ 08:00:00;3;6;8;24.3;23.01;92.6;90;22.56;302.88;48;290;5.8
2002/03/06 @ 09:00:00;3;6;9;23.7;22.94;92.6;94;22.68;198.93;28;198;6.1
2002/03/06 @ 10:00:00;3;6;10;23.2;22.7;92.6;96;22.53;32;1;32;6.5
2002/03/06 @ 11:00:00;3;6;11;23.2;22.58;92.6;95;22.36;0;0;0;6.9
2002/03/06 @ 12:00:00;3;6;12;23.2;22.58;92.6;95;22.36;0;0;0;7.1
2002/03/06 @ 13:00:00;3;6;13;23.4;22.9;92.6;96;22.73;0;0;0;7.2
2002/03/06 @ 14:00:00;3;6;14;22.9;22.41;92.6;96;22.24;0;0;0;7.4
2002/03/06 @ 15:00:00;3;6;15;22.8;22.18;92.7;95;21.96;0;0;0;6.6
2002/03/06 @ 16:00:00;3;6;16;22.7;22.09;92.7;95;21.87;0;0;0;5.9
2002/03/06 @ 17:00:00;3;6;17;22.9;22.28;92.7;95;22.06;0;0;0;5.3
2002/03/06 @ 18:00:00;3;6;18;23.1;21.97;92.7;91;21.56;0;0;0;4.4
2002/03/06 @ 19:00:00;3;6;19;22.9;21.78;92.7;91;21.36;0;0;0;3.6
2002/03/06 @ 20:00:00;3;6;20;22.2;21.1;92.7;91;20.67;0;0;0;2.5
2002/03/06 @ 21:00:00;3;6;21;21.6;21.12;92.7;96;20.95;0;0;0;3.1
2002/03/06 @ 22:00:00;3;6;22;21.2;20.73;92.7;96;20.55;0;0;0;3.5
2002/03/06 @ 23:00:00;3;6;23;22.4;20.78;92.7;87;20.14;100.71;22;93;4
2002/03/07 @ 00:00:00;3;7;0;24.6;22.08;92.7;81;21.13;183.74;61;150;3.5
2002/03/07 @ 01:00:00;3;7;1;25.9;22.58;92.6;76;21.35;330.11;112;250;3.3
2002/03/07 @ 02:00:00;3;7;2;28.4;23.62;92.6;68;21.93;462.82;156;334;3.4
2002/03/07 @ 03:00:00;3;7;3;30.3;24.64;92.6;64;22.73;567.8;197;395;5.7
2002/03/07 @ 04:00:00;3;7;4;29.1;23.57;92.6;64;21.6;692.83;359;382;7.5
2002/03/07 @ 05:00:00;3;7;5;28.6;24.13;92.6;70;22.6;729.43;509;326;9.5
2002/03/07 @ 06:00:00;3;7;6;28.1;24.31;92.6;74;23.03;626.43;452;327;9.8
2002/03/07 @ 07:00:00;3;7;7;28.5;24.84;92.6;75;23.64;477.7;274;345;10.3
2002/03/07 @ 08:00:00;3;7;8;27.5;24.52;92.5;79;23.53;342.48;172;296;10.5
2002/03/07 @ 09:00:00;3;7;9;26;23.83;92.6;84;23.09;217.48;71;215;9.7
2002/03/07 @ 10:00:00;3;7;10;24.2;22.78;92.6;89;22.28;72;4;72;8.8
2002/03/07 @ 11:00:00;3;7;11;23.6;22.72;92.6;93;22.41;0;0;0;8.2
2002/03/07 @ 12:00:00;3;7;12;23.4;22.78;92.6;95;22.56;0;0;0;5.9
2002/03/07 @ 13:00:00;3;7;13;23.7;22.94;92.6;94;22.68;0;0;0;3.7
2002/03/07 @ 14:00:00;3;7;14;23.4;22.78;92.7;95;22.56;0;0;0;1.7
2002/03/07 @ 15:00:00;3;7;15;23.1;21.97;92.7;91;21.56;0;0;0;1.5
